External_Id__c,Owner.External_Id__c,Case.External_Id__c,CreatedDate__c,LastModifiedDate__c,Subject,Type,TaskSubtype,CallDurationInSeconds,Status,Priority
W_Task.2781,W_Services_User.19,W_Case.416,2015-01-24 00:00:00,2015-01-24 00:00:00,Send Letter,Email,Task,540,Completed,Normal
W_Task.2782,W_Services_User.12,W_Case.2938,2014-02-05 00:00:00,2014-02-05 00:00:00,Send Letter,Email,Call,1440,Not Started,Normal
W_Task.2783,W_Services_User.20,W_Case.1926,2014-03-11 00:00:00,2014-03-11 00:00:00,Send Quote,Email,Call,3240,On Hold,Normal
W_Task.2784,W_Services_User.10,W_Case.2927,2014-05-10 00:00:00,2014-05-10 00:00:00,Send Letter,Email,Task,2700,Completed,Normal
W_Task.2785,W_Services_User.15,W_Case.3261,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Email,600,On Hold,Normal
W_Task.2786,W_Services_User.5,W_Case.6439,2016-09-28 00:00:00,2016-09-28 00:00:00,Send Letter,Email,Email,720,In Progress,Normal
W_Task.2787,W_Services_User.16,W_Case.1442,2016-11-21 00:00:00,2016-11-21 00:00:00,Call,Call,Call,240,In Progress,Normal
W_Task.2788,W_Services_User.14,W_Case.928,2016-12-12 00:00:00,2016-12-12 00:00:00,Send Letter,Email,Call,360,Not Started,Normal
W_Task.2789,W_Services_User.8,W_Case.5525,2016-12-21 00:00:00,2016-12-21 00:00:00,Call,Meeting,Call,2700,In Progress,Normal
W_Task.2790,W_Services_User.10,W_Case.5032,2015-03-31 00:00:00,2015-03-31 00:00:00,Call,Call,Call,2160,Completed,Normal
W_Task.2791,W_Services_User.15,W_Case.1070,2015-03-03 00:00:00,2015-03-03 00:00:00,Send Letter,Email,Call,450,Not Started,Normal
W_Task.2792,W_Services_User.19,W_Case.2755,2017-01-14 00:00:00,2017-01-14 00:00:00,Call,Call,Email,180,Completed,Normal
W_Task.2793,W_Services_User.6,W_Case.2164,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Email,360,In Progress,Normal
W_Task.2794,W_Services_User.7,W_Case.4946,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Call,540,Not Started,High
W_Task.2795,W_Services_User.9,W_Case.2694,2016-11-28 00:00:00,2016-11-28 00:00:00,Send Letter,Email,Call,360,Not Started,Normal
W_Task.2796,W_Services_User.5,W_Case.3808,2016-12-31 00:00:00,2016-12-31 00:00:00,Send Letter,Email,Call,720,In Progress,Normal
W_Task.2797,W_Services_User.9,W_Case.1022,2014-10-16 00:00:00,2014-10-16 00:00:00,Call,Call,Call,1500,Completed,Normal
W_Task.2798,W_Services_User.11,W_Case.3157,2014-08-07 00:00:00,2014-08-07 00:00:00,Send Letter,Email,Task,2700,On Hold,Normal
W_Task.2799,W_Services_User.19,W_Case.4320,2017-02-05 00:00:00,2017-02-05 00:00:00,Call,Call,Email,360,In Progress,Normal
W_Task.2800,W_Services_User.16,W_Case.4649,2017-01-30 00:00:00,2017-01-30 00:00:00,Call,Call,Task,120,Not Started,Normal
W_Task.2801,W_Services_User.15,W_Case.3135,2016-12-29 00:00:00,2016-12-29 00:00:00,Call,Call,Email,480,On Hold,Normal
W_Task.2802,W_Services_User.11,W_Case.2695,2014-12-19 00:00:00,2014-12-19 00:00:00,Call,Call,Task,2160,Not Started,High
W_Task.2803,W_Services_User.10,W_Case.3921,2015-01-08 00:00:00,2015-01-08 00:00:00,Send Letter,Email,Task,1800,Not Started,Normal
W_Task.2804,W_Services_User.12,W_Case.696,2014-12-01 00:00:00,2014-12-01 00:00:00,Other,Other,Call,1440,On Hold,Normal
W_Task.2805,W_Services_User.11,W_Case.1070,2017-04-24 00:00:00,2017-04-24 00:00:00,Send Letter,Email,Task,540,Not Started,High
W_Task.2806,W_Services_User.9,W_Case.2899,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Call,180,On Hold,Normal
W_Task.2807,W_Services_User.2,W_Case.4230,2015-06-07 00:00:00,2015-06-07 00:00:00,Send Letter,Email,Call,1440,Not Started,Normal
W_Task.2808,W_Services_User.9,W_Case.6351,2015-01-11 00:00:00,2015-01-11 00:00:00,Send Letter,Email,Email,1440,Completed,Normal
W_Task.2809,W_Services_User.18,W_Case.2966,2016-04-10 00:00:00,2016-04-10 00:00:00,Call,Meeting,Call,720,In Progress,Normal
W_Task.2810,W_Services_User.14,W_Case.329,2017-04-30 00:00:00,2017-04-30 00:00:00,Other,Meeting,Task,900,Completed,Normal
W_Task.2811,W_Services_User.10,W_Case.1981,2017-03-14 00:00:00,2017-03-14 00:00:00,Other,Prep,Email,900,Completed,Normal
W_Task.2812,W_Services_User.13,W_Case.5797,2017-02-19 00:00:00,2017-02-19 00:00:00,Send Letter,Email,Task,3000,On Hold,Normal
W_Task.2813,W_Services_User.9,W_Case.4597,2013-12-11 00:00:00,2013-12-11 00:00:00,Call,Meeting,Call,540,Not Started,Normal
W_Task.2814,W_Services_User.12,W_Case.1262,2013-11-27 00:00:00,2013-11-27 00:00:00,Other,Meeting,Email,30,On Hold,Normal
W_Task.2815,W_Services_User.7,W_Case.5290,2014-01-29 00:00:00,2014-01-29 00:00:00,Send Letter,Email,Call,720,Not Started,Normal
W_Task.2816,W_Services_User.1,W_Case.133,2015-03-21 00:00:00,2015-03-21 00:00:00,Other,Meeting,Email,1800,On Hold,Normal
W_Task.2817,W_Services_User.13,W_Case.2194,2016-12-15 00:00:00,2016-12-15 00:00:00,Send Letter,Email,Call,600,In Progress,High
W_Task.2818,W_Services_User.13,W_Case.6228,2014-05-16 00:00:00,2014-05-16 00:00:00,Call,Meeting,Task,900,Completed,Normal
W_Task.2819,W_Services_User.4,W_Case.1435,2013-12-26 00:00:00,2013-12-26 00:00:00,Call,Call,Call,1800,Completed,Normal
W_Task.2820,W_Services_User.16,W_Case.2100,2014-01-12 00:00:00,2014-01-12 00:00:00,Send Letter,Email,Call,540,On Hold,Normal
W_Task.2821,W_Services_User.4,W_Case.2971,2014-01-28 00:00:00,2014-01-28 00:00:00,Send Quote,Email,Call,600,Not Started,Normal
W_Task.2822,W_Services_User.19,W_Case.3709,2016-07-18 00:00:00,2016-07-18 00:00:00,Other,Meeting,Task,360,In Progress,High
W_Task.2823,W_Services_User.13,W_Case.2672,2016-04-16 00:00:00,2016-04-16 00:00:00,Send Letter,Email,Email,600,Not Started,Normal
W_Task.2824,W_Services_User.6,W_Case.4276,2015-02-22 00:00:00,2015-02-22 00:00:00,Send Letter,Email,Email,960,In Progress,Normal
W_Task.2825,W_Services_User.16,W_Case.901,2017-03-20 00:00:00,2017-03-20 00:00:00,Send Letter,Email,Call,240,Not Started,Normal
W_Task.2826,W_Services_User.20,W_Case.788,2014-05-17 00:00:00,2014-05-17 00:00:00,Send Letter,Email,Call,3600,On Hold,Normal
W_Task.2827,W_Services_User.8,W_Case.2801,2014-03-06 00:00:00,2014-03-06 00:00:00,Send Quote,Email,Call,1620,Completed,High
W_Task.2828,W_Services_User.11,W_Case.3697,2014-03-14 00:00:00,2014-03-14 00:00:00,Send Letter,Email,Task,1350,Not Started,Normal
W_Task.2829,W_Services_User.1,W_Case.6578,2015-11-16 00:00:00,2015-11-16 00:00:00,Call,Call,Email,540,Completed,Normal
W_Task.2830,W_Services_User.15,W_Case.1975,2015-11-24 00:00:00,2015-11-24 00:00:00,Send Letter,Email,Email,2160,On Hold,Normal
W_Task.2831,W_Services_User.13,W_Case.6821,2015-10-27 00:00:00,2015-10-27 00:00:00,Send Letter,Email,Call,240,On Hold,Normal
W_Task.2832,W_Services_User.14,W_Case.203,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Email,1800,Not Started,Normal
W_Task.2833,W_Services_User.11,W_Case.320,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Meeting,Task,1080,On Hold,Normal
W_Task.2834,W_Services_User.11,W_Case.991,2015-06-21 00:00:00,2015-06-21 00:00:00,Send Letter,Email,Email,150,Not Started,Normal
W_Task.2835,W_Services_User.3,W_Case.2430,2015-05-15 00:00:00,2015-05-15 00:00:00,Send Quote,Email,Email,120,Not Started,Normal
W_Task.2836,W_Services_User.3,W_Case.6502,2015-04-06 00:00:00,2015-04-06 00:00:00,Other,Meeting,Email,120,In Progress,Normal
W_Task.2837,W_Services_User.6,W_Case.5074,2015-05-12 00:00:00,2015-05-12 00:00:00,Send Quote,Email,Email,540,Not Started,Normal
W_Task.2838,W_Services_User.14,W_Case.3807,2015-04-19 00:00:00,2015-04-19 00:00:00,Other,Other,Call,2700,On Hold,Normal
W_Task.2839,W_Services_User.11,W_Case.860,2015-05-15 00:00:00,2015-05-15 00:00:00,Other,Meeting,Email,1350,In Progress,Normal
W_Task.2840,W_Services_User.10,W_Case.6029,2015-06-15 00:00:00,2015-06-15 00:00:00,Other,Meeting,Task,720,On Hold,Normal
W_Task.2841,W_Services_User.5,W_Case.333,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Call,1350,Not Started,Normal
W_Task.2842,W_Services_User.17,W_Case.2205,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Prep,Email,4320,Completed,Normal
W_Task.2843,W_Services_User.12,W_Case.1955,2017-01-10 00:00:00,2017-01-10 00:00:00,Call,Call,Call,540,Completed,Normal
W_Task.2844,W_Services_User.19,W_Case.640,2016-02-07 00:00:00,2016-02-07 00:00:00,Call,Call,Email,900,In Progress,Normal
W_Task.2845,W_Services_User.9,W_Case.1178,2016-04-28 00:00:00,2016-04-28 00:00:00,Other,Meeting,Email,1080,In Progress,Normal
W_Task.2846,W_Services_User.7,W_Case.5340,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Other,Email,360,Completed,Normal
W_Task.2847,W_Services_User.15,W_Case.2121,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Prep,Email,2400,On Hold,Normal
W_Task.2848,W_Services_User.5,W_Case.2976,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Meeting,Task,1080,Completed,Normal
W_Task.2849,W_Services_User.14,W_Case.5917,2016-02-13 00:00:00,2016-02-13 00:00:00,Call,Call,Call,540,Completed,Normal
W_Task.2850,W_Services_User.5,W_Case.867,2015-12-30 00:00:00,2015-12-30 00:00:00,Other,Other,Task,120,On Hold,High
W_Task.2851,W_Services_User.12,W_Case.7168,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Call,1080,Completed,High
W_Task.2852,W_Services_User.19,W_Case.7035,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Email,1350,In Progress,Normal
W_Task.2853,W_Services_User.11,W_Case.6685,2014-08-30 00:00:00,2014-08-30 00:00:00,Call,Call,Task,720,Not Started,Normal
W_Task.2854,W_Services_User.10,W_Case.1356,2014-08-22 00:00:00,2014-08-22 00:00:00,Other,Prep,Task,1080,In Progress,High
W_Task.2855,W_Services_User.1,W_Case.4686,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Call,540,Not Started,Normal
W_Task.2856,W_Services_User.19,W_Case.4954,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Email,240,Completed,Normal
W_Task.2857,W_Services_User.13,W_Case.5150,2017-02-06 00:00:00,2017-02-06 00:00:00,Call,Call,Email,120,On Hold,Normal
W_Task.2858,W_Services_User.15,W_Case.147,2017-02-10 00:00:00,2017-02-10 00:00:00,Call,Call,Email,360,Not Started,Normal
W_Task.2859,W_Services_User.11,W_Case.5531,2017-01-20 00:00:00,2017-01-20 00:00:00,Send Letter,Email,Task,2400,In Progress,Normal
W_Task.2860,W_Services_User.6,W_Case.1693,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Call,2700,Completed,Normal
W_Task.2861,W_Services_User.1,W_Case.5761,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Other,Email,1800,In Progress,High
W_Task.2862,W_Services_User.10,W_Case.6860,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Task,600,In Progress,Normal
W_Task.2863,W_Services_User.20,W_Case.2036,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Call,2160,In Progress,Normal
W_Task.2864,W_Services_User.16,W_Case.4419,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Email,600,In Progress,Normal
W_Task.2865,W_Services_User.19,W_Case.1219,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Task,2160,Completed,Normal
W_Task.2866,W_Services_User.14,W_Case.62,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Email,480,In Progress,High
W_Task.2867,W_Services_User.16,W_Case.7260,2013-11-27 00:00:00,2013-11-27 00:00:00,Other,Prep,Email,360,On Hold,High
W_Task.2868,W_Services_User.15,W_Case.2090,2013-12-17 00:00:00,2013-12-17 00:00:00,Call,Call,Task,600,On Hold,Normal
W_Task.2869,W_Services_User.11,W_Case.5805,2013-12-15 00:00:00,2013-12-15 00:00:00,Send Quote,Email,Email,2160,In Progress,Normal
W_Task.2870,W_Services_User.11,W_Case.4361,2014-01-19 00:00:00,2014-01-19 00:00:00,Call,Call,Call,960,In Progress,High
W_Task.2871,W_Services_User.17,W_Case.1348,2014-01-02 00:00:00,2014-01-02 00:00:00,Send Letter,Email,Email,900,Not Started,Normal
W_Task.2872,W_Services_User.2,W_Case.4401,2014-01-31 00:00:00,2014-01-31 00:00:00,Send Letter,Email,Task,180,Completed,Normal
W_Task.2873,W_Services_User.1,W_Case.6346,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Meeting,Email,1620,On Hold,Normal
W_Task.2874,W_Services_User.10,W_Case.135,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Call,360,Not Started,Normal
W_Task.2875,W_Services_User.9,W_Case.3658,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Meeting,Task,1800,In Progress,Normal
W_Task.2876,W_Services_User.9,W_Case.3427,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Call,2250,On Hold,Normal
W_Task.2877,W_Services_User.9,W_Case.3210,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Other,Call,150,Completed,Normal
W_Task.2878,W_Services_User.7,W_Case.4602,2014-06-04 00:00:00,2014-06-04 00:00:00,Send Letter,Email,Call,1620,Not Started,Normal
W_Task.2879,W_Services_User.8,W_Case.6216,2015-10-23 00:00:00,2015-10-23 00:00:00,Other,Meeting,Email,1620,Completed,Normal
W_Task.2880,W_Services_User.1,W_Case.2094,2015-11-05 00:00:00,2015-11-05 00:00:00,Send Letter,Email,Task,600,In Progress,Normal
W_Task.2881,W_Services_User.16,W_Case.1536,2015-10-11 00:00:00,2015-10-11 00:00:00,Other,Prep,Email,1440,In Progress,Normal
W_Task.2882,W_Services_User.10,W_Case.5959,2017-01-17 00:00:00,2017-01-17 00:00:00,Send Letter,Email,Call,240,On Hold,Normal
W_Task.2883,W_Services_User.6,W_Case.6559,2017-01-05 00:00:00,2017-01-05 00:00:00,Send Letter,Email,Email,360,On Hold,Normal
W_Task.2884,W_Services_User.8,W_Case.2738,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Call,150,Completed,Normal
W_Task.2885,W_Services_User.13,W_Case.3332,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Call,240,Not Started,Normal
W_Task.2886,W_Services_User.2,W_Case.2461,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Email,180,In Progress,Normal
W_Task.2887,W_Services_User.2,W_Case.4527,2017-04-24 00:00:00,2017-04-24 00:00:00,Other,Prep,Call,90,Not Started,High
W_Task.2888,W_Services_User.3,W_Case.6949,2016-06-10 00:00:00,2016-06-10 00:00:00,Send Letter,Email,Email,1350,Not Started,High
W_Task.2889,W_Services_User.7,W_Case.5198,2016-07-21 00:00:00,2016-07-21 00:00:00,Send Quote,Email,Task,2400,On Hold,Normal
W_Task.2890,W_Services_User.9,W_Case.530,2014-03-21 00:00:00,2014-03-21 00:00:00,Call,Meeting,Email,600,Completed,Normal
W_Task.2891,W_Services_User.15,W_Case.6223,2014-03-04 00:00:00,2014-03-04 00:00:00,Send Letter,Email,Task,1080,On Hold,Normal
W_Task.2892,W_Services_User.3,W_Case.6129,2016-12-22 00:00:00,2016-12-22 00:00:00,Other,Prep,Email,240,In Progress,High
W_Task.2893,W_Services_User.4,W_Case.6937,2017-01-02 00:00:00,2017-01-02 00:00:00,Call,Call,Email,450,In Progress,Normal
W_Task.2894,W_Services_User.6,W_Case.5379,2017-01-01 00:00:00,2017-01-01 00:00:00,Send Letter,Email,Call,3600,Completed,Normal
W_Task.2895,W_Services_User.1,W_Case.2915,2014-05-13 00:00:00,2014-05-13 00:00:00,Call,Meeting,Call,180,In Progress,Normal
W_Task.2896,W_Services_User.10,W_Case.5449,2014-05-14 00:00:00,2014-05-14 00:00:00,Call,Call,Task,2160,On Hold,Normal
W_Task.2897,W_Services_User.20,W_Case.5586,2014-06-24 00:00:00,2014-06-24 00:00:00,Send Letter,Email,Call,360,Completed,High
W_Task.2898,W_Services_User.14,W_Case.5123,2016-11-14 00:00:00,2016-11-14 00:00:00,Other,Other,Call,960,In Progress,Normal
W_Task.2899,W_Services_User.10,W_Case.3889,2016-11-26 00:00:00,2016-11-26 00:00:00,Send Letter,Email,Task,900,In Progress,Normal
W_Task.2900,W_Services_User.19,W_Case.2285,2016-12-20 00:00:00,2016-12-20 00:00:00,Call,Call,Call,5400,In Progress,Normal
W_Task.2901,W_Services_User.5,W_Case.785,2016-02-22 00:00:00,2016-02-22 00:00:00,Other,Other,Call,2700,In Progress,Normal
W_Task.2902,W_Services_User.5,W_Case.2614,2016-02-03 00:00:00,2016-02-03 00:00:00,Call,Meeting,Email,540,On Hold,High
W_Task.2903,W_Services_User.1,W_Case.6679,2016-08-09 00:00:00,2016-08-09 00:00:00,Other,Other,Task,120,Completed,Normal
W_Task.2904,W_Services_User.6,W_Case.3437,2016-08-16 00:00:00,2016-08-16 00:00:00,Other,Other,Task,1080,In Progress,Normal
W_Task.2905,W_Services_User.5,W_Case.2005,2015-03-14 00:00:00,2015-03-14 00:00:00,Other,Meeting,Call,60,On Hold,Normal
W_Task.2906,W_Services_User.12,W_Case.4664,2015-08-14 00:00:00,2015-08-14 00:00:00,Send Letter,Email,Call,750,Not Started,Normal
W_Task.2907,W_Services_User.4,W_Case.2213,2015-06-23 00:00:00,2015-06-23 00:00:00,Send Quote,Email,Email,720,Completed,Normal
W_Task.2908,W_Services_User.12,W_Case.4328,2015-09-04 00:00:00,2015-09-04 00:00:00,Call,Meeting,Call,60,In Progress,Normal
W_Task.2909,W_Services_User.16,W_Case.958,2016-08-10 00:00:00,2016-08-10 00:00:00,Send Letter,Email,Call,1080,Completed,Normal
W_Task.2910,W_Services_User.9,W_Case.1937,2016-08-17 00:00:00,2016-08-17 00:00:00,Send Letter,Email,Call,900,In Progress,Normal
W_Task.2911,W_Services_User.3,W_Case.2267,2016-02-04 00:00:00,2016-02-04 00:00:00,Send Quote,Email,Task,4320,In Progress,Normal
W_Task.2912,W_Services_User.9,W_Case.280,2016-01-20 00:00:00,2016-01-20 00:00:00,Call,Call,Call,1440,Completed,Normal
W_Task.2913,W_Services_User.8,W_Case.1738,2016-01-11 00:00:00,2016-01-11 00:00:00,Other,Meeting,Task,2700,Not Started,High
W_Task.2914,W_Services_User.19,W_Case.310,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Call,360,Completed,Normal
W_Task.2915,W_Services_User.18,W_Case.4845,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Meeting,Email,450,Completed,Normal
W_Task.2916,W_Services_User.14,W_Case.2441,2016-07-30 00:00:00,2016-07-30 00:00:00,Send Quote,Email,Task,540,Not Started,High
W_Task.2917,W_Services_User.4,W_Case.6744,2015-01-03 00:00:00,2015-01-03 00:00:00,Call,Meeting,Email,900,In Progress,Normal
W_Task.2918,W_Services_User.14,W_Case.3831,2014-12-01 00:00:00,2014-12-01 00:00:00,Call,Call,Email,900,Completed,Normal
W_Task.2919,W_Services_User.2,W_Case.2382,2014-12-19 00:00:00,2014-12-19 00:00:00,Send Letter,Email,Email,720,Completed,Normal
W_Task.2920,W_Services_User.16,W_Case.1603,2014-09-28 00:00:00,2014-09-28 00:00:00,Send Letter,Email,Email,1620,On Hold,Normal
W_Task.2921,W_Services_User.19,W_Case.6628,2016-07-12 00:00:00,2016-07-12 00:00:00,Call,Call,Email,4500,In Progress,Normal
W_Task.2922,W_Services_User.16,W_Case.2880,2016-05-13 00:00:00,2016-05-13 00:00:00,Other,Meeting,Task,540,Not Started,Normal
W_Task.2923,W_Services_User.1,W_Case.1577,2013-10-31 00:00:00,2013-10-31 00:00:00,Send Letter,Email,Call,30,In Progress,High
W_Task.2924,W_Services_User.1,W_Case.5521,2013-11-29 00:00:00,2013-11-29 00:00:00,Send Letter,Email,Task,720,In Progress,Normal
W_Task.2925,W_Services_User.17,W_Case.5847,2013-10-26 00:00:00,2013-10-26 00:00:00,Call,Meeting,Email,900,On Hold,Normal
W_Task.2926,W_Services_User.12,W_Case.3805,2014-01-15 00:00:00,2014-01-15 00:00:00,Send Letter,Email,Call,2160,On Hold,Normal
W_Task.2927,W_Services_User.3,W_Case.5838,2016-09-21 00:00:00,2016-09-21 00:00:00,Other,Other,Task,2160,Not Started,Normal
W_Task.2928,W_Services_User.1,W_Case.4549,2016-09-12 00:00:00,2016-09-12 00:00:00,Send Letter,Email,Task,2700,Completed,Normal
W_Task.2929,W_Services_User.10,W_Case.2793,2015-02-26 00:00:00,2015-02-26 00:00:00,Call,Call,Task,600,In Progress,Normal
W_Task.2930,W_Services_User.16,W_Case.6323,2015-02-03 00:00:00,2015-02-03 00:00:00,Other,Prep,Task,60,Completed,Normal
W_Task.2931,W_Services_User.7,W_Case.4948,2015-02-05 00:00:00,2015-02-05 00:00:00,Send Letter,Email,Call,2400,Completed,High
W_Task.2932,W_Services_User.20,W_Case.6326,2017-05-03 00:00:00,2017-05-03 00:00:00,Other,Meeting,Task,2400,Not Started,Normal
W_Task.2933,W_Services_User.17,W_Case.7325,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Task,1440,In Progress,Normal
W_Task.2934,W_Services_User.3,W_Case.4927,2016-08-04 00:00:00,2016-08-04 00:00:00,Send Letter,Email,Call,1080,In Progress,Normal
W_Task.2935,W_Services_User.6,W_Case.2306,2016-07-22 00:00:00,2016-07-22 00:00:00,Call,Call,Call,1080,Completed,Normal
W_Task.2936,W_Services_User.18,W_Case.1035,2016-07-08 00:00:00,2016-07-08 00:00:00,Send Letter,Email,Email,360,Not Started,Normal
W_Task.2937,W_Services_User.5,W_Case.6850,2017-01-03 00:00:00,2017-01-03 00:00:00,Call,Call,Email,540,On Hold,Normal
W_Task.2938,W_Services_User.11,W_Case.2080,2014-03-21 00:00:00,2014-03-21 00:00:00,Call,Call,Call,900,On Hold,Normal
W_Task.2939,W_Services_User.5,W_Case.4387,2014-03-14 00:00:00,2014-03-14 00:00:00,Call,Call,Email,2250,Not Started,Normal
W_Task.2940,W_Services_User.1,W_Case.2893,2014-04-29 00:00:00,2014-04-29 00:00:00,Send Quote,Email,Task,1440,Completed,High
W_Task.2941,W_Services_User.18,W_Case.6697,2015-02-07 00:00:00,2015-02-07 00:00:00,Send Letter,Email,Task,720,Not Started,Normal
W_Task.2942,W_Services_User.9,W_Case.85,2014-12-05 00:00:00,2014-12-05 00:00:00,Call,Call,Call,450,Not Started,Normal
W_Task.2943,W_Services_User.1,W_Case.2253,2016-07-08 00:00:00,2016-07-08 00:00:00,Other,Prep,Call,3750,On Hold,Normal
W_Task.2944,W_Services_User.1,W_Case.6251,2016-06-10 00:00:00,2016-06-10 00:00:00,Other,Other,Call,1200,In Progress,Normal
W_Task.2945,W_Services_User.20,W_Case.2614,2016-07-31 00:00:00,2016-07-31 00:00:00,Call,Meeting,Call,360,On Hold,Normal
W_Task.2946,W_Services_User.8,W_Case.4618,2017-02-26 00:00:00,2017-02-26 00:00:00,Other,Other,Email,720,On Hold,Normal
W_Task.2947,W_Services_User.4,W_Case.5706,2017-03-12 00:00:00,2017-03-12 00:00:00,Other,Other,Task,2700,Completed,Normal
W_Task.2948,W_Services_User.4,W_Case.6593,2017-03-25 00:00:00,2017-03-25 00:00:00,Send Letter,Email,Task,750,In Progress,Normal
W_Task.2949,W_Services_User.12,W_Case.557,2015-03-08 00:00:00,2015-03-08 00:00:00,Send Quote,Email,Call,300,On Hold,Normal
W_Task.2950,W_Services_User.11,W_Case.4428,2015-02-07 00:00:00,2015-02-07 00:00:00,Send Letter,Email,Email,1440,Not Started,High
W_Task.2951,W_Services_User.4,W_Case.6093,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Prep,Call,2160,In Progress,Normal
W_Task.2952,W_Services_User.9,W_Case.2439,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Call,60,Completed,Normal
W_Task.2953,W_Services_User.11,W_Case.237,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Email,3000,In Progress,Normal
