External_Id__c,Owner.External_Id__c,Account.External_Id__c,DateTimeCreated__c,CloseDate,Name,Products__c,StageName,Amount,Type
W_Services_Opportunity.1466,W_Services_User.11,W_Services_Account.862,2016-08-30 06:29:01,2017-01-11 06:29:01,New Opportunity [2016-08-30 06:29:01],GC10001,Proposal/Quote,218100,New Business
W_Services_Opportunity.1467,W_Services_User.5,W_Services_Account.968,2015-03-23 22:48:10,2015-09-04 22:48:10,New Opportunity [2015-03-23 22:48:10],GC20002,Negotiation,124600,Add-On Business
W_Services_Opportunity.1468,W_Services_User.2,W_Services_Account.517,2016-01-29 15:29:11,2016-07-27 15:29:11,New Opportunity [2016-01-29 15:29:11],GC20002,Proposal/Quote,219300,New Business
W_Services_Opportunity.1469,W_Services_User.7,W_Services_Account.194,2015-05-20 17:32:12,2015-09-24 17:32:12,New Opportunity [2015-05-20 17:32:12],GC5000 series,Closed Won,167500,Services
W_Services_Opportunity.1470,W_Services_User.2,W_Services_Account.583,2015-10-08 16:15:30,2016-04-22 16:15:30,New Opportunity [2015-10-08 16:15:30],GC1000 series,Qualification,156200,New Business
W_Services_Opportunity.1471,W_Services_User.8,W_Services_Account.936,2015-05-23 10:11:37,2015-11-25 10:11:37,New Opportunity [2015-05-23 10:11:37],GC10001,Qualification,91500,New Business
W_Services_Opportunity.1472,W_Services_User.5,W_Services_Account.588,2015-05-25 07:34:22,2015-07-26 07:34:22,New Opportunity [2015-05-25 07:34:22],GC5000 series,Closed Lost,101600,Add-On Business
W_Services_Opportunity.1473,W_Services_User.1,W_Services_Account.744,2016-01-09 06:57:26,2016-05-14 06:57:26,New Opportunity [2016-01-09 06:57:26],GC1000 series,Needs Analysis,151400,Add-On Business
W_Services_Opportunity.1474,W_Services_User.19,W_Services_Account.836,2016-03-29 09:24:26,2016-07-31 09:24:26,New Opportunity [2016-03-29 09:24:26],GC1000 series,Proposal/Quote,189000,Services
W_Services_Opportunity.1475,W_Services_User.2,W_Services_Account.119,2015-04-24 13:01:38,2015-10-09 13:01:38,New Opportunity [2015-04-24 13:01:38],GC10001,Qualification,131800,New Business
W_Services_Opportunity.1476,W_Services_User.10,W_Services_Account.360,2016-10-20 18:05:46,2017-02-18 18:05:46,New Opportunity [2016-10-20 18:05:46],GC1000 series,Closed Lost,173900,Add-On Business
W_Services_Opportunity.1477,W_Services_User.19,W_Services_Account.434,2016-12-28 15:30:09,2017-03-01 15:30:09,New Opportunity [2016-12-28 15:30:09],GC20002,Qualification,111000,New Business
W_Services_Opportunity.1478,W_Services_User.5,W_Services_Account.389,2015-06-14 14:08:52,2016-01-01 14:08:52,New Opportunity [2015-06-14 14:08:52],GC50000,Qualification,190500,New Business
W_Services_Opportunity.1479,W_Services_User.15,W_Services_Account.939,2016-04-21 05:37:49,2016-09-15 05:37:49,New Opportunity [2016-04-21 05:37:49],GC10001,Needs Analysis,121800,New Business
W_Services_Opportunity.1480,W_Services_User.14,W_Services_Account.283,2015-09-19 16:23:43,2016-02-09 16:23:43,New Opportunity [2015-09-19 16:23:43],GC5000 series,Qualification,126400,New Business
W_Services_Opportunity.1481,W_Services_User.3,W_Services_Account.447,2015-09-20 01:34:18,2016-02-19 01:34:18,New Opportunity [2015-09-20 01:34:18],GC10001,Needs Analysis,154300,Renewal
W_Services_Opportunity.1482,W_Services_User.16,W_Services_Account.893,2015-11-04 07:35:56,2016-01-20 07:35:56,New Opportunity [2015-11-04 07:35:56],GC50000,Qualification,99400,New Business
W_Services_Opportunity.1483,W_Services_User.15,W_Services_Account.428,2016-01-06 18:08:45,2016-04-23 18:08:45,New Opportunity [2016-01-06 18:08:45],GC1000 series,Proposal/Quote,139000,Add-On Business
W_Services_Opportunity.1484,W_Services_User.3,W_Services_Account.472,2016-02-08 12:20:36,2016-05-09 12:20:36,New Opportunity [2016-02-08 12:20:36],GC1000 series,Proposal/Quote,98100,New Business
W_Services_Opportunity.1485,W_Services_User.20,W_Services_Account.374,2016-10-21 20:51:39,2017-05-10 20:51:39,New Opportunity [2016-10-21 20:51:39],GC50000,Qualification,108400,Add-On Business
W_Services_Opportunity.1486,W_Services_User.7,W_Services_Account.791,2016-10-29 16:18:46,2017-05-09 16:18:46,New Opportunity [2016-10-29 16:18:46],GC50000,Closed Won,161700,New Business
W_Services_Opportunity.1487,W_Services_User.19,W_Services_Account.754,2015-12-02 02:23:55,2016-06-21 02:23:55,New Opportunity [2015-12-02 02:23:55],GC10001,Needs Analysis,161800,New Business
W_Services_Opportunity.1488,W_Services_User.5,W_Services_Account.832,2015-01-21 03:49:49,2015-06-10 03:49:49,New Opportunity [2015-01-21 03:49:49],GC5000 series,Qualification,108800,New Business
W_Services_Opportunity.1489,W_Services_User.3,W_Services_Account.169,2016-10-31 10:51:22,2017-03-18 10:51:22,New Opportunity [2016-10-31 10:51:22],GC20002,Closed Won,175000,New Business
W_Services_Opportunity.1490,W_Services_User.16,W_Services_Account.157,2016-05-24 11:23:18,2016-07-23 11:23:18,New Opportunity [2016-05-24 11:23:18],GC10001,Qualification,48400,Renewal
W_Services_Opportunity.1491,W_Services_User.16,W_Services_Account.417,2016-10-16 08:37:33,2017-03-27 08:37:33,New Opportunity [2016-10-16 08:37:33],GC1000 series,Closed Won,124200,Add-On Business
W_Services_Opportunity.1492,W_Services_User.15,W_Services_Account.879,2015-12-15 08:03:53,2016-07-05 08:03:53,New Opportunity [2015-12-15 08:03:53],GC50000,Closed Lost,195700,New Business
W_Services_Opportunity.1493,W_Services_User.4,W_Services_Account.1050,2015-07-14 06:23:45,2015-11-17 06:23:45,New Opportunity [2015-07-14 06:23:45],GC20002,Negotiation,147200,Add-On Business
W_Services_Opportunity.1494,W_Services_User.20,W_Services_Account.959,2015-05-23 18:03:32,2015-12-12 18:03:32,New Opportunity [2015-05-23 18:03:32],GC1000 series,Qualification,121700,Add-On Business
W_Services_Opportunity.1495,W_Services_User.15,W_Services_Account.855,2015-05-10 09:45:16,2015-10-05 09:45:16,New Opportunity [2015-05-10 09:45:16],GC1000 series,Proposal/Quote,116500,New Business
W_Services_Opportunity.1496,W_Services_User.10,W_Services_Account.285,2015-10-07 17:28:30,2016-03-03 17:28:30,New Opportunity [2015-10-07 17:28:30],GC5000 series,Negotiation,111200,New Business
W_Services_Opportunity.1497,W_Services_User.11,W_Services_Account.803,2015-05-07 13:00:13,2015-11-13 13:00:13,New Opportunity [2015-05-07 13:00:13],GC5000 series,Qualification,120300,New Business
W_Services_Opportunity.1498,W_Services_User.18,W_Services_Account.250,2016-01-14 02:20:06,2016-07-18 02:20:06,New Opportunity [2016-01-14 02:20:06],GC20002,Closed Lost,158500,New Business
W_Services_Opportunity.1499,W_Services_User.15,W_Services_Account.680,2015-04-04 09:11:42,2015-10-22 09:11:42,New Opportunity [2015-04-04 09:11:42],GC5000 series,Qualification,77300,New Business
W_Services_Opportunity.1500,W_Services_User.11,W_Services_Account.412,2015-10-24 13:59:02,2016-04-16 13:59:02,New Opportunity [2015-10-24 13:59:02],GC50000,Needs Analysis,88200,New Business
W_Services_Opportunity.1501,W_Services_User.11,W_Services_Account.788,2016-09-04 11:26:40,2016-12-17 11:26:40,New Opportunity [2016-09-04 11:26:40],GC10001,Qualification,164100,Services
W_Services_Opportunity.1502,W_Services_User.16,W_Services_Account.753,2015-12-16 05:25:12,2016-03-15 05:25:12,New Opportunity [2015-12-16 05:25:12],GC20002,Qualification,188800,New Business
W_Services_Opportunity.1503,W_Services_User.9,W_Services_Account.959,2015-04-19 02:25:38,2015-06-27 02:25:38,New Opportunity [2015-04-19 02:25:38],GC1000 series,Proposal/Quote,106000,Add-On Business
W_Services_Opportunity.1504,W_Services_User.20,W_Services_Account.43,2016-09-09 23:32:13,2016-11-21 23:32:13,New Opportunity [2016-09-09 23:32:13],GC20002,Qualification,106300,Renewal
W_Services_Opportunity.1505,W_Services_User.14,W_Services_Account.1094,2015-12-15 13:24:17,2016-04-10 13:24:17,New Opportunity [2015-12-15 13:24:17],GC50000,Closed Lost,107300,Add-On Business
W_Services_Opportunity.1506,W_Services_User.20,W_Services_Account.626,2016-06-24 01:48:39,2016-10-24 01:48:39,New Opportunity [2016-06-24 01:48:39],GC1000 series,Qualification,129000,Add-On Business
W_Services_Opportunity.1507,W_Services_User.8,W_Services_Account.345,2015-05-03 11:24:55,2015-10-13 11:24:55,New Opportunity [2015-05-03 11:24:55],GC1000 series,Closed Lost,149800,New Business
W_Services_Opportunity.1508,W_Services_User.11,W_Services_Account.433,2016-07-22 14:15:31,2016-09-20 14:15:31,New Opportunity [2016-07-22 14:15:31],GC1000 series,Negotiation,145100,New Business
W_Services_Opportunity.1509,W_Services_User.18,W_Services_Account.753,2015-01-11 12:30:15,2015-04-01 12:30:15,New Opportunity [2015-01-11 12:30:15],GC1000 series,Closed Won,66200,Services
W_Services_Opportunity.1510,W_Services_User.1,W_Services_Account.227,2015-12-08 04:50:43,2016-04-14 04:50:43,New Opportunity [2015-12-08 04:50:43],GC50000,Needs Analysis,191200,New Business
W_Services_Opportunity.1511,W_Services_User.2,W_Services_Account.785,2016-05-01 01:44:20,2016-07-25 01:44:20,New Opportunity [2016-05-01 01:44:20],GC1000 series,Closed Lost,42400,Add-On Business
W_Services_Opportunity.1512,W_Services_User.1,W_Services_Account.519,2016-04-10 22:57:46,2016-08-07 22:57:46,New Opportunity [2016-04-10 22:57:46],GC5000 series,Qualification,142800,Renewal
W_Services_Opportunity.1513,W_Services_User.3,W_Services_Account.769,2015-07-31 07:29:58,2016-01-03 07:29:58,New Opportunity [2015-07-31 07:29:58],GC20002,Needs Analysis,163200,Add-On Business
W_Services_Opportunity.1514,W_Services_User.3,W_Services_Account.816,2015-05-18 16:44:41,2015-10-23 16:44:41,New Opportunity [2015-05-18 16:44:41],GC10001,Closed Won,67100,Renewal
W_Services_Opportunity.1515,W_Services_User.1,W_Services_Account.580,2015-02-13 12:32:22,2015-07-09 12:32:22,New Opportunity [2015-02-13 12:32:22],GC5000 series,Qualification,127000,Services
W_Services_Opportunity.1516,W_Services_User.6,W_Services_Account.141,2015-09-13 02:46:17,2016-02-08 02:46:17,New Opportunity [2015-09-13 02:46:17],GC20002,Negotiation,127600,New Business
W_Services_Opportunity.1517,W_Services_User.17,W_Services_Account.119,2016-12-24 15:56:01,2017-05-14 15:56:01,New Opportunity [2016-12-24 15:56:01],GC20002,Qualification,145200,Add-On Business
W_Services_Opportunity.1518,W_Services_User.12,W_Services_Account.778,2015-03-12 18:52:48,2015-07-01 18:52:48,New Opportunity [2015-03-12 18:52:48],GC20002,Proposal/Quote,143000,Add-On Business
W_Services_Opportunity.1519,W_Services_User.9,W_Services_Account.873,2015-03-26 11:27:53,2015-07-07 11:27:53,New Opportunity [2015-03-26 11:27:53],GC5000 series,Qualification,137500,New Business
W_Services_Opportunity.1520,W_Services_User.9,W_Services_Account.1053,2015-07-01 05:17:06,2015-12-31 05:17:06,New Opportunity [2015-07-01 05:17:06],GC1000 series,Qualification,131100,New Business
W_Services_Opportunity.1521,W_Services_User.16,W_Services_Account.264,2016-04-25 22:48:13,2016-08-15 22:48:13,New Opportunity [2016-04-25 22:48:13],GC50000,Qualification,160100,New Business
W_Services_Opportunity.1522,W_Services_User.10,W_Services_Account.374,2016-09-03 18:46:15,2016-12-26 18:46:15,New Opportunity [2016-09-03 18:46:15],GC50000,Closed Lost,89300,Add-On Business
W_Services_Opportunity.1523,W_Services_User.2,W_Services_Account.968,2016-09-10 16:38:52,2016-11-15 16:38:52,New Opportunity [2016-09-10 16:38:52],GC5000 series,Qualification,136700,New Business
W_Services_Opportunity.1524,W_Services_User.12,W_Services_Account.12,2016-10-21 11:03:05,2017-02-18 11:03:05,New Opportunity [2016-10-21 11:03:05],GC20002,Closed Won,139700,Services
W_Services_Opportunity.1525,W_Services_User.1,W_Services_Account.459,2016-04-02 11:14:44,2016-07-11 11:14:44,New Opportunity [2016-04-02 11:14:44],GC10001,Closed Lost,130600,Add-On Business
W_Services_Opportunity.1526,W_Services_User.7,W_Services_Account.665,2015-06-05 21:54:32,2015-12-07 21:54:32,New Opportunity [2015-06-05 21:54:32],GC5000 series,Closed Won,115600,New Business
W_Services_Opportunity.1527,W_Services_User.18,W_Services_Account.540,2015-06-19 15:46:24,2015-11-02 15:46:24,New Opportunity [2015-06-19 15:46:24],GC5000 series,Qualification,203200,New Business
W_Services_Opportunity.1528,W_Services_User.15,W_Services_Account.716,2015-02-28 14:21:33,2015-05-24 14:21:33,New Opportunity [2015-02-28 14:21:33],GC5000 series,Closed Lost,141900,Add-On Business
W_Services_Opportunity.1529,W_Services_User.6,W_Services_Account.190,2016-05-10 15:30:45,2016-07-13 15:30:45,New Opportunity [2016-05-10 15:30:45],GC20002,Qualification,127200,New Business
W_Services_Opportunity.1530,W_Services_User.11,W_Services_Account.871,2015-01-05 07:36:41,2015-07-06 07:36:41,New Opportunity [2015-01-05 07:36:41],GC20002,Closed Lost,138200,New Business
W_Services_Opportunity.1531,W_Services_User.14,W_Services_Account.978,2016-10-07 13:30:20,2017-03-11 13:30:20,New Opportunity [2016-10-07 13:30:20],GC5000 series,Closed Won,141300,Add-On Business
W_Services_Opportunity.1532,W_Services_User.11,W_Services_Account.905,2015-10-11 09:43:13,2016-02-04 09:43:13,New Opportunity [2015-10-11 09:43:13],GC5000 series,Qualification,165100,New Business
W_Services_Opportunity.1533,W_Services_User.8,W_Services_Account.459,2016-09-05 12:38:38,2017-01-03 12:38:38,New Opportunity [2016-09-05 12:38:38],GC50000,Needs Analysis,145300,New Business
W_Services_Opportunity.1534,W_Services_User.17,W_Services_Account.732,2016-05-14 09:41:15,2016-11-18 09:41:15,New Opportunity [2016-05-14 09:41:15],GC50000,Closed Lost,131900,New Business
W_Services_Opportunity.1535,W_Services_User.9,W_Services_Account.999,2016-05-26 14:14:08,2016-08-09 14:14:08,New Opportunity [2016-05-26 14:14:08],GC5000 series,Negotiation,113400,Services
W_Services_Opportunity.1536,W_Services_User.19,W_Services_Account.751,2016-10-09 22:38:25,2017-02-12 22:38:25,New Opportunity [2016-10-09 22:38:25],GC1000 series,Closed Lost,187100,Renewal
W_Services_Opportunity.1537,W_Services_User.4,W_Services_Account.634,2016-11-13 16:14:34,2017-04-22 16:14:34,New Opportunity [2016-11-13 16:14:34],GC10001,Qualification,155700,New Business
W_Services_Opportunity.1538,W_Services_User.5,W_Services_Account.297,2016-01-10 05:05:56,2016-05-16 05:05:56,New Opportunity [2016-01-10 05:05:56],GC5000 series,Qualification,128200,Add-On Business
W_Services_Opportunity.1539,W_Services_User.3,W_Services_Account.997,2016-02-20 09:17:36,2016-08-28 09:17:36,New Opportunity [2016-02-20 09:17:36],GC1000 series,Qualification,154500,Add-On Business
W_Services_Opportunity.1540,W_Services_User.12,W_Services_Account.57,2016-07-31 06:00:36,2017-01-21 06:00:36,New Opportunity [2016-07-31 06:00:36],GC1000 series,Needs Analysis,179000,New Business
W_Services_Opportunity.1541,W_Services_User.7,W_Services_Account.698,2016-09-10 04:06:26,2017-01-02 04:06:26,New Opportunity [2016-09-10 04:06:26],GC10001,Negotiation,142700,Add-On Business
W_Services_Opportunity.1542,W_Services_User.19,W_Services_Account.1081,2015-08-12 16:41:17,2016-01-28 16:41:17,New Opportunity [2015-08-12 16:41:17],GC20002,Proposal/Quote,172800,New Business
W_Services_Opportunity.1543,W_Services_User.13,W_Services_Account.965,2016-10-10 10:05:36,2017-02-27 10:05:36,New Opportunity [2016-10-10 10:05:36],GC5000 series,Closed Won,146300,Add-On Business
W_Services_Opportunity.1544,W_Services_User.7,W_Services_Account.427,2015-12-19 18:08:49,2016-03-26 18:08:49,New Opportunity [2015-12-19 18:08:49],GC20002,Negotiation,124200,New Business
W_Services_Opportunity.1545,W_Services_User.13,W_Services_Account.617,2015-07-07 23:17:55,2015-11-29 23:17:55,New Opportunity [2015-07-07 23:17:55],GC50000,Qualification,113500,New Business
W_Services_Opportunity.1546,W_Services_User.12,W_Services_Account.1096,2016-10-04 09:52:50,2017-03-26 09:52:50,New Opportunity [2016-10-04 09:52:50],GC1000 series,Needs Analysis,180500,New Business
W_Services_Opportunity.1547,W_Services_User.6,W_Services_Account.70,2015-10-22 19:14:20,2016-02-06 19:14:20,New Opportunity [2015-10-22 19:14:20],GC1000 series,Qualification,100400,New Business
W_Services_Opportunity.1548,W_Services_User.14,W_Services_Account.1040,2015-08-17 05:57:33,2015-12-17 05:57:33,New Opportunity [2015-08-17 05:57:33],GC5000 series,Qualification,120500,Add-On Business
W_Services_Opportunity.1549,W_Services_User.17,W_Services_Account.406,2016-06-19 00:10:04,2016-10-06 00:10:04,New Opportunity [2016-06-19 00:10:04],GC1000 series,Closed Won,188600,Add-On Business
W_Services_Opportunity.1550,W_Services_User.1,W_Services_Account.598,2015-06-03 20:06:23,2015-08-20 20:06:23,New Opportunity [2015-06-03 20:06:23],GC20002,Qualification,78100,Add-On Business
W_Services_Opportunity.1551,W_Services_User.9,W_Services_Account.827,2016-11-04 18:21:01,2017-03-29 18:21:01,New Opportunity [2016-11-04 18:21:01],GC1000 series,Qualification,155000,Services
W_Services_Opportunity.1552,W_Services_User.2,W_Services_Account.928,2016-07-08 19:48:20,2016-12-14 19:48:20,New Opportunity [2016-07-08 19:48:20],GC5000 series,Qualification,187900,Services
W_Services_Opportunity.1553,W_Services_User.3,W_Services_Account.182,2015-05-29 05:49:53,2015-12-23 05:49:53,New Opportunity [2015-05-29 05:49:53],GC10001,Qualification,127200,Add-On Business
W_Services_Opportunity.1554,W_Services_User.17,W_Services_Account.905,2015-09-29 18:55:28,2015-11-29 18:55:28,New Opportunity [2015-09-29 18:55:28],GC1000 series,Closed Won,143200,New Business
W_Services_Opportunity.1555,W_Services_User.11,W_Services_Account.349,2015-01-25 22:53:34,2015-06-20 22:53:34,New Opportunity [2015-01-25 22:53:34],GC50000,Proposal/Quote,169300,New Business
W_Services_Opportunity.1556,W_Services_User.4,W_Services_Account.249,2015-08-20 14:59:27,2015-12-04 14:59:27,New Opportunity [2015-08-20 14:59:27],GC10001,Needs Analysis,129500,New Business
W_Services_Opportunity.1557,W_Services_User.20,W_Services_Account.990,2016-10-12 19:53:55,2017-03-04 19:53:55,New Opportunity [2016-10-12 19:53:55],GC5000 series,Qualification,138900,New Business
W_Services_Opportunity.1558,W_Services_User.3,W_Services_Account.558,2016-12-14 02:22:53,2017-05-20 02:22:53,New Opportunity [2016-12-14 02:22:53],GC10001,Negotiation,96600,New Business
W_Services_Opportunity.1559,W_Services_User.16,W_Services_Account.607,2016-03-30 04:42:51,2016-05-29 04:42:51,New Opportunity [2016-03-30 04:42:51],GC20002,Qualification,146900,New Business
W_Services_Opportunity.1560,W_Services_User.17,W_Services_Account.946,2016-05-01 16:13:09,2016-09-07 16:13:09,New Opportunity [2016-05-01 16:13:09],GC5000 series,Negotiation,103100,New Business
W_Services_Opportunity.1561,W_Services_User.8,W_Services_Account.922,2016-04-17 08:09:35,2016-10-18 08:09:35,New Opportunity [2016-04-17 08:09:35],GC50000,Needs Analysis,126800,Add-On Business
