External_Id__c,RequestDateTime__c,CreatedDate__c,AssignedDateTime__c,AcceptDateTime__c,CloseDateTime__c,ActiveTime__c,AgentCapacityWhenDeclined__c,CancelDateTime__c,CapacityPercentage__c,CapacityWeight__c,DeclineDateTime__c,DeclineReason__c,HandleTime__c,OriginalQueue.DeveloperName,PushTimeout__c,PushTimeoutDateTime__c,ServiceChannel.DeveloperName,SpeedToAnswer__c,Status__c,User.External_Id__c,Case.External_Id__c
W_AgentWork.1310,2017-01-10 14:17:10,2017-01-10 14:18:10,2017-01-10 14:19:17,2017-01-10 14:24:20,2017-01-10 14:41:21,1021,1447,2017-01-10 14:21:13,30,3,2017-01-10 14:23:09,Nam nulla.,1021,Social_Queue,20,2017-01-10 14:19:31,sfdc_liveagent,430,DeclinedOnPushTimeout,W_Services_User.14,W_Case.142
W_AgentWork.1311,2016-09-28 14:41:08,2016-09-28 15:19:08,2016-09-28 15:19:24,2016-09-28 15:28:57,2016-09-28 15:32:12,195,209,2016-09-28 15:23:07,60,2,2016-09-28 15:24:19,Nam tristique tortor eu pede.,195,UnassignedPartnerLeads,9,2016-09-28 15:19:29,Cases,2869,Canceled,W_Services_User.13,W_Case.382
W_AgentWork.1312,2017-01-26 12:02:35,2017-01-26 12:10:35,2017-01-26 12:11:17,2017-01-26 12:19:23,2017-01-26 12:25:17,354,1676,2017-01-26 12:16:12,66,5,2017-01-26 12:18:22,Praesent blandit lacinia erat.,354,InternationalQueue,86,2017-01-26 12:10:54,LiveMessage,1008,Assigned,W_Services_User.20,W_Case.298
W_AgentWork.1313,2016-07-13 13:51:49,2016-07-13 14:44:49,2016-07-13 14:46:30,2016-07-13 14:50:24,2016-07-13 15:06:59,995,1033,2016-07-13 14:54:22,12,3,2016-07-13 14:50:50,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",995,TargetCampaign,78,2016-07-13 14:46:06,LiveMessage,3515,Declined,W_Services_User.10,W_Case.316
W_AgentWork.1314,2016-10-23 13:13:44,2016-10-23 13:28:44,2016-10-23 13:30:08,2016-10-23 13:39:10,2016-10-23 13:47:43,513,499,2016-10-23 13:38:59,43,6,2016-10-23 13:39:49,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,513,Tier3Queue,64,2016-10-23 13:28:54,Cases,1526,DeclinedOnPushTimeout,W_Services_User.4,W_Case.80
W_AgentWork.1315,2016-09-07 20:42:42,2016-09-07 21:49:42,2016-09-07 21:49:50,2016-09-07 21:53:29,2016-09-07 21:57:24,235,1237,2016-09-07 21:57:14,22,6,2016-09-07 21:59:38,Suspendisse potenti.,235,Tier3Queue,70,2016-09-07 21:50:13,sfdc_sos,4247,DeclinedOnPushTimeout,W_Services_User.19,W_Case.49
W_AgentWork.1316,2016-08-24 08:51:43,2016-08-24 09:32:43,2016-08-24 09:33:25,2016-08-24 09:34:33,2016-08-24 09:53:54,1161,437,2016-08-24 09:43:02,91,2,2016-08-24 09:36:06,Ut at dolor quis odio consequat varius.,1161,TargetCampaign,25,2016-08-24 09:34:07,sfdc_sos,2570,DeclinedOnPushTimeout,W_Services_User.20,W_Case.273
W_AgentWork.1317,2016-07-26 06:45:50,2016-07-26 07:59:50,2016-07-26 07:59:59,2016-07-26 08:04:52,2016-07-26 08:06:10,78,662,2016-07-26 08:03:58,64,3,2016-07-26 08:05:24,Pellentesque viverra pede ac diam.,78,InternationalQueue,19,2016-07-26 08:00:16,Leads,4742,Opened,W_Services_User.11,W_Case.421
W_AgentWork.1318,2016-09-24 14:59:27,2016-09-24 15:04:27,2016-09-24 15:06:05,2016-09-24 15:10:24,2016-09-24 15:26:42,978,1186,2016-09-24 15:09:53,87,1,2016-09-24 15:08:41,Proin interdum mauris non ligula pellentesque ultrices.,978,Tier2Queue,37,2016-09-24 15:04:53,LiveMessage,657,Opened,W_Services_User.6,W_Case.208
W_AgentWork.1319,2016-08-06 12:17:33,2016-08-06 13:00:33,2016-08-06 13:01:39,2016-08-06 13:09:41,2016-08-06 13:28:53,1152,1304,2016-08-06 13:02:52,8,1,2016-08-06 13:10:45,Fusce consequat.,1152,InternationalQueue,83,2016-08-06 13:00:42,sfdc_sos,3128,Closed,W_Services_User.20,W_Case.347
W_AgentWork.1320,2016-08-19 11:45:46,2016-08-19 12:07:46,2016-08-19 12:09:42,2016-08-19 12:14:31,2016-08-19 12:19:47,316,1092,2016-08-19 12:13:48,58,1,2016-08-19 12:11:33,Etiam faucibus cursus urna.,316,GeneralQueue,42,2016-08-19 12:09:19,LiveMessage,1725,Canceled,W_Services_User.14,W_Case.338
W_AgentWork.1321,2016-12-27 00:25:43,2016-12-27 01:15:43,2016-12-27 01:16:42,2016-12-27 01:19:22,2016-12-27 01:40:37,1275,689,2016-12-27 01:19:44,100,4,2016-12-27 01:21:54,Nam dui.,1275,Tier1Queue,19,2016-12-27 01:16:48,sfdc_sos,3219,Canceled,W_Services_User.6,W_Case.439
W_AgentWork.1322,2017-01-31 10:58:34,2017-01-31 12:28:34,2017-01-31 12:29:37,2017-01-31 12:37:55,2017-01-31 12:47:29,574,84,2017-01-31 12:32:31,32,3,2017-01-31 12:39:08,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",574,Knowledge_Translations,50,2017-01-31 12:29:10,sfdc_sos,5961,Opened,W_Services_User.20,W_Case.118
W_AgentWork.1323,2016-08-06 09:25:06,2016-08-06 09:30:06,2016-08-06 09:30:42,2016-08-06 09:38:06,2016-08-06 09:57:35,1169,1059,2016-08-06 09:34:36,87,5,2016-08-06 09:35:32,Ut at dolor quis odio consequat varius.,1169,Tier1Queue,36,2016-08-06 09:30:23,sfdc_sos,780,Opened,W_Services_User.14,W_Case.412
W_AgentWork.1324,2016-08-15 15:54:37,2016-08-15 17:35:37,2016-08-15 17:35:55,2016-08-15 17:37:33,2016-08-15 18:02:25,1492,1511,2016-08-15 17:38:40,43,4,2016-08-15 17:42:53,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",1492,Tier1Queue,1,2016-08-15 17:36:12,sfdc_liveagent,6176,Assigned,W_Services_User.15,W_Case.335
W_AgentWork.1325,2017-02-23 22:39:13,2017-02-24 00:19:13,2017-02-24 00:20:42,2017-02-24 00:22:36,2017-02-24 00:33:48,672,1332,2017-02-24 00:25:03,55,5,2017-02-24 00:30:36,Nulla mollis molestie lorem.,672,Time_Off_Manager_Payroll,55,2017-02-24 00:19:42,LiveMessage,6203,DeclinedOnPushTimeout,W_Services_User.17,W_Case.425
W_AgentWork.1326,2016-12-20 20:35:13,2016-12-20 20:38:13,2016-12-20 20:39:57,2016-12-20 20:43:17,2016-12-20 20:50:32,435,1058,2016-12-20 20:49:27,9,1,2016-12-20 20:44:24,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",435,InternationalQueue,24,2016-12-20 20:39:05,sfdc_sos,484,Unavailable,W_Services_User.8,W_Case.375
W_AgentWork.1327,2017-03-24 10:45:30,2017-03-24 11:31:30,2017-03-24 11:32:22,2017-03-24 11:40:10,2017-03-24 11:41:22,72,1407,2017-03-24 11:33:54,34,2,2017-03-24 11:42:09,Nulla tempus.,72,Time_Off_Manager_Payroll,76,2017-03-24 11:32:38,Cases,3280,DeclinedOnPushTimeout,W_Services_User.17,W_Case.136
W_AgentWork.1328,2017-02-09 12:12:07,2017-02-09 13:26:07,2017-02-09 13:27:58,2017-02-09 13:29:02,2017-02-09 13:49:03,1201,511,2017-02-09 13:29:31,76,5,2017-02-09 13:29:45,Aliquam erat volutpat.,1201,InternationalQueue,38,2017-02-09 13:27:22,sfdc_liveagent,4615,Opened,W_Services_User.15,W_Case.350
W_AgentWork.1329,2017-02-10 13:19:31,2017-02-10 14:09:31,2017-02-10 14:10:57,2017-02-10 14:15:07,2017-02-10 14:20:21,314,1097,2017-02-10 14:12:45,87,2,2017-02-10 14:20:39,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",314,UnassignedPartnerLeads,51,2017-02-10 14:09:40,LiveMessage,3336,Closed,W_Services_User.10,W_Case.258
W_AgentWork.1330,2017-02-26 06:53:16,2017-02-26 08:43:16,2017-02-26 08:43:40,2017-02-26 08:44:48,2017-02-26 08:49:00,252,1594,2017-02-26 08:46:06,28,6,2017-02-26 08:52:19,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",252,Tier3Queue,86,2017-02-26 08:44:28,Cases,6692,Canceled,W_Services_User.17,W_Case.129
W_AgentWork.1331,2017-02-14 19:33:50,2017-02-14 20:25:50,2017-02-14 20:26:14,2017-02-14 20:28:22,2017-02-14 20:34:53,391,540,2017-02-14 20:33:55,38,2,2017-02-14 20:34:18,Aenean sit amet justo.,391,GeneralQueue,64,2017-02-14 20:27:26,LiveMessage,3272,Opened,W_Services_User.3,W_Case.497
W_AgentWork.1332,2016-12-10 16:33:40,2016-12-10 18:14:40,2016-12-10 18:16:05,2016-12-10 18:22:59,2016-12-10 18:37:41,882,506,2016-12-10 18:16:45,25,3,2016-12-10 18:20:14,Maecenas pulvinar lobortis est.,882,UnassignedPartnerLeads,11,2016-12-10 18:16:13,sfdc_sos,6559,Declined,W_Services_User.18,W_Case.102
W_AgentWork.1333,2016-09-23 12:24:47,2016-09-23 14:00:47,2016-09-23 14:00:51,2016-09-23 14:02:35,2016-09-23 14:13:15,640,172,2016-09-23 14:03:32,99,6,2016-09-23 14:04:19,Duis at velit eu est congue elementum.,640,Tier1Queue,0,2016-09-23 14:02:26,Leads,5868,Assigned,W_Services_User.20,W_Case.30
W_AgentWork.1334,2016-10-06 22:31:09,2016-10-06 23:55:09,2016-10-06 23:55:33,2016-10-06 23:59:03,2016-10-07 00:11:18,735,396,2016-10-07 00:03:35,16,3,2016-10-06 23:59:31,Pellentesque viverra pede ac diam.,735,InternationalQueue,47,2016-10-06 23:56:17,LiveMessage,5274,Declined,W_Services_User.20,W_Case.332
W_AgentWork.1335,2016-11-29 17:46:32,2016-11-29 19:01:32,2016-11-29 19:02:41,2016-11-29 19:07:52,2016-11-29 19:22:07,855,411,2016-11-29 19:10:06,100,5,2016-11-29 19:04:12,Proin eu mi.,855,Tier1Queue,19,2016-11-29 19:02:56,sfdc_sos,4880,Opened,W_Services_User.20,W_Case.432
W_AgentWork.1336,2016-08-31 19:37:35,2016-08-31 21:28:35,2016-08-31 21:29:01,2016-08-31 21:35:01,2016-08-31 21:54:24,1163,476,2016-08-31 21:34:55,75,5,2016-08-31 21:37:14,Maecenas ut massa quis augue luctus tincidunt.,1163,Tier2Queue,37,2016-08-31 21:29:36,Cases,7046,Canceled,W_Services_User.3,W_Case.435
W_AgentWork.1337,2016-11-16 08:21:20,2016-11-16 08:50:20,2016-11-16 08:50:32,2016-11-16 08:56:03,2016-11-16 09:00:11,248,776,2016-11-16 08:51:27,64,1,2016-11-16 08:51:25,Pellentesque viverra pede ac diam.,248,Social_Queue,81,2016-11-16 08:51:00,sfdc_sos,2083,Declined,W_Services_User.18,W_Case.419
W_AgentWork.1338,2017-01-04 16:57:27,2017-01-04 17:20:27,2017-01-04 17:21:00,2017-01-04 17:21:40,2017-01-04 17:24:28,168,1392,2017-01-04 17:26:13,65,5,2017-01-04 17:26:32,Nullam porttitor lacus at turpis.,168,TargetCampaign,4,2017-01-04 17:21:15,sfdc_liveagent,1453,Opened,W_Services_User.13,W_Case.131
W_AgentWork.1339,2017-03-16 09:39:58,2017-03-16 10:08:58,2017-03-16 10:10:32,2017-03-16 10:13:15,2017-03-16 10:30:18,1023,1511,2017-03-16 10:17:35,76,5,2017-03-16 10:17:12,Mauris ullamcorper purus sit amet nulla.,1023,GeneralQueue,73,2017-03-16 10:09:07,sfdc_sos,1997,Closed,W_Services_User.17,W_Case.464
W_AgentWork.1340,2016-11-30 12:45:30,2016-11-30 14:34:30,2016-11-30 14:35:49,2016-11-30 14:41:57,2016-11-30 14:58:42,1005,558,2016-11-30 14:42:00,42,6,2016-11-30 14:39:04,Etiam pretium iaculis justo.,1005,Social_Queue,91,2016-11-30 14:34:51,sfdc_liveagent,6987,Opened,W_Services_User.17,W_Case.161
W_AgentWork.1341,2016-12-21 15:08:02,2016-12-21 16:18:02,2016-12-21 16:19:29,2016-12-21 16:27:18,2016-12-21 16:56:00,1722,262,2016-12-21 16:28:51,26,5,2016-12-21 16:29:14,Phasellus id sapien in sapien iaculis congue.,1722,GeneralQueue,39,2016-12-21 16:18:27,sfdc_liveagent,4756,DeclinedOnPushTimeout,W_Services_User.9,W_Case.359
W_AgentWork.1342,2017-01-28 05:44:31,2017-01-28 06:11:31,2017-01-28 06:11:47,2017-01-28 06:21:35,2017-01-28 06:26:25,290,1613,2017-01-28 06:18:12,23,4,2017-01-28 06:12:25,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,290,Social_Queue,79,2017-01-28 06:13:00,Cases,2224,DeclinedOnPushTimeout,W_Services_User.7,W_Case.224
W_AgentWork.1343,2016-08-23 10:11:31,2016-08-23 11:03:31,2016-08-23 11:04:21,2016-08-23 11:06:17,2016-08-23 11:27:07,1250,161,2016-08-23 11:07:15,11,4,2016-08-23 11:11:24,Pellentesque eget nunc.,1250,Tier1Queue,92,2016-08-23 11:03:54,sfdc_liveagent,3286,DeclinedOnPushTimeout,W_Services_User.4,W_Case.246
W_AgentWork.1344,2016-08-27 14:50:04,2016-08-27 15:34:04,2016-08-27 15:34:07,2016-08-27 15:41:50,2016-08-27 15:46:00,250,1770,2016-08-27 15:40:45,39,3,2016-08-27 15:38:10,Sed ante.,250,Tier2Queue,54,2016-08-27 15:34:52,Leads,3106,DeclinedOnPushTimeout,W_Services_User.18,W_Case.193
W_AgentWork.1345,2017-02-11 00:59:45,2017-02-11 01:50:45,2017-02-11 01:52:27,2017-02-11 01:53:04,2017-02-11 02:16:30,1406,108,2017-02-11 01:54:03,45,5,2017-02-11 01:53:18,Integer a nibh.,1406,TargetCampaign,29,2017-02-11 01:52:07,sfdc_liveagent,3199,Declined,W_Services_User.13,W_Case.212
W_AgentWork.1346,2016-07-29 14:34:51,2016-07-29 14:44:51,2016-07-29 14:46:04,2016-07-29 14:50:28,2016-07-29 15:17:08,1600,775,2016-07-29 14:50:24,27,1,2016-07-29 14:49:27,Nam dui.,1600,Tier2Queue,48,2016-07-29 14:45:17,Cases,937,Closed,W_Services_User.6,W_Case.450
W_AgentWork.1347,2016-12-28 19:34:30,2016-12-28 20:30:30,2016-12-28 20:30:47,2016-12-28 20:33:50,2016-12-28 20:40:28,398,799,2016-12-28 20:40:07,91,5,2016-12-28 20:31:28,Vestibulum rutrum rutrum neque.,398,UnassignedPartnerLeads,62,2016-12-28 20:31:29,sfdc_liveagent,3560,Assigned,W_Services_User.13,W_Case.321
W_AgentWork.1348,2016-11-13 07:08:32,2016-11-13 07:36:32,2016-11-13 07:38:01,2016-11-13 07:39:57,2016-11-13 07:40:45,48,1393,2016-11-13 07:40:06,94,2,2016-11-13 07:46:16,Suspendisse potenti.,48,Tier2Queue,66,2016-11-13 07:36:45,LiveMessage,1885,DeclinedOnPushTimeout,W_Services_User.5,W_Case.61
W_AgentWork.1349,2017-03-01 10:43:20,2017-03-01 11:16:20,2017-03-01 11:16:36,2017-03-01 11:19:40,2017-03-01 11:40:45,1265,626,2017-03-01 11:18:21,4,2,2017-03-01 11:17:50,Nulla facilisi.,1265,Tier1Queue,14,2017-03-01 11:17:00,sfdc_sos,2180,Declined,W_Services_User.5,W_Case.478
W_AgentWork.1350,2016-11-08 14:20:27,2016-11-08 16:11:27,2016-11-08 16:12:42,2016-11-08 16:19:04,2016-11-08 16:20:57,113,1710,2016-11-08 16:19:01,33,4,2016-11-08 16:14:54,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",113,Time_Off_Manager_Payroll,26,2016-11-08 16:12:20,LiveMessage,7117,DeclinedOnPushTimeout,W_Services_User.16,W_Case.126
W_AgentWork.1351,2017-03-05 02:19:27,2017-03-05 03:01:27,2017-03-05 03:01:42,2017-03-05 03:09:26,2017-03-05 03:26:03,997,1029,2017-03-05 03:05:12,86,4,2017-03-05 03:04:13,Morbi ut odio.,997,GeneralQueue,55,2017-03-05 03:02:40,sfdc_liveagent,2999,Declined,W_Services_User.15,W_Case.50
W_AgentWork.1352,2016-11-28 22:59:23,2016-11-28 23:36:23,2016-11-28 23:36:51,2016-11-28 23:45:46,2016-11-29 00:07:38,1312,841,2016-11-28 23:44:20,50,3,2016-11-28 23:45:50,Donec semper sapien a libero.,1312,GeneralQueue,98,2016-11-28 23:37:26,Leads,2783,Declined,W_Services_User.6,W_Case.408
W_AgentWork.1353,2016-11-14 20:00:16,2016-11-14 20:28:16,2016-11-14 20:29:04,2016-11-14 20:38:54,2016-11-14 20:50:58,724,876,2016-11-14 20:36:50,9,1,2016-11-14 20:34:09,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",724,Time_Off_Manager_Payroll,16,2016-11-14 20:29:07,sfdc_sos,2318,DeclinedOnPushTimeout,W_Services_User.4,W_Case.271
W_AgentWork.1354,2016-11-29 09:55:17,2016-11-29 09:58:17,2016-11-29 09:58:53,2016-11-29 10:00:06,2016-11-29 10:26:24,1578,1582,2016-11-29 10:06:53,36,3,2016-11-29 10:02:39,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",1578,Knowledge_Translations,7,2016-11-29 09:58:50,LiveMessage,289,Declined,W_Services_User.14,W_Case.345
W_AgentWork.1355,2016-09-25 08:03:25,2016-09-25 08:06:25,2016-09-25 08:08:25,2016-09-25 08:18:00,2016-09-25 08:43:14,1514,885,2016-09-25 08:12:11,22,5,2016-09-25 08:11:23,Aliquam erat volutpat.,1514,Tier3Queue,39,2016-09-25 08:07:43,Cases,875,Closed,W_Services_User.2,W_Case.118
W_AgentWork.1356,2016-10-10 07:16:34,2016-10-10 07:35:34,2016-10-10 07:35:47,2016-10-10 07:44:49,2016-10-10 07:51:53,424,1479,2016-10-10 07:42:08,40,6,2016-10-10 07:37:03,Morbi non lectus.,424,TargetCampaign,72,2016-10-10 07:37:14,Cases,1695,Canceled,W_Services_User.9,W_Case.126
W_AgentWork.1357,2017-03-24 02:39:20,2017-03-24 03:40:20,2017-03-24 03:40:48,2017-03-24 03:50:24,2017-03-24 04:20:10,1786,248,2017-03-24 03:48:59,67,3,2017-03-24 03:42:11,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",1786,Knowledge_Translations,62,2017-03-24 03:40:23,Leads,4264,DeclinedOnPushTimeout,W_Services_User.17,W_Case.422
W_AgentWork.1358,2016-08-05 20:38:44,2016-08-05 22:16:44,2016-08-05 22:18:43,2016-08-05 22:26:35,2016-08-05 22:45:22,1127,1680,2016-08-05 22:23:55,12,1,2016-08-05 22:28:04,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",1127,Tier1Queue,61,2016-08-05 22:18:24,Cases,6471,Declined,W_Services_User.7,W_Case.500
W_AgentWork.1359,2016-07-02 09:34:31,2016-07-02 10:35:31,2016-07-02 10:36:21,2016-07-02 10:44:59,2016-07-02 10:46:44,105,122,2016-07-02 10:44:20,10,4,2016-07-02 10:41:34,In eleifend quam a odio.,105,Tier2Queue,94,2016-07-02 10:35:48,LiveMessage,4228,Unavailable,W_Services_User.10,W_Case.386
W_AgentWork.1360,2016-11-02 08:02:00,2016-11-02 08:09:00,2016-11-02 08:09:15,2016-11-02 08:17:34,2016-11-02 08:41:37,1443,1091,2016-11-02 08:18:14,13,2,2016-11-02 08:13:18,In sagittis dui vel nisl.,1443,GeneralQueue,73,2016-11-02 08:09:22,sfdc_liveagent,934,DeclinedOnPushTimeout,W_Services_User.13,W_Case.63
W_AgentWork.1361,2016-07-20 17:36:32,2016-07-20 18:57:32,2016-07-20 18:58:27,2016-07-20 19:02:58,2016-07-20 19:11:36,518,344,2016-07-20 19:01:44,6,4,2016-07-20 19:06:31,Morbi non lectus.,518,Tier1Queue,42,2016-07-20 18:57:58,Cases,5186,DeclinedOnPushTimeout,W_Services_User.15,W_Case.108
W_AgentWork.1362,2017-02-18 00:42:43,2017-02-18 01:45:43,2017-02-18 01:46:46,2017-02-18 01:54:46,2017-02-18 02:14:10,1164,1425,2017-02-18 01:48:05,78,4,2017-02-18 01:54:18,Fusce consequat.,1164,TargetCampaign,49,2017-02-18 01:46:10,LiveMessage,4323,Assigned,W_Services_User.15,W_Case.248
W_AgentWork.1363,2016-08-07 20:21:06,2016-08-07 21:02:06,2016-08-07 21:03:16,2016-08-07 21:13:00,2016-08-07 21:41:30,1710,817,2016-08-07 21:13:05,96,4,2016-08-07 21:07:18,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",1710,InternationalQueue,59,2016-08-07 21:02:48,LiveMessage,3114,Opened,W_Services_User.13,W_Case.433
W_AgentWork.1364,2016-09-26 05:13:36,2016-09-26 06:00:36,2016-09-26 06:01:20,2016-09-26 06:07:08,2016-09-26 06:09:29,141,150,2016-09-26 06:06:16,51,1,2016-09-26 06:07:44,Suspendisse potenti.,141,Knowledge_Translations,38,2016-09-26 06:01:26,Leads,3212,Closed,W_Services_User.13,W_Case.365
W_AgentWork.1365,2016-11-18 10:08:13,2016-11-18 11:38:13,2016-11-18 11:39:27,2016-11-18 11:41:31,2016-11-18 11:49:53,502,182,2016-11-18 11:45:43,4,3,2016-11-18 11:42:05,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",502,Time_Off_Manager_Payroll,78,2016-11-18 11:38:35,sfdc_sos,5598,Closed,W_Services_User.2,W_Case.55
W_AgentWork.1366,2016-11-10 07:36:07,2016-11-10 07:55:07,2016-11-10 07:56:26,2016-11-10 08:02:03,2016-11-10 08:19:06,1023,1168,2016-11-10 07:58:26,72,1,2016-11-10 07:58:34,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",1023,Knowledge_Translations,77,2016-11-10 07:55:53,sfdc_liveagent,1556,Unavailable,W_Services_User.17,W_Case.72
W_AgentWork.1367,2017-02-10 09:47:35,2017-02-10 10:18:35,2017-02-10 10:19:23,2017-02-10 10:20:17,2017-02-10 10:29:01,524,166,2017-02-10 10:24:41,74,6,2017-02-10 10:20:10,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",524,Social_Queue,18,2017-02-10 10:19:36,Leads,1962,Closed,W_Services_User.13,W_Case.60
W_AgentWork.1368,2017-01-08 21:29:54,2017-01-08 21:30:54,2017-01-08 21:32:25,2017-01-08 21:37:29,2017-01-08 21:56:57,1168,919,2017-01-08 21:37:07,28,2,2017-01-08 21:40:45,Curabitur at ipsum ac tellus semper interdum.,1168,Knowledge_Translations,25,2017-01-08 21:31:03,sfdc_sos,455,Assigned,W_Services_User.13,W_Case.88
W_AgentWork.1369,2016-09-08 08:13:50,2016-09-08 08:17:50,2016-09-08 08:19:24,2016-09-08 08:26:53,2016-09-08 08:54:22,1649,1339,2016-09-08 08:27:04,47,5,2016-09-08 08:23:31,Mauris ullamcorper purus sit amet nulla.,1649,TargetCampaign,58,2016-09-08 08:18:15,Cases,783,Declined,W_Services_User.17,W_Case.45
W_AgentWork.1370,2017-01-26 22:51:11,2017-01-26 23:34:11,2017-01-26 23:35:21,2017-01-26 23:38:41,2017-01-26 23:55:09,988,295,2017-01-26 23:43:55,86,1,2017-01-26 23:41:43,Etiam pretium iaculis justo.,988,TargetCampaign,50,2017-01-26 23:35:24,sfdc_liveagent,2850,Unavailable,W_Services_User.9,W_Case.189
W_AgentWork.1371,2016-07-03 02:51:02,2016-07-03 03:24:02,2016-07-03 03:24:24,2016-07-03 03:30:56,2016-07-03 03:45:02,846,301,2016-07-03 03:25:46,5,6,2016-07-03 03:32:33,Quisque porta volutpat erat.,846,Knowledge_Translations,11,2016-07-03 03:24:30,sfdc_sos,2394,Assigned,W_Services_User.18,W_Case.341
W_AgentWork.1372,2016-08-15 00:55:49,2016-08-15 02:05:49,2016-08-15 02:06:04,2016-08-15 02:14:40,2016-08-15 02:36:21,1301,1692,2016-08-15 02:07:36,48,2,2016-08-15 02:13:28,Vivamus tortor.,1301,TargetCampaign,80,2016-08-15 02:06:28,sfdc_liveagent,4731,DeclinedOnPushTimeout,W_Services_User.10,W_Case.498
W_AgentWork.1373,2016-07-02 18:46:12,2016-07-02 20:03:12,2016-07-02 20:04:43,2016-07-02 20:06:21,2016-07-02 20:26:08,1187,1686,2016-07-02 20:11:38,65,6,2016-07-02 20:13:41,Duis consequat dui nec nisi volutpat eleifend.,1187,Tier1Queue,78,2016-07-02 20:03:50,LiveMessage,4809,Closed,W_Services_User.4,W_Case.106
W_AgentWork.1374,2017-01-12 06:32:58,2017-01-12 08:22:58,2017-01-12 08:24:18,2017-01-12 08:27:15,2017-01-12 08:37:34,619,885,2017-01-12 08:25:17,77,6,2017-01-12 08:28:05,Duis at velit eu est congue elementum.,619,InternationalQueue,10,2017-01-12 08:23:58,LiveMessage,6857,Declined,W_Services_User.2,W_Case.58
W_AgentWork.1375,2016-09-22 15:53:56,2016-09-22 16:01:56,2016-09-22 16:03:40,2016-09-22 16:06:24,2016-09-22 16:06:58,34,1002,2016-09-22 16:13:00,88,5,2016-09-22 16:07:02,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",34,Time_Off_Manager_Payroll,37,2016-09-22 16:03:23,sfdc_sos,748,Opened,W_Services_User.14,W_Case.390
W_AgentWork.1376,2016-08-02 12:30:28,2016-08-02 12:37:28,2016-08-02 12:39:25,2016-08-02 12:48:57,2016-08-02 13:03:33,876,383,2016-08-02 12:45:15,90,5,2016-08-02 12:46:10,Aliquam non mauris.,876,GeneralQueue,65,2016-08-02 12:38:27,Leads,1109,DeclinedOnPushTimeout,W_Services_User.10,W_Case.175
W_AgentWork.1377,2016-11-17 05:43:49,2016-11-17 06:30:49,2016-11-17 06:32:17,2016-11-17 06:38:28,2016-11-17 06:49:19,651,1119,2016-11-17 06:37:19,60,4,2016-11-17 06:39:18,Integer tincidunt ante vel ipsum.,651,Tier1Queue,47,2016-11-17 06:30:58,Leads,3279,Opened,W_Services_User.17,W_Case.319
W_AgentWork.1378,2016-11-25 05:55:41,2016-11-25 05:59:41,2016-11-25 06:00:54,2016-11-25 06:05:52,2016-11-25 06:09:34,222,704,2016-11-25 06:06:36,13,6,2016-11-25 06:09:00,Aliquam sit amet diam in magna bibendum imperdiet.,222,GeneralQueue,32,2016-11-25 06:00:01,Leads,611,Opened,W_Services_User.15,W_Case.130
W_AgentWork.1379,2017-01-07 10:28:21,2017-01-07 12:22:21,2017-01-07 12:24:17,2017-01-07 12:29:16,2017-01-07 12:58:55,1779,1292,2017-01-07 12:33:03,78,4,2017-01-07 12:32:29,Ut at dolor quis odio consequat varius.,1779,Time_Off_Manager_Payroll,24,2017-01-07 12:22:44,Leads,7255,DeclinedOnPushTimeout,W_Services_User.1,W_Case.90
W_AgentWork.1380,2016-07-12 17:09:19,2016-07-12 19:08:19,2016-07-12 19:10:06,2016-07-12 19:16:16,2016-07-12 19:41:15,1499,1771,2016-07-12 19:17:57,99,4,2016-07-12 19:17:51,Aliquam erat volutpat.,1499,Tier1Queue,32,2016-07-12 19:09:31,Leads,7617,Unavailable,W_Services_User.9,W_Case.128
