Account.External_Id__c,Owner.External_Id__c,CreatedDate__c,External_Id__c,Contact.External_Id__c,IsEscalated,CSAT__c,Origin,Type,Subject,Priority,Status,ClosedDate__c
W_Account.8554,W_User.1,2016-04-10 00:00:00,W_Case.8632,W_Contact.8554,false,58,Community,Product Support,I can't understand the installation instructions,High,Closed,2016-04-17 00:00:00
W_Account.8556,W_User.16,2016-03-22 00:00:00,W_Case.8633,W_Contact.8556,false,70,Phone,Product Support,Customer would like to upgrade,Low,Closed,2016-03-30 00:00:00
W_Account.8556,W_User.16,2016-02-21 00:00:00,W_Case.8634,W_Contact.8556,false,77,Phone,Product Support,Expediting my order?,Low,Closed,2016-02-24 00:00:00
W_Account.8557,W_User.4,2017-05-22 00:00:00,W_Case.8635,W_Contact.8557,false,72,Q&A,Technical Issue,Was our last payment correct?,Medium,Closed,2017-05-22 00:00:00
W_Account.8557,W_User.4,2017-05-22 00:00:00,W_Case.8636,W_Contact.8557,false,79,Instagram,Technical Issue,Can I access your community from my mobile device?,Low,Closed,2017-05-22 00:00:00
W_Account.8557,W_User.4,2017-05-22 00:00:00,W_Case.8637,W_Contact.8557,false,64,Mobile Device,General,Can I use your app on my phone?,Medium,Closed,2017-05-22 00:00:00
W_Account.8557,W_User.4,2017-05-22 00:00:00,W_Case.8638,W_Contact.8557,false,78,Google,Technical Issue,Question about taxes on my order.,Low,Closed,2017-05-22 00:00:00
W_Account.8558,W_User.6,2015-09-20 00:00:00,W_Case.8639,W_Contact.8558,false,73,Phone,General,Incorrect bill,Critical,Working,
W_Account.8559,W_User.16,2016-05-29 00:00:00,W_Case.8640,W_Contact.8559,false,83,Phone,General,Please expedite my order.,Critical,Closed,2016-05-31 00:00:00
W_Account.8559,W_User.16,2016-05-14 00:00:00,W_Case.8641,W_Contact.8559,false,58,Email,Technical Issue,What's included in your service contract?,Low,Closed,2016-05-18 00:00:00
W_Account.8561,W_User.6,2015-09-27 00:00:00,W_Case.8642,W_Contact.8561,false,71,Instagram,Technical Issue,Shipping container appears damaged,Low,Closed,2015-10-06 00:00:00
W_Account.8561,W_User.6,2015-11-03 00:00:00,W_Case.8643,W_Contact.8561,false,96,Q&A,General,How do I upgrade?,High,Closed,2015-11-07 00:00:00
W_Account.8562,W_User.17,2016-12-13 00:00:00,W_Case.8644,W_Contact.8562,false,85,Google,Account Support,Billing issue,Medium,Closed,2016-12-13 00:00:00
W_Account.8562,W_User.17,2017-02-06 00:00:00,W_Case.8645,W_Contact.8562,false,79,Chat,Product Support,Customer service hours of operation.,Low,Closed,2017-02-12 00:00:00
W_Account.8563,W_User.1,2015-12-22 00:00:00,W_Case.8646,W_Contact.8563,false,78,Facebook,Technical Issue,Error on my bill,Low,Closed,2015-12-25 00:00:00
W_Account.8565,W_User.7,2016-11-12 00:00:00,W_Case.8647,W_Contact.8565,false,62,Q&A,Technical Issue,Billing issue,High,Closed,2016-11-19 00:00:00
W_Account.8566,W_User.2,2016-08-03 00:00:00,W_Case.8648,W_Contact.8566,false,82,Facebook,Account Support,How is my password stored?,Medium,Closed,2016-08-05 00:00:00
W_Account.8566,W_User.2,2016-10-01 00:00:00,W_Case.8649,W_Contact.8566,false,62,Instagram,Product Support,Please expedite my order.,High,Closed,2016-10-05 00:00:00
W_Account.8568,W_User.11,2016-05-25 00:00:00,W_Case.8650,W_Contact.8568,false,86,Facebook,Technical Issue,Initiating return process.,High,Closed,2016-05-25 00:00:00
W_Account.8568,W_User.11,2016-04-24 00:00:00,W_Case.8651,W_Contact.8568,false,65,Community,Product Support,Expediting my order?,Low,Closed,2016-04-27 00:00:00
W_Account.8568,W_User.11,2016-05-26 00:00:00,W_Case.8652,W_Contact.8568,false,95,Phone,General,How do I change my password?,Medium,Closed,2016-06-03 00:00:00
W_Account.8569,W_User.2,2015-10-21 00:00:00,W_Case.8653,W_Contact.8569,false,84,Facebook,Account Support,I have a product suggestion.,High,Closed,2015-10-23 00:00:00
W_Account.8570,W_User.3,2016-11-23 00:00:00,W_Case.8654,W_Contact.8570,false,74,Q&A,Account Support,Can I use your app on my phone?,Critical,Closed,2016-11-29 00:00:00
W_Account.8570,W_User.3,2016-11-01 00:00:00,W_Case.8655,W_Contact.8570,false,80,Chat,Technical Issue,I can't understand the installation instructions,Medium,Closed,2016-11-07 00:00:00
W_Account.8570,W_User.3,2016-10-20 00:00:00,W_Case.8656,W_Contact.8570,false,80,Google,Technical Issue,Customer called to make a payment,Low,Closed,2016-10-29 00:00:00
W_Account.8570,W_User.3,2016-10-02 00:00:00,W_Case.8657,W_Contact.8570,false,81,Twitter,Product Support,Where do I submit a product suggestion?,High,Waiting on Customer,
W_Account.8575,W_User.5,2015-10-15 00:00:00,W_Case.8658,W_Contact.8575,false,71,Twitter,General,Problem with my bill,Critical,Closed,2015-10-20 00:00:00
W_Account.8576,W_User.12,2016-03-17 00:00:00,W_Case.8659,W_Contact.8576,false,74,Community,Technical Issue,Where do I send my check?,Critical,Closed,2016-03-25 00:00:00
W_Account.8576,W_User.12,2016-03-14 00:00:00,W_Case.8660,W_Contact.8576,false,79,LinkedIn,Product Support,Where do I submit a product suggestion?,High,Closed,2016-03-19 00:00:00
W_Account.8576,W_User.12,2016-05-29 00:00:00,W_Case.8661,W_Contact.8576,false,72,Google,Account Support,Need most recent invoice,High,Closed,2016-06-05 00:00:00
W_Account.8576,W_User.12,2016-03-18 00:00:00,W_Case.8662,W_Contact.8576,false,72,Community,Account Support,Need most recent invoice,Critical,Closed,2016-03-25 00:00:00
W_Account.8576,W_User.12,2016-05-19 00:00:00,W_Case.8663,W_Contact.8576,false,70,Chat,General,How do I obtain your annual report?,High,Closed,2016-05-25 00:00:00
W_Account.8576,W_User.12,2016-04-30 00:00:00,W_Case.8664,W_Contact.8576,true,91,Community,Account Support,Can you help me get set up?,Low,Closed,2016-05-06 00:00:00
W_Account.8576,W_User.12,2016-05-30 00:00:00,W_Case.8665,W_Contact.8576,false,91,Google,Product Support,Billing address change,Medium,Closed,2016-06-08 00:00:00
W_Account.8579,W_User.2,2016-03-02 00:00:00,W_Case.8666,W_Contact.8579,false,91,Twitter,Product Support,What are your support hours?,High,Closed,2016-03-06 00:00:00
W_Account.8580,W_User.13,2017-05-15 00:00:00,W_Case.8667,W_Contact.8580,false,71,Mobile Device,General,Setup Instructions are missing,Critical,Closed,2017-05-22 00:00:00
W_Account.8580,W_User.13,2017-04-18 00:00:00,W_Case.8668,W_Contact.8580,false,82,Twitter,Product Support,I have a question about my contract.,Medium,Closed,2017-04-20 00:00:00
W_Account.8580,W_User.13,2017-04-24 00:00:00,W_Case.8669,W_Contact.8580,false,74,Website,Account Support,Product manual is missing,Low,Closed,2017-04-24 00:00:00
W_Account.8580,W_User.13,2017-05-08 00:00:00,W_Case.8670,W_Contact.8580,false,71,Phone,General,Customer called to make a payment,Low,Closed,2017-05-08 00:00:00
W_Account.8580,W_User.13,2017-04-21 00:00:00,W_Case.8671,W_Contact.8580,false,67,Chat,Account Support,What are your service hours?,Low,Closed,2017-04-26 00:00:00
W_Account.8580,W_User.13,2017-04-13 00:00:00,W_Case.8672,W_Contact.8580,false,84,Google,Product Support,Can't understand installation instructions,High,Closed,2017-04-17 00:00:00
W_Account.8580,W_User.13,2017-05-22 00:00:00,W_Case.8673,W_Contact.8580,false,73,Mobile Device,Account Support,How do I get started with your service?,High,Closed,2017-05-22 00:00:00
W_Account.8580,W_User.13,2017-04-15 00:00:00,W_Case.8674,W_Contact.8580,false,66,Google,Technical Issue,Billing statement incorrect,Critical,Closed,2017-04-24 00:00:00
W_Account.8580,W_User.13,2017-04-05 00:00:00,W_Case.8675,W_Contact.8580,false,74,Instagram,Account Support,Can you expedite my order?,Medium,Closed,2017-04-09 00:00:00
W_Account.8580,W_User.13,2017-04-22 00:00:00,W_Case.8676,W_Contact.8580,false,77,LinkedIn,Technical Issue,How do I get started with your service?,High,Closed,2017-04-25 00:00:00
W_Account.8580,W_User.13,2017-05-19 00:00:00,W_Case.8677,W_Contact.8580,false,66,Chat,Technical Issue,Purchase order question,Critical,Closed,2017-05-22 00:00:00
W_Account.8580,W_User.13,2017-05-22 00:00:00,W_Case.8678,W_Contact.8580,false,66,Q&A,Product Support,"Product damaged, mishandled during shipping.",Critical,Closed,2017-05-22 00:00:00
W_Account.8580,W_User.13,2017-04-18 00:00:00,W_Case.8679,W_Contact.8580,false,72,Chat,Account Support,Question about my last billing statement,High,Closed,2017-04-18 00:00:00
W_Account.8582,W_User.12,2016-02-08 00:00:00,W_Case.8680,W_Contact.8582,false,53,LinkedIn,Product Support,Customer service hours of operation.,High,Closed,2016-02-14 00:00:00
W_Account.8584,W_User.4,2016-05-18 00:00:00,W_Case.8681,W_Contact.8584,false,75,Community,General,How do I sign up for your email newsletter?,High,Closed,2016-05-27 00:00:00
W_Account.8593,W_User.6,2017-04-22 00:00:00,W_Case.8682,W_Contact.8593,false,77,Q&A,Technical Issue,I received the wrong invoice.,Medium,Closed,2017-04-26 00:00:00
W_Account.8595,W_User.3,2015-11-14 00:00:00,W_Case.8683,W_Contact.8595,false,76,Email,General,Customer service hours of operation.,Critical,Closed,2015-11-18 00:00:00
W_Account.8595,W_User.3,2015-10-04 00:00:00,W_Case.8684,W_Contact.8595,false,89,Community,Account Support,Does your app work on my mobile device?,Medium,Closed,2015-10-09 00:00:00
W_Account.8595,W_User.3,2015-11-20 00:00:00,W_Case.8685,W_Contact.8595,false,83,Website,Technical Issue,Product setup issues,Critical,Closed,2015-11-23 00:00:00
W_Account.8595,W_User.3,2015-09-09 00:00:00,W_Case.8686,W_Contact.8595,false,76,Community,Product Support,Customer called to make a payment,Medium,New,
W_Account.8595,W_User.3,2015-10-14 00:00:00,W_Case.8687,W_Contact.8595,false,66,Community,Technical Issue,Product manual is missing,High,Closed,2015-10-18 00:00:00
W_Account.8595,W_User.3,2015-11-09 00:00:00,W_Case.8688,W_Contact.8595,false,61,Facebook,Technical Issue,How do I change my communication preferences?,Medium,Closed,2015-11-15 00:00:00
W_Account.8597,W_User.1,2015-09-01 00:00:00,W_Case.8689,W_Contact.8597,false,62,LinkedIn,Account Support,Where can I download your mobile app?,Low,Attention,
W_Account.8601,W_User.4,2017-05-22 00:00:00,W_Case.8690,W_Contact.8601,false,77,Email,General,Troubleshooting issues with the product,High,Closed,2017-05-22 00:00:00
W_Account.8601,W_User.4,2017-05-22 00:00:00,W_Case.8691,W_Contact.8601,false,77,Google,General,Where do I get your mobile app?,Critical,Escalated,
W_Account.8601,W_User.4,2017-05-22 00:00:00,W_Case.8692,W_Contact.8601,false,79,Q&A,Account Support,Can I use your app on my phone?,Critical,Closed,2017-05-22 00:00:00
W_Account.8601,W_User.4,2017-05-22 00:00:00,W_Case.8693,W_Contact.8601,false,58,Community,Product Support,Billing address change,Low,Closed,2017-05-22 00:00:00
W_Account.8604,W_User.3,2017-02-24 00:00:00,W_Case.8694,W_Contact.8604,false,71,Website,Technical Issue,Expediting my order?,High,Closed,2017-02-24 00:00:00
W_Account.8604,W_User.3,2017-03-05 00:00:00,W_Case.8695,W_Contact.8604,false,89,Chat,Account Support,Where do I submit a product suggestion?,Critical,Closed,2017-03-08 00:00:00
W_Account.8604,W_User.3,2017-03-07 00:00:00,W_Case.8696,W_Contact.8604,false,87,Mobile Device,Account Support,Assembly instruction help,High,Working,
W_Account.8606,W_User.2,2015-12-16 00:00:00,W_Case.8697,W_Contact.8606,false,80,Instagram,General,Customer service hours of operation.,Medium,Closed,2015-12-19 00:00:00
W_Account.8610,W_User.15,2016-01-07 00:00:00,W_Case.8698,W_Contact.8610,false,82,Facebook,Technical Issue,Can you help me get set up?,High,Closed,2016-01-07 00:00:00
W_Account.8611,W_User.20,2017-05-18 00:00:00,W_Case.8699,W_Contact.8611,true,77,Twitter,Account Support,How do I diagnose this product issue?,Medium,Closed,2017-05-19 00:00:00
W_Account.8611,W_User.20,2017-05-22 00:00:00,W_Case.8700,W_Contact.8611,false,83,Q&A,Product Support,Product setup issues,Medium,Closed,2017-05-22 00:00:00
W_Account.8611,W_User.20,2017-05-14 00:00:00,W_Case.8701,W_Contact.8611,false,80,Website,Technical Issue,How do I obtain your annual report?,Low,Closed,2017-05-19 00:00:00
W_Account.8611,W_User.20,2017-05-21 00:00:00,W_Case.8702,W_Contact.8611,false,76,Phone,Account Support,Shipping container appears damaged,Low,Closed,2017-05-22 00:00:00
W_Account.8611,W_User.20,2017-05-15 00:00:00,W_Case.8703,W_Contact.8611,false,80,Website,Account Support,Can I access your community from my mobile device?,Low,Closed,2017-05-20 00:00:00
W_Account.8611,W_User.20,2017-05-22 00:00:00,W_Case.8704,W_Contact.8611,false,68,Q&A,General,How can I request a new feature?,Critical,Closed,2017-05-22 00:00:00
W_Account.8611,W_User.20,2017-05-22 00:00:00,W_Case.8705,W_Contact.8611,false,57,LinkedIn,General,Incorrect bill,Critical,Closed,2017-05-22 00:00:00
W_Account.8612,W_User.5,2015-10-24 00:00:00,W_Case.8706,W_Contact.8612,false,65,Website,Account Support,How do I set up auto-renewal?,Critical,Closed,2015-11-01 00:00:00
W_Account.8612,W_User.5,2015-09-19 00:00:00,W_Case.8707,W_Contact.8612,false,54,Q&A,Technical Issue,Does your app work on my mobile device?,Medium,Closed,2015-09-21 00:00:00
W_Account.8612,W_User.5,2015-09-26 00:00:00,W_Case.8708,W_Contact.8612,false,83,Facebook,Technical Issue,How do I set up auto-renewal?,Low,Closed,2015-09-28 00:00:00
W_Account.8615,W_User.15,2016-04-15 00:00:00,W_Case.8709,W_Contact.8615,false,83,Community,Product Support,Incorrect bill,High,Closed,2016-04-21 00:00:00
W_Account.8616,W_User.14,2016-05-13 00:00:00,W_Case.8710,W_Contact.8616,false,73,Instagram,Technical Issue,I can't understand the installation instructions,Medium,Closed,2016-05-17 00:00:00
W_Account.8618,W_User.4,2016-07-10 00:00:00,W_Case.8711,W_Contact.8618,false,85,Community,General,How do I set up auto-renewal?,Critical,Closed,2016-07-10 00:00:00
W_Account.8620,W_User.6,2015-11-02 00:00:00,W_Case.8712,W_Contact.8620,false,76,Chat,Account Support,I received the wrong invoice.,Medium,Closed,2015-11-11 00:00:00
W_Account.8622,W_User.17,2017-05-10 00:00:00,W_Case.8713,W_Contact.8622,false,75,Chat,Account Support,Customer called to make a payment,Critical,Closed,2017-05-17 00:00:00
W_Account.8622,W_User.17,2017-04-18 00:00:00,W_Case.8714,W_Contact.8622,false,64,Phone,Account Support,Problem with my bill,High,Closed,2017-04-21 00:00:00
W_Account.8623,W_User.6,2016-01-29 00:00:00,W_Case.8715,W_Contact.8623,false,71,Instagram,Account Support,Purchase order question,Low,Closed,2016-01-31 00:00:00
W_Account.8625,W_User.14,2016-03-31 00:00:00,W_Case.8716,W_Contact.8625,false,70,Community,Product Support,I can't understand the installation instructions,Medium,Closed,2016-04-07 00:00:00
W_Account.8625,W_User.14,2016-03-25 00:00:00,W_Case.8717,W_Contact.8625,true,81,Google,Product Support,"Product damaged, mishandled during shipping.",Medium,Closed,2016-04-02 00:00:00
W_Account.8625,W_User.14,2016-04-03 00:00:00,W_Case.8718,W_Contact.8625,false,77,Community,Product Support,What are your service hours?,Critical,Closed,2016-04-04 00:00:00
W_Account.8625,W_User.14,2016-04-06 00:00:00,W_Case.8719,W_Contact.8625,false,59,Email,Account Support,Projector getting over heated,High,Closed,2016-04-08 00:00:00
W_Account.8626,W_User.15,2016-10-16 00:00:00,W_Case.8720,W_Contact.8626,false,67,Q&A,Product Support,What’s the product warranty policy?,Low,New,
W_Account.8628,W_User.15,2016-02-26 00:00:00,W_Case.8721,W_Contact.8628,false,69,Instagram,Technical Issue,How do I create a secure password?,Low,Closed,2016-03-05 00:00:00
W_Account.8630,W_User.16,2017-05-22 00:00:00,W_Case.8722,W_Contact.8630,false,80,Mobile Device,Product Support,Billing statement incorrect,High,Closed,2017-05-22 00:00:00
W_Account.8634,W_User.17,2016-01-01 00:00:00,W_Case.8723,W_Contact.8634,false,85,Facebook,Product Support,Do you sell replacement parts?,Medium,Closed,2016-01-04 00:00:00
W_Account.8634,W_User.17,2016-01-12 00:00:00,W_Case.8724,W_Contact.8634,false,76,Website,Technical Issue,Product is shutting down intermittently,Medium,Closed,2016-01-14 00:00:00
W_Account.8634,W_User.17,2015-12-22 00:00:00,W_Case.8725,W_Contact.8634,false,62,Twitter,Technical Issue,Please send shipping confirmation.,Low,Closed,2015-12-29 00:00:00
W_Account.8634,W_User.17,2016-01-22 00:00:00,W_Case.8726,W_Contact.8634,false,76,Chat,Technical Issue,Question about taxes on my order.,High,Closed,2016-01-24 00:00:00
W_Account.8634,W_User.17,2015-12-12 00:00:00,W_Case.8727,W_Contact.8634,false,87,Phone,Technical Issue,Please change my contact information.,Medium,Closed,2015-12-17 00:00:00
W_Account.8634,W_User.17,2016-01-02 00:00:00,W_Case.8728,W_Contact.8634,false,70,Website,Product Support,Question on my most recent order.,High,Closed,2016-01-07 00:00:00
W_Account.8634,W_User.17,2015-12-03 00:00:00,W_Case.8729,W_Contact.8634,false,76,Mobile Device,General,What are your support hours?,Critical,Closed,2015-12-11 00:00:00
W_Account.8634,W_User.17,2015-12-26 00:00:00,W_Case.8730,W_Contact.8634,false,78,Twitter,Product Support,Is my personal information safe?,Low,Closed,2015-12-26 00:00:00
W_Account.8634,W_User.17,2015-12-08 00:00:00,W_Case.8731,W_Contact.8634,false,69,Community,Technical Issue,Please change my contact information.,Medium,Closed,2015-12-12 00:00:00
W_Account.8634,W_User.17,2015-11-23 00:00:00,W_Case.8732,W_Contact.8634,false,73,Mobile Device,General,Does your app work on my mobile device?,High,Closed,2015-12-01 00:00:00
W_Account.8634,W_User.17,2016-01-19 00:00:00,W_Case.8733,W_Contact.8634,false,78,Email,General,How do I sign up for your email newsletter?,Critical,Closed,2016-01-22 00:00:00
W_Account.8635,W_User.3,2017-04-20 00:00:00,W_Case.8734,W_Contact.8635,false,74,Chat,General,How do I set up auto-renewal?,Low,Closed,2017-04-25 00:00:00
W_Account.8636,W_User.17,2016-05-10 00:00:00,W_Case.8735,W_Contact.8636,false,82,LinkedIn,Account Support,How do I diagnose this product issue?,Medium,Closed,2016-05-11 00:00:00
W_Account.8638,W_User.18,2015-11-15 00:00:00,W_Case.8736,W_Contact.8638,true,36,Community,Account Support,How much do I owe on my bill?,Critical,Closed,2015-11-21 00:00:00
W_Account.8638,W_User.18,2015-10-25 00:00:00,W_Case.8737,W_Contact.8638,false,89,Instagram,General,How do I change my password?,Low,Closed,2015-10-25 00:00:00
W_Account.8638,W_User.18,2015-10-10 00:00:00,W_Case.8738,W_Contact.8638,false,74,LinkedIn,Account Support,Can I access your community from my mobile device?,Critical,Closed,2015-10-13 00:00:00
W_Account.8638,W_User.18,2015-11-17 00:00:00,W_Case.8739,W_Contact.8638,false,70,Mobile Device,Account Support,How can I request a new feature?,High,Closed,2015-11-19 00:00:00
W_Account.8639,W_User.15,2016-02-03 00:00:00,W_Case.8740,W_Contact.8639,false,71,Community,Account Support,I have a product suggestion.,Critical,Closed,2016-02-04 00:00:00
