External_Id__c,Opportunity.External_Id__c,TotalPrice,PricebookEntry.External_Id__c,Quantity
W_OpportunityLineItem.4571,W_Opportunity.5394,5800,W_PricebookEntry.7,9
W_OpportunityLineItem.4572,W_Opportunity.6205,55805,W_PricebookEntry.9,45
W_OpportunityLineItem.4573,W_Opportunity.6356,54000,W_PricebookEntry.6,20
W_OpportunityLineItem.4574,W_Opportunity.7025,4650,W_PricebookEntry.10,3
W_OpportunityLineItem.4575,W_Opportunity.7117,100000,W_PricebookEntry.10,60
W_OpportunityLineItem.4576,W_Opportunity.8048,40003,W_PricebookEntry.7,56
W_OpportunityLineItem.4577,W_Opportunity.8387,9036,W_PricebookEntry.9,8
W_OpportunityLineItem.4578,W_Opportunity.8877,105000,W_PricebookEntry.3,95
W_OpportunityLineItem.4579,W_Opportunity.9618,20000,W_PricebookEntry.10,12
W_OpportunityLineItem.4580,W_Opportunity.9715,77507,W_PricebookEntry.9,62
W_OpportunityLineItem.4581,W_Opportunity.10618,15000,W_PricebookEntry.7,21
W_OpportunityLineItem.4582,W_Opportunity.11190,20000,W_PricebookEntry.7,28
W_OpportunityLineItem.4583,W_Opportunity.12926,31002,W_PricebookEntry.8,28
W_OpportunityLineItem.4584,W_Opportunity.13240,7500,W_PricebookEntry.3,7
W_OpportunityLineItem.4585,W_Opportunity.13245,110000,W_PricebookEntry.10,66
W_OpportunityLineItem.4586,W_Opportunity.15074,101000,W_PricebookEntry.3,91
W_OpportunityLineItem.4587,W_Opportunity.15650,310029,W_PricebookEntry.8,280
W_OpportunityLineItem.4588,W_Opportunity.16760,10000,W_PricebookEntry.10,6
W_OpportunityLineItem.4589,W_Opportunity.18271,250000,W_PricebookEntry.11,104
W_OpportunityLineItem.4590,W_Opportunity.18548,500,W_PricebookEntry.7,1
W_OpportunityLineItem.4591,W_Opportunity.18690,13951,W_PricebookEntry.4,9
W_OpportunityLineItem.4592,W_Opportunity.19506,1000,W_PricebookEntry.10,1
W_OpportunityLineItem.4593,W_Opportunity.19718,4000,W_PricebookEntry.7,6
W_OpportunityLineItem.4594,W_Opportunity.21408,155014,W_PricebookEntry.3,139
W_OpportunityLineItem.4595,W_Opportunity.21907,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.4596,W_Opportunity.22892,46052,W_PricebookEntry.10,28
W_OpportunityLineItem.4597,W_Opportunity.45819,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.4598,W_Opportunity.47600,51000,W_PricebookEntry.8,47
W_OpportunityLineItem.4599,W_Opportunity.48327,100000,W_PricebookEntry.10,60
W_OpportunityLineItem.4600,W_Opportunity.48601,300000,W_PricebookEntry.4,181
W_OpportunityLineItem.4601,W_Opportunity.49088,30000,W_PricebookEntry.8,28
W_OpportunityLineItem.4602,W_Opportunity.49940,350000,W_PricebookEntry.6,127
W_OpportunityLineItem.4603,W_Opportunity.53460,10000,W_PricebookEntry.7,14
W_OpportunityLineItem.4604,W_Opportunity.54268,10000,W_PricebookEntry.8,10
W_OpportunityLineItem.4605,W_Opportunity.54769,75000,W_PricebookEntry.10,45
W_OpportunityLineItem.4606,W_Opportunity.56024,45000,W_PricebookEntry.8,41
W_OpportunityLineItem.4607,W_Opportunity.58932,45667,W_PricebookEntry.8,42
W_OpportunityLineItem.4608,W_Opportunity.60527,15000,W_PricebookEntry.9,12
W_OpportunityLineItem.4609,W_Opportunity.61024,45000,W_PricebookEntry.11,19
W_OpportunityLineItem.4610,W_Opportunity.55551,20000,W_PricebookEntry.7,28
W_OpportunityLineItem.4611,W_Opportunity.1122,22440,W_PricebookEntry.7,32
W_OpportunityLineItem.4612,W_Opportunity.1790,24096,W_PricebookEntry.9,20
W_OpportunityLineItem.4613,W_Opportunity.2227,72368,W_PricebookEntry.7,102
W_OpportunityLineItem.4614,W_Opportunity.3371,180000,W_PricebookEntry.9,143
W_OpportunityLineItem.4615,W_Opportunity.3406,100000,W_PricebookEntry.10,60
W_OpportunityLineItem.4616,W_Opportunity.4527,50000,W_PricebookEntry.4,31
W_OpportunityLineItem.4617,W_Opportunity.4723,10000,W_PricebookEntry.11,5
W_OpportunityLineItem.4618,W_Opportunity.4802,150000,W_PricebookEntry.9,119
W_OpportunityLineItem.4619,W_Opportunity.4939,60000,W_PricebookEntry.3,54
W_OpportunityLineItem.4620,W_Opportunity.5385,150000,W_PricebookEntry.2,85
W_OpportunityLineItem.4621,W_Opportunity.5710,200000,W_PricebookEntry.9,159
W_OpportunityLineItem.4622,W_Opportunity.6803,180000,W_PricebookEntry.7,252
W_OpportunityLineItem.4623,W_Opportunity.8850,30674,W_PricebookEntry.3,28
W_OpportunityLineItem.4624,W_Opportunity.10498,35000,W_PricebookEntry.3,32
W_OpportunityLineItem.4625,W_Opportunity.10874,120000,W_PricebookEntry.10,72
W_OpportunityLineItem.4626,W_Opportunity.11218,100000,W_PricebookEntry.4,61
W_OpportunityLineItem.4627,W_Opportunity.11529,100000,W_PricebookEntry.7,140
W_OpportunityLineItem.4628,W_Opportunity.12028,38000,W_PricebookEntry.5,30
W_OpportunityLineItem.4629,W_Opportunity.12617,15000,W_PricebookEntry.9,12
W_OpportunityLineItem.4630,W_Opportunity.12678,23255,W_PricebookEntry.4,15
W_OpportunityLineItem.4631,W_Opportunity.13597,26315,W_PricebookEntry.10,16
W_OpportunityLineItem.4632,W_Opportunity.14841,150000,W_PricebookEntry.10,90
W_OpportunityLineItem.4633,W_Opportunity.15447,16000,W_PricebookEntry.3,15
W_OpportunityLineItem.4634,W_Opportunity.15652,18000,W_PricebookEntry.3,17
W_OpportunityLineItem.4635,W_Opportunity.16072,60000,W_PricebookEntry.11,25
W_OpportunityLineItem.4636,W_Opportunity.16107,27000,W_PricebookEntry.3,25
W_OpportunityLineItem.4637,W_Opportunity.18440,249999,W_PricebookEntry.3,225
W_OpportunityLineItem.4638,W_Opportunity.18660,52631,W_PricebookEntry.7,74
W_OpportunityLineItem.4639,W_Opportunity.19279,15501,W_PricebookEntry.10,10
W_OpportunityLineItem.4640,W_Opportunity.19312,5425,W_PricebookEntry.11,3
W_OpportunityLineItem.4641,W_Opportunity.19942,100000,W_PricebookEntry.3,90
W_OpportunityLineItem.4642,W_Opportunity.20471,150000,W_PricebookEntry.11,63
W_OpportunityLineItem.4643,W_Opportunity.20886,8282,W_PricebookEntry.3,8
W_OpportunityLineItem.4644,W_Opportunity.21091,30674,W_PricebookEntry.9,25
W_OpportunityLineItem.4645,W_Opportunity.21695,280000,W_PricebookEntry.6,102
W_OpportunityLineItem.4646,W_Opportunity.22478,29069,W_PricebookEntry.3,27
W_OpportunityLineItem.4647,W_Opportunity.22606,50000,W_PricebookEntry.4,31
W_OpportunityLineItem.4648,W_Opportunity.22727,20000,W_PricebookEntry.11,9
W_OpportunityLineItem.4649,W_Opportunity.45748,70000,W_PricebookEntry.6,26
W_OpportunityLineItem.4650,W_Opportunity.46019,179000,W_PricebookEntry.3,161
W_OpportunityLineItem.4651,W_Opportunity.46282,125000,W_PricebookEntry.10,75
W_OpportunityLineItem.4652,W_Opportunity.46544,9000,W_PricebookEntry.10,6
W_OpportunityLineItem.4653,W_Opportunity.46624,50000,W_PricebookEntry.10,30
W_OpportunityLineItem.4654,W_Opportunity.46816,50000,W_PricebookEntry.10,30
W_OpportunityLineItem.4655,W_Opportunity.47473,50000,W_PricebookEntry.10,30
W_OpportunityLineItem.4656,W_Opportunity.48918,300000,W_PricebookEntry.11,125
W_OpportunityLineItem.4657,W_Opportunity.49365,70000,W_PricebookEntry.9,56
W_OpportunityLineItem.4658,W_Opportunity.51432,60000,W_PricebookEntry.10,36
W_OpportunityLineItem.4659,W_Opportunity.51635,15000,W_PricebookEntry.9,12
W_OpportunityLineItem.4660,W_Opportunity.53342,100000,W_PricebookEntry.9,80
W_OpportunityLineItem.4661,W_Opportunity.53420,15000,W_PricebookEntry.10,9
W_OpportunityLineItem.4662,W_Opportunity.53890,1000000,W_PricebookEntry.11,416
W_OpportunityLineItem.4663,W_Opportunity.55599,347589,W_PricebookEntry.11,145
W_OpportunityLineItem.4664,W_Opportunity.55646,80000,W_PricebookEntry.11,34
W_OpportunityLineItem.4665,W_Opportunity.56086,100000,W_PricebookEntry.10,60
W_OpportunityLineItem.4666,W_Opportunity.56396,100000,W_PricebookEntry.9,80
W_OpportunityLineItem.4667,W_Opportunity.56996,50000,W_PricebookEntry.10,30
W_OpportunityLineItem.4668,W_Opportunity.57349,30000,W_PricebookEntry.9,24
W_OpportunityLineItem.4669,W_Opportunity.59868,5000,W_PricebookEntry.11,3
W_OpportunityLineItem.4670,W_Opportunity.59909,22000,W_PricebookEntry.7,31
W_OpportunityLineItem.4671,W_Opportunity.1199,5603,W_PricebookEntry.8,6
W_OpportunityLineItem.4672,W_Opportunity.2053,108182,W_PricebookEntry.8,98
W_OpportunityLineItem.4673,W_Opportunity.12205,30674,W_PricebookEntry.8,28
W_OpportunityLineItem.4674,W_Opportunity.16637,55573,W_PricebookEntry.9,45
W_OpportunityLineItem.4675,W_Opportunity.19492,268,W_PricebookEntry.9,1
W_OpportunityLineItem.4676,W_Opportunity.11938,18000,W_PricebookEntry.8,17
W_OpportunityLineItem.4677,W_Opportunity.21339,116564,W_PricebookEntry.10,70
W_OpportunityLineItem.4678,W_Opportunity.15324,42641,W_PricebookEntry.11,18
W_OpportunityLineItem.4679,W_Opportunity.118,200000,W_PricebookEntry.4,121
W_OpportunityLineItem.4680,W_Opportunity.792,60000,W_PricebookEntry.10,36
W_OpportunityLineItem.4681,W_Opportunity.2573,36000,W_PricebookEntry.7,51
W_OpportunityLineItem.4682,W_Opportunity.3633,30000,W_PricebookEntry.11,13
W_OpportunityLineItem.4683,W_Opportunity.3845,84000,W_PricebookEntry.5,66
W_OpportunityLineItem.4684,W_Opportunity.4167,50000,W_PricebookEntry.11,21
W_OpportunityLineItem.4685,W_Opportunity.5456,150000,W_PricebookEntry.4,91
W_OpportunityLineItem.4686,W_Opportunity.5589,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.4687,W_Opportunity.6680,60000,W_PricebookEntry.10,36
W_OpportunityLineItem.4688,W_Opportunity.6746,100000,W_PricebookEntry.4,61
W_OpportunityLineItem.4689,W_Opportunity.6930,100000,W_PricebookEntry.10,60
W_OpportunityLineItem.4690,W_Opportunity.7090,210496,W_PricebookEntry.11,88
W_OpportunityLineItem.4691,W_Opportunity.7634,25000,W_PricebookEntry.10,15
W_OpportunityLineItem.4692,W_Opportunity.7703,400000,W_PricebookEntry.11,167
W_OpportunityLineItem.4693,W_Opportunity.7864,10640,W_PricebookEntry.7,15
W_OpportunityLineItem.4694,W_Opportunity.8325,0,W_PricebookEntry.8,1
W_OpportunityLineItem.4695,W_Opportunity.8499,200000,W_PricebookEntry.9,159
W_OpportunityLineItem.4696,W_Opportunity.10601,10000,W_PricebookEntry.3,9
W_OpportunityLineItem.4697,W_Opportunity.10750,30000,W_PricebookEntry.3,27
W_OpportunityLineItem.4698,W_Opportunity.11748,200000,W_PricebookEntry.9,159
W_OpportunityLineItem.4699,W_Opportunity.12186,10000,W_PricebookEntry.7,14
W_OpportunityLineItem.4700,W_Opportunity.12798,150000,W_PricebookEntry.4,91
W_OpportunityLineItem.4701,W_Opportunity.13260,49079,W_PricebookEntry.9,39
W_OpportunityLineItem.4702,W_Opportunity.13791,22000,W_PricebookEntry.4,14
W_OpportunityLineItem.4703,W_Opportunity.14788,23252,W_PricebookEntry.7,33
W_OpportunityLineItem.4704,W_Opportunity.14965,103000,W_PricebookEntry.11,43
W_OpportunityLineItem.4705,W_Opportunity.15103,25000,W_PricebookEntry.7,35
W_OpportunityLineItem.4706,W_Opportunity.15785,150000,W_PricebookEntry.3,135
W_OpportunityLineItem.4707,W_Opportunity.16339,2595,W_PricebookEntry.8,3
W_OpportunityLineItem.4708,W_Opportunity.17556,100000,W_PricebookEntry.5,78
W_OpportunityLineItem.4709,W_Opportunity.17811,30000,W_PricebookEntry.8,28
W_OpportunityLineItem.4710,W_Opportunity.19218,6578,W_PricebookEntry.5,6
W_OpportunityLineItem.4711,W_Opportunity.21411,110000,W_PricebookEntry.3,99
W_OpportunityLineItem.4712,W_Opportunity.21718,700000,W_PricebookEntry.10,420
W_OpportunityLineItem.4713,W_Opportunity.22443,300000,W_PricebookEntry.3,269
W_OpportunityLineItem.4714,W_Opportunity.50503,70000,W_PricebookEntry.7,98
W_OpportunityLineItem.4715,W_Opportunity.52752,20000,W_PricebookEntry.8,19
W_OpportunityLineItem.4716,W_Opportunity.53359,110000,W_PricebookEntry.11,46
W_OpportunityLineItem.4717,W_Opportunity.54289,70000,W_PricebookEntry.10,42
W_OpportunityLineItem.4718,W_Opportunity.57835,200000,W_PricebookEntry.8,181
W_OpportunityLineItem.4719,W_Opportunity.18526,9100,W_PricebookEntry.9,8
W_OpportunityLineItem.4720,W_Opportunity.22958,36471,W_PricebookEntry.8,33
W_OpportunityLineItem.4721,W_Opportunity.7857,6813,W_PricebookEntry.8,7
W_OpportunityLineItem.4722,W_Opportunity.8597,5000,W_PricebookEntry.9,4
W_OpportunityLineItem.4723,W_Opportunity.15319,8583,W_PricebookEntry.8,8
W_OpportunityLineItem.4724,W_Opportunity.51707,26500,W_PricebookEntry.3,24
W_OpportunityLineItem.4725,W_Opportunity.52851,60000,W_PricebookEntry.11,25
W_OpportunityLineItem.4726,W_Opportunity.55219,41000,W_PricebookEntry.3,37
W_OpportunityLineItem.4727,W_Opportunity.52714,8000,W_PricebookEntry.3,8
W_OpportunityLineItem.4728,W_Opportunity.1141,90000,W_PricebookEntry.10,54
W_OpportunityLineItem.4729,W_Opportunity.10346,350000,W_PricebookEntry.11,146
W_OpportunityLineItem.4730,W_Opportunity.358,50000,W_PricebookEntry.11,21
W_OpportunityLineItem.4731,W_Opportunity.801,542551,W_PricebookEntry.4,328
W_OpportunityLineItem.4732,W_Opportunity.966,90000,W_PricebookEntry.10,54
W_OpportunityLineItem.4733,W_Opportunity.1270,12269,W_PricebookEntry.8,12
W_OpportunityLineItem.4734,W_Opportunity.1856,50000,W_PricebookEntry.10,30
W_OpportunityLineItem.4735,W_Opportunity.2488,0,W_PricebookEntry.8,1
W_OpportunityLineItem.4736,W_Opportunity.2998,40697,W_PricebookEntry.3,37
W_OpportunityLineItem.4737,W_Opportunity.3209,12048,W_PricebookEntry.8,11
W_OpportunityLineItem.4738,W_Opportunity.3634,60000,W_PricebookEntry.3,54
W_OpportunityLineItem.4739,W_Opportunity.3974,180722,W_PricebookEntry.4,109
W_OpportunityLineItem.4740,W_Opportunity.4452,124011,W_PricebookEntry.11,52
W_OpportunityLineItem.4741,W_Opportunity.4737,126000,W_PricebookEntry.10,76
W_OpportunityLineItem.4742,W_Opportunity.4765,250000,W_PricebookEntry.4,151
W_OpportunityLineItem.4743,W_Opportunity.5011,19000,W_PricebookEntry.9,16
W_OpportunityLineItem.4744,W_Opportunity.5333,55000,W_PricebookEntry.6,20
W_OpportunityLineItem.4745,W_Opportunity.5629,145348,W_PricebookEntry.9,116
W_OpportunityLineItem.4746,W_Opportunity.6010,10000,W_PricebookEntry.7,14
W_OpportunityLineItem.4747,W_Opportunity.6011,50000,W_PricebookEntry.10,30
W_OpportunityLineItem.4748,W_Opportunity.6602,51000,W_PricebookEntry.8,47
W_OpportunityLineItem.4749,W_Opportunity.8527,179210,W_PricebookEntry.6,65
W_OpportunityLineItem.4750,W_Opportunity.8532,50000,W_PricebookEntry.6,19
W_OpportunityLineItem.4751,W_Opportunity.9444,41899,W_PricebookEntry.5,33
W_OpportunityLineItem.4752,W_Opportunity.9835,391850,W_PricebookEntry.4,237
W_OpportunityLineItem.4753,W_Opportunity.10083,80000,W_PricebookEntry.9,64
W_OpportunityLineItem.4754,W_Opportunity.10326,90000,W_PricebookEntry.4,55
W_OpportunityLineItem.4755,W_Opportunity.10430,155014,W_PricebookEntry.4,94
W_OpportunityLineItem.4756,W_Opportunity.10842,150000,W_PricebookEntry.6,55
W_OpportunityLineItem.4757,W_Opportunity.10893,20000,W_PricebookEntry.5,16
W_OpportunityLineItem.4758,W_Opportunity.10919,7300,W_PricebookEntry.7,11
W_OpportunityLineItem.4759,W_Opportunity.11800,64331,W_PricebookEntry.3,58
W_OpportunityLineItem.4760,W_Opportunity.12174,26380,W_PricebookEntry.8,24
W_OpportunityLineItem.4761,W_Opportunity.14765,49000,W_PricebookEntry.11,21
W_OpportunityLineItem.4762,W_Opportunity.14964,250000,W_PricebookEntry.3,225
W_OpportunityLineItem.4763,W_Opportunity.14966,385542,W_PricebookEntry.10,232
W_OpportunityLineItem.4764,W_Opportunity.16174,45000,W_PricebookEntry.9,36
W_OpportunityLineItem.4765,W_Opportunity.16210,0,W_PricebookEntry.10,1
W_OpportunityLineItem.4766,W_Opportunity.16692,5000,W_PricebookEntry.7,7
W_OpportunityLineItem.4767,W_Opportunity.17722,100000,W_PricebookEntry.4,61
W_OpportunityLineItem.4768,W_Opportunity.17770,0,W_PricebookEntry.11,1
W_OpportunityLineItem.4769,W_Opportunity.18148,150000,W_PricebookEntry.3,135
W_OpportunityLineItem.4770,W_Opportunity.18343,100000,W_PricebookEntry.3,90
W_OpportunityLineItem.4771,W_Opportunity.18350,50000,W_PricebookEntry.9,40
W_OpportunityLineItem.4772,W_Opportunity.18601,5000,W_PricebookEntry.9,4
W_OpportunityLineItem.4773,W_Opportunity.19453,50000,W_PricebookEntry.5,39
W_OpportunityLineItem.4774,W_Opportunity.19645,105000,W_PricebookEntry.3,95
W_OpportunityLineItem.4775,W_Opportunity.20636,50000,W_PricebookEntry.5,39
W_OpportunityLineItem.4776,W_Opportunity.20713,10000,W_PricebookEntry.4,7
W_OpportunityLineItem.4777,W_Opportunity.21151,150000,W_PricebookEntry.11,63
W_OpportunityLineItem.4778,W_Opportunity.21838,111000,W_PricebookEntry.8,101
W_OpportunityLineItem.4779,W_Opportunity.22686,100000,W_PricebookEntry.6,37
W_OpportunityLineItem.4780,W_Opportunity.23007,50000,W_PricebookEntry.10,30
W_OpportunityLineItem.4781,W_Opportunity.23113,60240,W_PricebookEntry.11,26
W_OpportunityLineItem.4782,W_Opportunity.45826,350000,W_PricebookEntry.3,314
W_OpportunityLineItem.4783,W_Opportunity.45907,100000,W_PricebookEntry.11,42
W_OpportunityLineItem.4784,W_Opportunity.47618,50000,W_PricebookEntry.9,40
W_OpportunityLineItem.4785,W_Opportunity.48190,300000,W_PricebookEntry.3,269
W_OpportunityLineItem.4786,W_Opportunity.48201,120000,W_PricebookEntry.10,72
W_OpportunityLineItem.4787,W_Opportunity.48792,350000,W_PricebookEntry.10,210
W_OpportunityLineItem.4788,W_Opportunity.48819,0,W_PricebookEntry.9,1
W_OpportunityLineItem.4789,W_Opportunity.49366,65000,W_PricebookEntry.3,59
W_OpportunityLineItem.4790,W_Opportunity.49524,130000,W_PricebookEntry.11,55
W_OpportunityLineItem.4791,W_Opportunity.49843,100000,W_PricebookEntry.7,140
W_OpportunityLineItem.4792,W_Opportunity.51446,250000,W_PricebookEntry.11,104
W_OpportunityLineItem.4793,W_Opportunity.52219,60000,W_PricebookEntry.11,25
W_OpportunityLineItem.4794,W_Opportunity.52948,100000,W_PricebookEntry.10,60
W_OpportunityLineItem.4795,W_Opportunity.53100,11500,W_PricebookEntry.7,17
W_OpportunityLineItem.4796,W_Opportunity.53597,20000,W_PricebookEntry.9,16
W_OpportunityLineItem.4797,W_Opportunity.54461,101000,W_PricebookEntry.6,37
W_OpportunityLineItem.4798,W_Opportunity.55548,325436,W_PricebookEntry.9,258
W_OpportunityLineItem.4799,W_Opportunity.56727,110000,W_PricebookEntry.8,100
W_OpportunityLineItem.4800,W_Opportunity.57874,50000,W_PricebookEntry.6,19
W_OpportunityLineItem.4801,W_Opportunity.58341,80000,W_PricebookEntry.9,64
W_OpportunityLineItem.4802,W_Opportunity.58416,105000,W_PricebookEntry.10,63
W_OpportunityLineItem.4803,W_Opportunity.59629,35000,W_PricebookEntry.3,32
W_OpportunityLineItem.4804,W_Opportunity.60250,50000,W_PricebookEntry.9,40
W_OpportunityLineItem.4805,W_Opportunity.61026,110000,W_PricebookEntry.6,40
W_OpportunityLineItem.4806,W_Opportunity.2245,16000,W_PricebookEntry.9,13
W_OpportunityLineItem.4807,W_Opportunity.55664,31157,W_PricebookEntry.7,44
W_OpportunityLineItem.4808,W_Opportunity.55762,80000,W_PricebookEntry.9,64
W_OpportunityLineItem.4809,W_Opportunity.5806,112795,W_PricebookEntry.9,90
W_OpportunityLineItem.4810,W_Opportunity.16252,34000,W_PricebookEntry.8,31
W_OpportunityLineItem.4811,W_Opportunity.52454,109400,W_PricebookEntry.9,87
W_OpportunityLineItem.4812,W_Opportunity.58603,400000,W_PricebookEntry.11,167
W_OpportunityLineItem.4813,W_Opportunity.14019,150000,W_PricebookEntry.7,210
W_OpportunityLineItem.4814,W_Opportunity.47054,103000,W_PricebookEntry.3,93
W_OpportunityLineItem.4815,W_Opportunity.51254,30001,W_PricebookEntry.9,24
W_OpportunityLineItem.4816,W_Opportunity.60996,160000,W_PricebookEntry.10,96
W_OpportunityLineItem.4817,W_Opportunity.554,40000,W_PricebookEntry.9,32
W_OpportunityLineItem.4818,W_Opportunity.10045,907000,W_PricebookEntry.11,378
W_OpportunityLineItem.4819,W_Opportunity.17449,300000,W_PricebookEntry.11,125
W_OpportunityLineItem.4820,W_Opportunity.60006,100000,W_PricebookEntry.11,42
W_OpportunityLineItem.4821,W_Opportunity.55,120481,W_PricebookEntry.10,73
W_OpportunityLineItem.4822,W_Opportunity.222,55000,W_PricebookEntry.7,77
W_OpportunityLineItem.4823,W_Opportunity.373,202199,W_PricebookEntry.11,85
W_OpportunityLineItem.4824,W_Opportunity.599,320000,W_PricebookEntry.7,447
W_OpportunityLineItem.4825,W_Opportunity.2343,50306,W_PricebookEntry.9,40
W_OpportunityLineItem.4826,W_Opportunity.2395,60240,W_PricebookEntry.11,26
W_OpportunityLineItem.4827,W_Opportunity.3086,0,W_PricebookEntry.10,1
W_OpportunityLineItem.4828,W_Opportunity.3351,23255,W_PricebookEntry.3,21
W_OpportunityLineItem.4829,W_Opportunity.3551,50000,W_PricebookEntry.6,19
W_OpportunityLineItem.4830,W_Opportunity.4015,60000,W_PricebookEntry.3,54
W_OpportunityLineItem.4831,W_Opportunity.4084,600000,W_PricebookEntry.8,542
W_OpportunityLineItem.4832,W_Opportunity.4279,120000,W_PricebookEntry.9,96
W_OpportunityLineItem.4833,W_Opportunity.4690,4166,W_PricebookEntry.4,3
W_OpportunityLineItem.4834,W_Opportunity.5017,120000,W_PricebookEntry.4,73
W_OpportunityLineItem.4835,W_Opportunity.5811,250000,W_PricebookEntry.5,195
W_OpportunityLineItem.4836,W_Opportunity.6404,120000,W_PricebookEntry.11,50
W_OpportunityLineItem.4837,W_Opportunity.7183,155014,W_PricebookEntry.7,217
W_OpportunityLineItem.4838,W_Opportunity.7325,124011,W_PricebookEntry.3,112
