What.External_Id__c,Owner.External_Id__c,CreatedDate__c,ActivityDate,External_Id__c,TaskSubtype,CallDurationInSeconds,CallDisposition,CallType,Status,Priority,Subject
W_Opportunity.17028,W_User.1,2016-05-14 06:39:21,2016-05-27,W_Sales_Task.15469,Task,1840,Left Voicemail,Outbound,In Progress,Normal,Call to Schedule Sales Presentation
W_Opportunity.17028,W_User.1,2016-04-14 13:59:24,2016-04-20,W_Sales_Task.15470,Task,1340,Call Successful,Internal,Open,High,Discuss Requirements with CIO
W_Opportunity.17059,W_User.16,2016-08-17 03:09:29,2016-08-19,W_Sales_Task.15471,Task,1300,Contacted,Outbound,Completed,Normal,Finalize Contract and Discuss Terms
W_Opportunity.17275,W_User.18,2016-10-04 08:06:49,2016-10-14,W_Sales_Task.15472,Task,1570,Appointment Set,Inbound,In Progress,Normal,Sales Presentation to Executive Team
W_Opportunity.17776,W_User.18,2016-06-03 17:00:00,2016-06-12,W_Sales_Task.15473,Task,2520,Appointment Set,Outbound,Completed,High,Sales Presentation to Executive Team
W_Opportunity.17781,W_User.19,2015-07-06 10:26:55,2015-07-09,W_Sales_Task.15474,Task,1460,Call Successful,Internal,On Hold,Normal,Call to Schedule Presentation
W_Opportunity.17781,W_User.19,2015-07-06 17:54:45,2015-07-16,W_Sales_Task.15475,Task,1020,Call Successful,Outbound,On Hold,Normal,Attend Social Media Best Practices Webinar
W_Opportunity.18120,W_User.2,2016-06-06 01:25:22,2016-06-16,W_Sales_Task.15476,Call,3600,Call Successful,Outbound,On Hold,Normal,Review Proof-of-Concept with Project Team
W_Opportunity.18538,W_User.20,2015-07-01 15:24:26,2015-07-09,W_Sales_Task.15477,Task,710,Call Successful,Internal,On Hold,Normal,Develop Content and Positioning for Keynote Presentation
W_Opportunity.18595,W_User.20,2016-04-24 21:02:56,2016-05-01,W_Sales_Task.15478,Task,3090,Call Successful,Outbound,Completed,Normal,Send Letter
W_Opportunity.18958,W_User.18,2017-02-16 03:30:30,2017-02-22,W_Sales_Task.15479,Task,2740,Call Successful,Outbound,Completed,Normal,Develop Content and Positioning for Keynote Presentation
W_Opportunity.19034,W_User.4,2016-01-08 12:32:39,2016-01-19,W_Sales_Task.15480,Email,960,Call Successful,Internal,On Hold,Normal,Executive Meeting Follow-up
W_Opportunity.19089,W_User.18,2017-01-11 14:39:27,2017-01-20,W_Sales_Task.15481,Task,2500,Call Successful,Internal,In Progress,Normal,Quick Call with VP of IT
W_Opportunity.19089,W_User.18,2017-01-25 18:08:23,2017-02-04,W_Sales_Task.15482,Email,2120,Call Successful,Internal,Not Started,Normal,Discovery Call Request
W_Opportunity.19812,W_User.16,2016-09-02 19:16:47,2016-09-10,W_Sales_Task.15483,Task,2910,Contacted,Internal,On Hold,Normal,Notes from Discovery Meeting
W_Opportunity.19815,W_User.3,2017-02-15 05:11:44,2017-02-17,W_Sales_Task.15484,Task,1550,Call Successful,Internal,On Hold,Normal,Onsite Meeting with Executive Team
W_Opportunity.19986,W_User.2,2016-01-17 06:57:16,2016-01-20,W_Sales_Task.15485,Task,860,Appointment Set,Internal,Not Started,Normal,Share Notes from Discussion
W_Opportunity.20001,W_User.20,2017-03-02 02:17:25,2017-03-07,W_Sales_Task.15486,Task,1130,No Answer,Inbound,Completed,Normal,Develop Content for Webinar
W_Opportunity.20001,W_User.20,2017-03-03 10:06:20,2017-03-05,W_Sales_Task.15487,Task,3430,No Answer,Outbound,Not Started,Normal,Deal Discussion with Team
W_Opportunity.20279,W_User.3,2016-12-22 22:23:41,2016-12-29,W_Sales_Task.15488,Task,1440,Call Unsuccessful,Outbound,Not Started,Normal,Complete My 2nd Team Presentation
W_Opportunity.20304,W_User.4,2015-09-08 11:43:20,2015-09-08,W_Sales_Task.15489,Task,540,Contacted,Inbound,In Progress,High,Sales Presentation Follow-Up
W_Opportunity.20304,W_User.4,2015-09-14 18:28:33,2015-09-14,W_Sales_Task.15490,Task,1910,Left Message,Internal,Open,Normal,Project Update Call
W_Opportunity.20492,W_User.4,2016-07-21 08:49:50,2016-07-22,W_Sales_Task.15491,Task,2910,Appointment Set,Internal,Not Started,Normal,Opportunity Close Plan Development
W_Opportunity.20598,W_User.20,2017-04-23 22:07:59,2017-04-29,W_Sales_Task.15492,Task,1600,Appointment Set,Internal,Not Started,Normal,Review Case with Customer
W_Opportunity.20598,W_User.20,2017-04-26 07:24:00,2017-04-30,W_Sales_Task.15493,Task,2190,Call Successful,Inbound,On Hold,Normal,Call Connect with CIO
W_Opportunity.20672,W_User.18,2017-03-30 18:17:39,2017-04-12,W_Sales_Task.15494,Task,2220,Call Successful,Internal,In Progress,Normal,Deal Discussion
W_Opportunity.20672,W_User.18,2017-03-30 14:24:45,2017-04-06,W_Sales_Task.15495,Call,190,Left Message,Outbound,Not Started,Normal,Negotiate Terms
W_Opportunity.20890,W_User.20,2016-11-08 04:08:03,2016-11-18,W_Sales_Task.15496,Task,1530,Left Voicemail,Inbound,Not Started,Normal,Complete and Send Close Plan
W_Opportunity.20890,W_User.20,2016-10-11 06:05:42,2016-10-15,W_Sales_Task.15497,Task,1510,Contacted,Outbound,On Hold,Normal,Sales Call with VP of Marketing
W_Opportunity.21044,W_User.14,2016-01-09 18:31:28,2016-01-09,W_Sales_Task.15498,Task,220,Call Successful,Internal,Completed,Normal,Cold Call with Prospect
W_Opportunity.21044,W_User.14,2016-01-11 01:21:46,2016-01-18,W_Sales_Task.15499,Task,3370,Call Successful,Inbound,On Hold,High,Call for Update on Project
W_Opportunity.21397,W_User.16,2017-02-19 07:24:02,2017-02-27,W_Sales_Task.15500,Task,420,Appointment Set,Inbound,Completed,Normal,Discovery Session Notes
W_Opportunity.21406,W_User.15,2016-01-04 18:27:38,2016-01-06,W_Sales_Task.15501,Task,620,Call Successful,Internal,Not Started,Normal,Onsite Meeting with Executive Team
W_Opportunity.21719,W_User.17,2016-10-31 17:12:01,2016-11-03,W_Sales_Task.15502,Task,320,Contacted,Inbound,Open,Normal,Product Demo For Executive Team
W_Opportunity.21728,W_User.17,2015-11-22 18:04:54,2015-11-27,W_Sales_Task.15503,Task,2670,Appointment Set,Inbound,Completed,Normal,Channel Account Planning
W_Opportunity.21728,W_User.17,2015-11-25 11:01:38,2015-11-26,W_Sales_Task.15504,Task,1180,Contacted,Outbound,Completed,Normal,Follow-up with Customer
W_Opportunity.21770,W_User.6,2016-06-16 08:38:12,2016-06-20,W_Sales_Task.15505,Task,1420,Call Successful,Inbound,Not Started,Normal,Sales Call with VP of Marketing
W_Opportunity.22152,W_User.15,2016-07-28 12:14:32,2016-08-08,W_Sales_Task.15506,Task,1980,Call Successful,Inbound,On Hold,Normal,Generate Quote with T&C's
W_Opportunity.22152,W_User.15,2016-08-01 04:37:56,2016-08-02,W_Sales_Task.15507,Task,1090,Call Successful,Outbound,Completed,Normal,Review Meeting Notes
W_Opportunity.22332,W_User.20,2016-02-09 08:22:03,2016-02-16,W_Sales_Task.15508,Task,1160,Call Successful,Outbound,Not Started,Normal,Complete and Send Close Plan
W_Opportunity.22526,W_User.4,2016-07-02 22:18:46,2016-07-05,W_Sales_Task.15509,Task,3330,Call Successful,Outbound,Completed,Normal,Request Needs Document
W_Opportunity.22526,W_User.4,2016-06-07 05:02:46,2016-06-11,W_Sales_Task.15510,Task,3600,Call Unsuccessful,Outbound,In Progress,Normal,Follow Up and Qualification
W_Opportunity.22799,W_User.18,2015-06-10 14:07:09,2015-06-23,W_Sales_Task.15511,Task,1580,Call Successful,Internal,Not Started,Normal,Demonstration to Project Team
W_Opportunity.23000,W_User.19,2016-11-21 09:25:18,2016-12-02,W_Sales_Task.15512,Task,1710,Left Message,Internal,Completed,Normal,Send Updated Pricing and Contract
W_Opportunity.23000,W_User.19,2016-12-04 00:29:14,2016-12-08,W_Sales_Task.15513,Task,1160,Left Voicemail,Outbound,On Hold,Normal,Price Discussion
W_Opportunity.23017,W_User.2,2017-03-25 08:07:06,2017-03-25,W_Sales_Task.15514,Task,290,Busy,Inbound,Not Started,Normal,Project Discovery Call
W_Opportunity.23017,W_User.2,2017-03-22 08:14:55,2017-03-28,W_Sales_Task.15515,Task,1920,Appointment Set,Outbound,Not Started,Normal,Send Updated Quote
W_Opportunity.23028,W_User.15,2015-12-04 05:46:16,2015-12-04,W_Sales_Task.15516,Task,2100,Call Successful,Inbound,In Progress,Normal,Tradeshow Preparation
W_Opportunity.45870,W_User.4,2015-08-29 10:39:02,2015-09-11,W_Sales_Task.15517,Task,2370,Call Successful,Inbound,In Progress,Normal,Tradeshow Preparation
W_Opportunity.46756,W_User.3,2015-09-13 23:53:27,2015-09-16,W_Sales_Task.15518,Task,570,Call Successful,Inbound,In Progress,Normal,Discuss Revised Quote
W_Opportunity.46756,W_User.3,2015-09-07 20:20:27,2015-09-12,W_Sales_Task.15519,Task,490,Appointment Set,Inbound,Not Started,Normal,Complete My 2nd Team Presentation
W_Opportunity.46796,W_User.2,2015-07-21 12:06:08,2015-07-29,W_Sales_Task.15520,Task,310,Call Successful,Internal,Completed,High,Project Discovery Call
W_Opportunity.47078,W_User.10,2016-04-06 19:25:03,2016-04-17,W_Sales_Task.15521,Task,610,Call Successful,Inbound,Completed,Normal,Prep for Sales Discussion
W_Opportunity.47078,W_User.10,2016-04-14 16:40:42,2016-04-27,W_Sales_Task.15522,Task,2050,Call Successful,Internal,In Progress,Normal,Call to Schedule Sales Presentation
W_Opportunity.47366,W_User.1,2017-05-11 20:17:07,2017-05-23,W_Sales_Task.15523,Task,610,Call Successful,Inbound,In Progress,Normal,Send Thank You Email
W_Opportunity.47524,W_User.9,2017-02-22 01:23:05,2017-03-01,W_Sales_Task.15524,Task,490,Appointment Set,Inbound,Not Started,Normal,Demonstration to Project Team
W_Opportunity.47524,W_User.9,2017-01-30 11:37:43,2017-02-07,W_Sales_Task.15525,Task,2190,Appointment Set,Internal,In Progress,Normal,Opportunity Close Plan Development
W_Opportunity.47541,W_User.11,2016-04-02 10:23:32,2016-04-11,W_Sales_Task.15526,Task,690,Left Message,Outbound,In Progress,High,Attend Social Media Best Practices Webinar
W_Opportunity.47664,W_User.1,2016-06-02 02:32:18,2016-06-09,W_Sales_Task.15527,Task,3300,Call Successful,Inbound,Not Started,Normal,Attend Social Media Best Practices Webinar
W_Opportunity.47842,W_User.8,2016-02-24 09:04:01,2016-03-03,W_Sales_Task.15528,Task,460,Call Successful,Internal,In Progress,Normal,Request Requirements List from Prospect
W_Opportunity.47842,W_User.8,2016-02-28 02:39:48,2016-03-09,W_Sales_Task.15529,Task,1210,Left Message,Internal,Not Started,Normal,Update Quote with Revised Pricing
W_Opportunity.48357,W_User.3,2015-12-19 15:36:17,2016-01-01,W_Sales_Task.15530,Task,440,Appointment Set,Internal,Completed,Normal,Call with Director of Sales
W_Opportunity.48357,W_User.3,2016-01-28 14:08:49,2016-02-09,W_Sales_Task.15531,Task,2240,Appointment Set,Inbound,Not Started,Normal,Follow Up with Customer
W_Opportunity.50394,W_User.11,2016-06-20 11:32:40,2016-06-28,W_Sales_Task.15532,Email,950,Left Message,Outbound,Not Started,Normal,Quick Call with VP of Operations
W_Opportunity.50930,W_User.6,2016-09-14 12:45:29,2016-09-17,W_Sales_Task.15533,Task,1840,Appointment Set,Internal,Completed,Normal,Quick Call with VP of IT
W_Opportunity.51104,W_User.6,2015-09-11 11:50:03,2015-09-24,W_Sales_Task.15534,Task,3040,Busy,Outbound,Completed,Normal,Review Current Results and Revise ROI
W_Opportunity.51499,W_User.10,2016-01-10 09:32:54,2016-01-20,W_Sales_Task.15535,Task,260,Call Successful,Inbound,In Progress,Normal,Connect with VP of Sales
W_Opportunity.51770,W_User.2,2016-07-28 19:49:38,2016-08-07,W_Sales_Task.15536,Task,310,Call Successful,Internal,Completed,Normal,Discovery Call with Customer
W_Opportunity.52332,W_User.3,2016-01-31 10:02:41,2016-02-08,W_Sales_Task.15537,Task,460,Call Successful,Internal,On Hold,Normal,Review Case with Customer
W_Opportunity.52503,W_User.4,2015-12-20 07:44:10,2015-12-24,W_Sales_Task.15538,Task,1180,Call Unsuccessful,Internal,Completed,High,Demonstration to Key Stakeholders
W_Opportunity.53355,W_User.6,2017-01-10 18:11:39,2017-01-11,W_Sales_Task.15539,Task,30,Call Successful,Inbound,On Hold,Normal,Touch Base with Director of Sales
W_Opportunity.53759,W_User.4,2015-12-21 21:08:10,2015-12-31,W_Sales_Task.15540,Task,1200,Call Successful,Outbound,On Hold,Normal,Cold Call to Director of Operations
W_Opportunity.53759,W_User.4,2015-12-28 19:53:31,2016-01-03,W_Sales_Task.15541,Task,1700,Call Successful,Outbound,Not Started,Normal,Review Needs List
W_Opportunity.54135,W_User.3,2015-12-21 22:26:42,2015-12-29,W_Sales_Task.15542,Task,320,Call Successful,Outbound,Completed,Normal,Send Updated Quote
W_Opportunity.54677,W_User.4,2016-12-10 06:49:43,2016-12-10,W_Sales_Task.15543,Task,880,Call Successful,Internal,Not Started,Normal,Cleanup Current Pipeline by End of Month
W_Opportunity.54729,W_User.1,2016-07-13 08:03:44,2016-07-26,W_Sales_Task.15544,Task,1470,Call Successful,Internal,In Progress,Normal,Request Needs List
W_Opportunity.54729,W_User.1,2016-08-02 22:35:46,2016-08-15,W_Sales_Task.15545,Task,330,Appointment Set,Inbound,Not Started,Normal,Agree on Next Steps
W_Opportunity.55880,W_User.5,2015-11-24 00:03:16,2015-11-30,W_Sales_Task.15546,Task,3430,Call Successful,Inbound,On Hold,Normal,Follow-up with Customer
W_Opportunity.57319,W_User.3,2015-12-23 18:48:04,2015-12-25,W_Sales_Task.15547,Task,1900,Left Voicemail,Inbound,Completed,Normal,Certification Training Review
W_Opportunity.58455,W_User.12,2015-12-07 12:28:53,2015-12-14,W_Sales_Task.15548,Task,3050,Appointment Set,Outbound,In Progress,Normal,Run Facebook Promotion to Boost Engagement
W_Opportunity.58471,W_User.7,2016-04-13 10:39:36,2016-04-23,W_Sales_Task.15549,Task,140,Call Successful,Outbound,Completed,Normal,Left Voicemail
W_Opportunity.58471,W_User.7,2016-04-12 23:34:02,2016-04-17,W_Sales_Task.15550,Task,3040,No Answer,Inbound,In Progress,Normal,Send New Quote
W_Opportunity.58494,W_User.13,2016-01-09 15:14:59,2016-01-10,W_Sales_Task.15551,Task,1130,Call Unsuccessful,Inbound,Not Started,Normal,Onsite Meeting with Executive Team
W_Opportunity.58701,W_User.11,2017-01-12 20:48:45,2017-01-22,W_Sales_Task.15552,Task,2940,Call Successful,Inbound,In Progress,High,Notes from Customer Discussion
W_Opportunity.58701,W_User.11,2016-12-30 17:54:57,2017-01-04,W_Sales_Task.15553,Task,2080,Appointment Set,Inbound,Not Started,Normal,Channel Plan Status Call
W_Opportunity.59211,W_User.5,2016-06-29 12:35:34,2016-07-09,W_Sales_Task.15554,Task,1680,Contacted,Inbound,Not Started,High,Customer Success Review
W_Opportunity.59338,W_User.9,2016-01-04 18:34:16,2016-01-13,W_Sales_Task.15555,Email,2600,Appointment Set,Inbound,Not Started,Normal,Call
W_Opportunity.59338,W_User.9,2015-12-08 08:37:09,2015-12-20,W_Sales_Task.15556,Task,2930,Appointment Set,Inbound,Completed,Normal,Arrange Team Strategy Meeting
W_Opportunity.59392,W_User.6,2017-01-03 08:12:51,2017-01-03,W_Sales_Task.15557,Task,2080,Call Successful,Outbound,In Progress,Normal,Reply to Customer Questions.
W_Opportunity.59392,W_User.6,2017-01-03 09:32:49,2017-01-07,W_Sales_Task.15558,Task,1660,Appointment Set,Internal,Completed,Normal,Complete Mutual Plan Document
W_Opportunity.59829,W_User.12,2016-02-18 00:49:40,2016-02-26,W_Sales_Task.15559,Email,450,Call Successful,Outbound,Open,Normal,Notes from Customer Discussion
W_Opportunity.59829,W_User.12,2016-02-13 22:02:28,2016-02-13,W_Sales_Task.15560,Task,60,Appointment Set,Inbound,Not Started,High,Review Campaign Success and Plan Next Phase
W_Opportunity.60407,W_User.6,2016-01-28 18:57:35,2016-02-06,W_Sales_Task.15561,Task,1260,Contacted,Outbound,On Hold,Normal,Cold Call
W_Opportunity.60498,W_User.11,2016-08-18 08:47:30,2016-08-20,W_Sales_Task.15562,Task,2540,Call Successful,Internal,Not Started,Normal,Revise Quote Based on Customer Conversation
W_Opportunity.60498,W_User.11,2016-08-18 12:56:56,2016-08-21,W_Sales_Task.15563,Task,1960,Appointment Set,Inbound,Not Started,Normal,Call with VP of Marketing
W_Opportunity.60610,W_User.8,2015-09-28 02:10:24,2015-10-08,W_Sales_Task.15564,Task,2200,Call Unsuccessful,Outbound,On Hold,Normal,Sales Presentation to Executive Team
W_Opportunity.60610,W_User.8,2015-10-02 23:04:24,2015-10-03,W_Sales_Task.15565,Task,750,Call Successful,Inbound,Completed,Normal,Call with VP of Customer Service
W_Opportunity.10690,W_User.14,2016-07-31 06:44:45,2016-08-04,W_Sales_Task.15566,Task,930,Call Successful,Outbound,Not Started,Normal,Send Thank You Message
W_Opportunity.10690,W_User.14,2016-07-31 22:14:49,2016-08-05,W_Sales_Task.15567,Task,3080,Appointment Set,Outbound,Completed,High,Review Proof-of-Concept with Project Team
W_Opportunity.796,W_User.6,2015-10-18 12:03:21,2015-10-29,W_Sales_Task.15568,Task,1840,Contacted,Outbound,Open,Normal,Lead Source Details
W_Opportunity.796,W_User.6,2015-10-18 08:49:35,2015-10-25,W_Sales_Task.15569,Task,2310,Call Successful,Outbound,In Progress,Normal,Call Follow-Up and Thank You
W_Opportunity.1487,W_User.5,2017-02-19 00:23:22,2017-02-23,W_Sales_Task.15570,Task,2510,Call Successful,Outbound,On Hold,Normal,Product Demonstration with Team
W_Opportunity.19087,W_User.2,2016-01-27 22:05:11,2016-02-07,W_Sales_Task.15571,Task,2530,Call Successful,Outbound,Completed,Normal,Call with VP of Marketing
W_Opportunity.19797,W_User.4,2017-01-07 23:30:19,2017-01-14,W_Sales_Task.15572,Task,2230,Appointment Set,Internal,In Progress,Normal,Draft Proposal for Customer
W_Opportunity.19800,W_User.17,2016-05-28 18:41:06,2016-05-28,W_Sales_Task.15573,Task,3550,Call Successful,Outbound,On Hold,Normal,Call with Decision Maker
W_Opportunity.19800,W_User.17,2016-05-27 05:06:54,2016-06-05,W_Sales_Task.15574,Task,2310,Contacted,Inbound,Completed,Normal,Follow Up To My Message
W_Opportunity.103,W_User.6,2016-10-01 08:29:19,2016-10-14,W_Sales_Task.15575,Task,3170,Call Successful,Inbound,Not Started,Normal,Onsite Presentation and Discussion
W_Opportunity.103,W_User.6,2016-10-05 04:43:08,2016-10-07,W_Sales_Task.15576,Task,2470,Left Voicemail,Internal,In Progress,Normal,Price Discussion
W_Opportunity.4271,W_User.2,2016-10-21 03:41:35,2016-10-21,W_Sales_Task.15577,Email,30,Appointment Set,Outbound,In Progress,Normal,Send Updated Quote
W_Opportunity.6253,W_User.18,2015-10-13 10:19:13,2015-10-19,W_Sales_Task.15578,Task,3020,Call Successful,Outbound,Not Started,Normal,Call with Decision Maker
W_Opportunity.6549,W_User.17,2015-10-01 19:19:36,2015-10-08,W_Sales_Task.15579,Task,1280,Call Successful,Outbound,Completed,Normal,Follow-up Call
W_Opportunity.6549,W_User.17,2015-10-12 01:46:43,2015-10-25,W_Sales_Task.15580,Task,3110,Call Successful,Outbound,Completed,Normal,Discovery Call Notes
W_Opportunity.6744,W_User.17,2016-11-03 06:11:05,2016-11-16,W_Sales_Task.15581,Task,1210,Call Successful,Outbound,Not Started,Normal,Cold Call to Director of Operations
W_Opportunity.8065,W_User.2,2016-03-24 17:35:36,2016-04-01,W_Sales_Task.15582,Task,140,Appointment Set,Outbound,Not Started,Normal,Qualification Call
W_Opportunity.9624,W_User.4,2016-08-29 05:36:51,2016-09-01,W_Sales_Task.15583,Task,2490,Left Voicemail,Outbound,Completed,High,Qualification Call with Stakeholders
W_Opportunity.9678,W_User.1,2015-06-14 20:01:58,2015-06-16,W_Sales_Task.15584,Task,3180,Left Voicemail,Inbound,Open,Normal,Inbound Call
W_Opportunity.15682,W_User.1,2017-02-01 23:17:16,2017-02-07,W_Sales_Task.15585,Task,80,Call Successful,Internal,Open,Normal,Notes from Discovery Call
W_Opportunity.15682,W_User.1,2017-02-01 00:59:51,2017-02-10,W_Sales_Task.15586,Email,3170,Call Successful,Internal,In Progress,Normal,Qualification Call with Stakeholders
W_Opportunity.17146,W_User.14,2015-12-28 05:48:58,2016-01-06,W_Sales_Task.15587,Task,990,Left Voicemail,Outbound,Not Started,Normal,Demonstration to Project Team
W_Opportunity.17146,W_User.14,2015-12-24 23:35:20,2015-12-28,W_Sales_Task.15588,Task,1070,Call Successful,Outbound,In Progress,Normal,Lead Qualification Call
W_Opportunity.17183,W_User.15,2016-12-14 01:04:48,2016-12-18,W_Sales_Task.15589,Task,960,Call Successful,Inbound,Open,Normal,Channel Account Planning
W_Opportunity.21577,W_User.2,2015-08-16 04:37:20,2015-08-16,W_Sales_Task.15590,Task,2810,Busy,Outbound,Completed,Normal,Notes From Discussion with VP of Finance
