What.External_Id__c,Owner.External_Id__c,CreatedDate__c,ActivityDate,External_Id__c,Subject,EventSubtype,DurationInMinutes,ActivityDateTime
W_Opportunity.51966,W_Sales_User.12,2016-01-05 07:45:59,2016-01-18,W_Sales_Event.5680,Project stakeholder update,Event,0,2016-01-18 00:00:00
W_Opportunity.52094,W_Sales_User.7,2015-10-24 23:22:28,2015-11-02,W_Sales_Event.5681,Breakfast with CFO,Event,2,2015-11-02 00:00:00
W_Opportunity.52094,W_Sales_User.7,2015-10-13 02:28:34,2015-10-18,W_Sales_Event.5682,Pipeline Review,Event,49,2015-10-18 00:00:00
W_Opportunity.53208,W_Sales_User.17,2016-01-22 14:04:06,2016-02-02,W_Sales_Event.5683,Develop Mutual Plan Document,Event,1,2016-02-02 00:00:00
W_Opportunity.53552,W_Sales_User.14,2015-11-22 10:27:59,2015-11-25,W_Sales_Event.5684,Phone Interview,Event,0,2015-11-25 00:00:00
W_Opportunity.54582,W_Sales_User.7,2015-11-07 19:31:57,2015-11-19,W_Sales_Event.5685,Discovery meeting with key executives,Event,0,2015-11-19 00:00:00
W_Opportunity.55149,W_Sales_User.12,2017-01-10 23:43:25,2017-01-16,W_Sales_Event.5686,Conference Call,Event,51,2017-01-16 00:00:00
W_Opportunity.55149,W_Sales_User.12,2017-01-24 20:17:23,2017-02-03,W_Sales_Event.5687,Executive Lunch Meeting,Event,11,2017-02-03 00:00:00
W_Opportunity.55251,W_Sales_User.8,2015-09-05 23:08:16,2015-09-09,W_Sales_Event.5688,Send Letter,Event,49,2015-09-09 00:00:00
W_Opportunity.55251,W_Sales_User.8,2015-08-08 04:21:53,2015-08-21,W_Sales_Event.5689,Discovery Meeting with CIO,Event,57,2015-08-21 00:00:00
W_Opportunity.55335,W_Sales_User.10,2017-03-03 09:44:49,2017-03-12,W_Sales_Event.5690,Investigate Open Case,Event,55,2017-03-12 00:00:00
W_Opportunity.55451,W_Sales_User.17,2015-07-06 02:20:13,2015-07-14,W_Sales_Event.5691,Breakfast with CFO,Event,0,2015-07-14 00:00:00
W_Opportunity.55554,W_Sales_User.11,2017-05-05 14:07:05,2017-05-17,W_Sales_Event.5692,Coaching 1:1,Event,41,2017-05-17 00:00:00
W_Opportunity.55554,W_Sales_User.11,2017-04-02 01:01:34,2017-04-09,W_Sales_Event.5693,Account Strategy Meeting,Event,0,2017-04-09 00:00:00
W_Opportunity.55860,W_Sales_User.14,2016-12-29 21:43:51,2016-12-30,W_Sales_Event.5694,Phone Interview,Event,6,2016-12-30 00:00:00
W_Opportunity.55860,W_Sales_User.14,2017-01-03 01:21:42,2017-01-15,W_Sales_Event.5695,Weekly Team Meeting,Event,27,2017-01-15 00:00:00
W_Opportunity.55976,W_Sales_User.15,2017-01-03 17:32:51,2017-01-05,W_Sales_Event.5696,Demonstration to Board of Directors,Event,0,2017-01-05 00:00:00
W_Opportunity.56788,W_Sales_User.8,2015-10-10 16:10:22,2015-10-20,W_Sales_Event.5697,Discovery meeting with key executives,Event,0,2015-10-20 00:00:00
W_Opportunity.56788,W_Sales_User.8,2015-09-21 16:36:27,2015-09-21,W_Sales_Event.5698,Project stakeholder update,Event,0,2015-09-21 00:00:00
W_Opportunity.57213,W_Sales_User.16,2015-09-14 20:40:03,2015-09-16,W_Sales_Event.5699,Project Planning Meeting,Event,0,2015-09-16 00:00:00
W_Opportunity.57213,W_Sales_User.16,2015-09-10 17:56:23,2015-09-22,W_Sales_Event.5700,Forecast Meeting,Event,0,2015-09-22 00:00:00
W_Opportunity.57561,W_Sales_User.7,2015-07-06 08:51:20,2015-07-11,W_Sales_Event.5701,Investigate Open Case,Event,0,2015-07-11 00:00:00
W_Opportunity.57561,W_Sales_User.7,2015-07-23 20:54:44,2015-07-29,W_Sales_Event.5702,Team Meeting,Event,54,2015-07-29 00:00:00
W_Opportunity.59206,W_Sales_User.8,2016-06-16 12:24:45,2016-06-19,W_Sales_Event.5703,Meeting with VP Sales,Event,32,2016-06-19 00:00:00
W_Opportunity.59831,W_Sales_User.14,2016-02-06 21:29:52,2016-02-08,W_Sales_Event.5704,Post-meeting follow-up,Event,0,2016-02-08 00:00:00
W_Opportunity.59928,W_Sales_User.8,2016-01-03 07:18:03,2016-01-13,W_Sales_Event.5705,Investigate Open Case,Event,0,2016-01-13 00:00:00
W_Opportunity.59928,W_Sales_User.8,2016-01-06 13:19:32,2016-01-16,W_Sales_Event.5706,Manager Off-Site,Event,59,2016-01-16 00:00:00
W_Opportunity.60253,W_Sales_User.17,2017-05-21 01:51:15,2017-05-25,W_Sales_Event.5707,Training Class,Event,0,2017-05-25 00:00:00
W_Opportunity.60355,W_Sales_User.8,2016-03-22 18:00:54,2016-04-01,W_Sales_Event.5708,Team Meeting,Event,0,2016-04-01 00:00:00
W_Opportunity.61211,W_Sales_User.15,2016-10-21 09:00:49,2016-10-29,W_Sales_Event.5709,Pipeline 1:1,Event,1,2016-10-29 00:00:00
W_Opportunity.61211,W_Sales_User.15,2016-10-23 18:54:13,2016-11-03,W_Sales_Event.5710,Training,Event,31,2016-11-03 00:00:00
W_Opportunity.864,W_Sales_User.8,2015-08-01 23:15:41,2015-08-12,W_Sales_Event.5711,Review Final Presentation,Event,9,2015-08-12 00:00:00
W_Opportunity.2259,W_Sales_User.3,2017-05-02 20:10:36,2017-05-09,W_Sales_Event.5712,Closing Meeting,Event,0,2017-05-09 00:00:00
W_Opportunity.2259,W_Sales_User.3,2017-05-01 12:54:13,2017-05-01,W_Sales_Event.5713,Post-meeting follow-up,Event,26,2017-05-01 00:00:00
W_Opportunity.46661,W_Sales_User.15,2015-10-10 17:10:52,2015-10-23,W_Sales_Event.5714,Pipeline 1:1,Event,33,2015-10-23 00:00:00
W_Opportunity.58665,W_Sales_User.13,2016-01-05 07:13:47,2016-01-06,W_Sales_Event.5715,Onsite customer workshop,Event,0,2016-01-06 00:00:00
W_Opportunity.58665,W_Sales_User.13,2016-02-10 07:55:35,2016-02-12,W_Sales_Event.5716,Investigate Open Case,Event,53,2016-02-12 00:00:00
W_Opportunity.5520,W_Sales_User.7,2015-11-08 18:11:08,2015-11-19,W_Sales_Event.5717,Discovery meeting with key executives,Event,41,2015-11-19 00:00:00
W_Opportunity.5520,W_Sales_User.7,2015-11-16 10:45:32,2015-11-27,W_Sales_Event.5718,Training Class,Event,50,2015-11-27 00:00:00
W_Opportunity.6130,W_Sales_User.4,2015-08-08 16:39:08,2015-08-11,W_Sales_Event.5719,Training,Event,40,2015-08-11 00:00:00
W_Opportunity.18736,W_Sales_User.10,2017-01-21 03:20:30,2017-02-03,W_Sales_Event.5720,Send Letter,Event,30,2017-02-03 00:00:00
W_Opportunity.50714,W_Sales_User.12,2016-11-29 15:33:22,2016-12-04,W_Sales_Event.5721,Closing Meeting,Event,17,2016-12-04 00:00:00
W_Opportunity.50714,W_Sales_User.12,2017-01-03 20:28:40,2017-01-05,W_Sales_Event.5722,Board presentation run-through,Event,50,2017-01-05 00:00:00
W_Opportunity.59053,W_Sales_User.11,2016-01-25 19:44:11,2016-01-30,W_Sales_Event.5723,Pipeline Review,Event,43,2016-01-30 00:00:00
W_Opportunity.51775,W_Sales_User.14,2016-01-16 00:13:03,2016-01-26,W_Sales_Event.5724,Breakfast with CFO,Event,24,2016-01-26 00:00:00
W_Opportunity.51775,W_Sales_User.14,2016-01-17 12:36:00,2016-01-29,W_Sales_Event.5725,Onsite Account Review with Executive Team,Event,21,2016-01-29 00:00:00
W_Opportunity.22273,W_Sales_User.7,2015-11-14 08:54:41,2015-11-16,W_Sales_Event.5726,Project stakeholder update,Event,9,2015-11-16 00:00:00
W_Opportunity.22273,W_Sales_User.7,2015-11-21 07:22:53,2015-12-03,W_Sales_Event.5727,Next 1:1,Event,0,2015-12-03 00:00:00
W_Opportunity.54950,W_Sales_User.8,2016-02-06 23:13:31,2016-02-09,W_Sales_Event.5728,Project stakeholder update,Event,26,2016-02-09 00:00:00
W_Opportunity.524,W_Sales_User.10,2015-10-17 04:17:58,2015-10-25,W_Sales_Event.5729,All Hands Meeting,Event,38,2015-10-25 00:00:00
W_Opportunity.578,W_Sales_User.11,2016-02-25 22:05:55,2016-03-07,W_Sales_Event.5730,Pipeline Review,Event,22,2016-03-07 00:00:00
W_Opportunity.578,W_Sales_User.11,2016-02-26 11:29:51,2016-02-29,W_Sales_Event.5731,Closing Meeting,Event,0,2016-02-29 00:00:00
W_Opportunity.663,W_Sales_User.6,2015-06-12 00:00:00,2015-06-18,W_Sales_Event.5732,Demonstration to Board of Directors,Event,0,2015-06-18 00:00:00
W_Opportunity.878,W_Sales_User.7,2016-12-08 02:45:57,2016-12-10,W_Sales_Event.5733,Demonstration to Board of Directors,Event,0,2016-12-10 00:00:00
W_Opportunity.2160,W_Sales_User.9,2017-01-21 12:28:06,2017-01-31,W_Sales_Event.5734,Quarterly Review,Event,0,2017-01-31 00:00:00
W_Opportunity.2622,W_Sales_User.2,2015-11-23 05:36:14,2015-11-28,W_Sales_Event.5735,Internal team strategy meeting,Event,17,2015-11-28 00:00:00
W_Opportunity.3137,W_Sales_User.5,2016-01-02 18:46:25,2016-01-14,W_Sales_Event.5736,Project Planning Meeting,Event,29,2016-01-14 00:00:00
W_Opportunity.3137,W_Sales_User.5,2015-12-30 02:08:15,2016-01-04,W_Sales_Event.5737,Demonstration to Board of Directors,Event,35,2016-01-04 00:00:00
W_Opportunity.3255,W_Sales_User.6,2017-02-19 23:24:39,2017-02-26,W_Sales_Event.5738,Quarterly Review,Event,0,2017-02-26 00:00:00
W_Opportunity.3810,W_Sales_User.4,2015-08-05 09:48:00,2015-08-15,W_Sales_Event.5739,Team Best Practices Sharing,Event,7,2015-08-15 00:00:00
W_Opportunity.3811,W_Sales_User.4,2017-02-06 03:43:18,2017-02-18,W_Sales_Event.5740,Post-meeting follow-up,Event,5,2017-02-18 00:00:00
W_Opportunity.3811,W_Sales_User.4,2016-12-30 09:07:52,2017-01-08,W_Sales_Event.5741,Develop Mutual Plan Document,Event,0,2017-01-08 00:00:00
W_Opportunity.4418,W_Sales_User.8,2015-08-27 15:54:30,2015-09-07,W_Sales_Event.5742,Executive Lunch Meeting,Event,27,2015-09-07 00:00:00
W_Opportunity.4471,W_Sales_User.10,2016-01-12 03:37:43,2016-01-20,W_Sales_Event.5743,Project stakeholder update,Event,44,2016-01-20 00:00:00
W_Opportunity.4536,W_Sales_User.4,2016-03-06 02:34:17,2016-03-06,W_Sales_Event.5744,Discovery call,Event,0,2016-03-06 00:00:00
W_Opportunity.4536,W_Sales_User.4,2016-03-22 23:10:39,2016-04-04,W_Sales_Event.5745,Project stakeholder update,Event,0,2016-04-04 00:00:00
W_Opportunity.4799,W_Sales_User.7,2016-01-27 14:08:54,2016-02-03,W_Sales_Event.5746,Team Meeting,Event,13,2016-02-03 00:00:00
W_Opportunity.5416,W_Sales_User.10,2016-09-21 03:11:49,2016-09-27,W_Sales_Event.5747,Investigate Open Case,Event,0,2016-09-27 00:00:00
W_Opportunity.5416,W_Sales_User.10,2016-10-18 09:51:51,2016-10-27,W_Sales_Event.5748,Executive Offsite,Event,12,2016-10-27 00:00:00
W_Opportunity.5547,W_Sales_User.10,2015-12-29 18:43:33,2016-01-06,W_Sales_Event.5749,Executive Lunch Meeting,Event,0,2016-01-06 00:00:00
W_Opportunity.5653,W_Sales_User.3,2016-08-22 15:24:14,2016-08-30,W_Sales_Event.5750,Next 1:1,Event,31,2016-08-30 00:00:00
W_Opportunity.5653,W_Sales_User.3,2016-09-18 13:00:12,2016-09-23,W_Sales_Event.5751,Confirming Final Contract Details,Event,25,2016-09-23 00:00:00
W_Opportunity.5727,W_Sales_User.9,2016-03-02 15:10:07,2016-03-05,W_Sales_Event.5752,Discovery Call with Customer,Event,0,2016-03-05 00:00:00
W_Opportunity.5727,W_Sales_User.9,2016-02-22 23:22:54,2016-03-04,W_Sales_Event.5753,Week Wrap Up,Event,53,2016-03-04 00:00:00
W_Opportunity.6019,W_Sales_User.9,2015-10-27 13:16:19,2015-11-07,W_Sales_Event.5754,Discuss ideal candidate characteristics,Event,18,2015-11-07 00:00:00
W_Opportunity.6019,W_Sales_User.9,2015-11-02 20:34:04,2015-11-12,W_Sales_Event.5755,Review Final Presentation,Event,0,2015-11-12 00:00:00
W_Opportunity.6958,W_Sales_User.8,2017-04-24 10:09:58,2017-05-04,W_Sales_Event.5756,Develop Mutual Plan Document,Event,0,2017-05-04 00:00:00
W_Opportunity.7147,W_Sales_User.5,2017-05-01 12:58:38,2017-05-12,W_Sales_Event.5757,Training,Event,18,2017-05-12 00:00:00
W_Opportunity.7459,W_Sales_User.10,2016-05-16 08:00:55,2016-05-24,W_Sales_Event.5758,Conference Call,Event,0,2016-05-24 00:00:00
W_Opportunity.7459,W_Sales_User.10,2016-04-04 23:51:09,2016-04-05,W_Sales_Event.5759,Call with Director of Marketing,Event,1,2016-04-05 00:00:00
W_Opportunity.7615,W_Sales_User.1,2016-12-10 16:41:59,2016-12-12,W_Sales_Event.5760,Manager Off-Site,Event,0,2016-12-12 00:00:00
W_Opportunity.7906,W_Sales_User.7,2015-10-03 00:34:32,2015-10-12,W_Sales_Event.5761,Next 1:1,Event,0,2015-10-12 00:00:00
W_Opportunity.7906,W_Sales_User.7,2015-09-20 18:11:21,2015-10-02,W_Sales_Event.5762,Discovery Meeting,Event,0,2015-10-02 00:00:00
W_Opportunity.8640,W_Sales_User.4,2017-01-10 09:58:17,2017-01-17,W_Sales_Event.5763,Team Meeting,Event,24,2017-01-17 00:00:00
W_Opportunity.8640,W_Sales_User.4,2017-01-15 19:17:12,2017-01-26,W_Sales_Event.5764,Discovery call,Event,0,2017-01-26 00:00:00
W_Opportunity.8656,W_Sales_User.3,2015-12-14 13:49:32,2015-12-26,W_Sales_Event.5765,Customer Progress Check-In,Event,58,2015-12-26 00:00:00
W_Opportunity.8656,W_Sales_User.3,2016-01-02 22:11:47,2016-01-07,W_Sales_Event.5766,Pipeline 1:1,Event,34,2016-01-07 00:00:00
W_Opportunity.9275,W_Sales_User.10,2017-05-28 18:44:54,2017-06-07,W_Sales_Event.5767,Review Final Presentation,Event,0,2017-06-07 00:00:00
W_Opportunity.9275,W_Sales_User.10,2017-05-28 10:05:37,2017-06-04,W_Sales_Event.5768,Deal Review,Event,0,2017-06-04 00:00:00
W_Opportunity.9520,W_Sales_User.7,2016-05-04 03:36:49,2016-05-04,W_Sales_Event.5769,Account Strategy Meeting,Event,6,2016-05-04 00:00:00
W_Opportunity.9548,W_Sales_User.10,2016-09-03 13:16:39,2016-09-05,W_Sales_Event.5770,Follow up Meeting,Event,48,2016-09-05 00:00:00
W_Opportunity.10017,W_Sales_User.10,2016-06-20 19:14:41,2016-06-30,W_Sales_Event.5771,Send Letter,Event,0,2016-06-30 00:00:00
W_Opportunity.10017,W_Sales_User.10,2016-06-10 12:49:04,2016-06-17,W_Sales_Event.5772,Team Meeting,Event,0,2016-06-17 00:00:00
W_Opportunity.10535,W_Sales_User.1,2017-03-05 21:41:45,2017-03-11,W_Sales_Event.5773,Discovery Meeting with CIO,Event,0,2017-03-11 00:00:00
W_Opportunity.10801,W_Sales_User.9,2015-07-05 07:37:42,2015-07-07,W_Sales_Event.5774,Team Best Practices Sharing,Event,0,2015-07-07 00:00:00
W_Opportunity.11081,W_Sales_User.9,2016-06-01 16:19:14,2016-06-11,W_Sales_Event.5775,Team Best Practices Sharing,Event,0,2016-06-11 00:00:00
W_Opportunity.11081,W_Sales_User.9,2016-05-17 12:29:37,2016-05-28,W_Sales_Event.5776,Territory Plan Review,Event,0,2016-05-28 00:00:00
W_Opportunity.11422,W_Sales_User.11,2015-06-14 13:28:59,2015-06-27,W_Sales_Event.5777,Mobile Best Practices Session,Event,0,2015-06-27 00:00:00
W_Opportunity.11422,W_Sales_User.11,2015-06-11 22:14:26,2015-06-15,W_Sales_Event.5778,Pipeline Review,Event,42,2015-06-15 00:00:00
W_Opportunity.11867,W_Sales_User.9,2015-09-22 10:34:33,2015-09-25,W_Sales_Event.5779,Customer Briefing,Event,38,2015-09-25 00:00:00
W_Opportunity.12535,W_Sales_User.8,2017-03-18 17:51:07,2017-03-22,W_Sales_Event.5780,Demonstration to Board of Directors,Event,11,2017-03-22 00:00:00
W_Opportunity.13658,W_Sales_User.5,2016-12-30 12:22:33,2017-01-06,W_Sales_Event.5781,Conference Call,Event,0,2017-01-06 00:00:00
W_Opportunity.13658,W_Sales_User.5,2017-01-16 03:19:48,2017-01-22,W_Sales_Event.5782,Executive Offsite,Event,0,2017-01-22 00:00:00
W_Opportunity.13757,W_Sales_User.8,2016-09-08 00:00:00,2016-09-10,W_Sales_Event.5783,Send Letter,Event,17,2016-09-10 00:00:00
W_Opportunity.13757,W_Sales_User.8,2016-09-08 00:00:00,2016-09-18,W_Sales_Event.5784,Executive Offsite,Event,51,2016-09-18 00:00:00
W_Opportunity.13830,W_Sales_User.6,2015-12-17 00:00:00,2015-12-30,W_Sales_Event.5785,Conference Call,Event,0,2015-12-30 00:00:00
W_Opportunity.13830,W_Sales_User.6,2015-12-17 00:00:00,2015-12-28,W_Sales_Event.5786,Account Review,Event,33,2015-12-28 00:00:00
W_Opportunity.14274,W_Sales_User.5,2016-12-13 04:08:38,2016-12-16,W_Sales_Event.5787,Executive Discovery Meeting,Event,5,2016-12-16 00:00:00
W_Opportunity.14323,W_Sales_User.4,2016-12-12 09:32:23,2016-12-19,W_Sales_Event.5788,Post-meeting follow-up,Event,0,2016-12-19 00:00:00
W_Opportunity.14323,W_Sales_User.4,2016-12-14 18:15:18,2016-12-16,W_Sales_Event.5789,Training,Event,42,2016-12-16 00:00:00
W_Opportunity.14539,W_Sales_User.1,2017-05-20 16:40:52,2017-05-22,W_Sales_Event.5790,Training Class,Event,12,2017-05-22 00:00:00
W_Opportunity.14539,W_Sales_User.1,2017-05-27 16:35:14,2017-06-07,W_Sales_Event.5791,Internal team strategy meeting,Event,0,2017-06-07 00:00:00
W_Opportunity.14607,W_Sales_User.6,2017-01-31 23:32:05,2017-02-01,W_Sales_Event.5792,Executive Offsite,Event,7,2017-02-01 00:00:00
W_Opportunity.14646,W_Sales_User.9,2016-12-30 13:28:15,2017-01-05,W_Sales_Event.5793,Post-meeting follow-up,Event,40,2017-01-05 00:00:00
W_Opportunity.14646,W_Sales_User.9,2016-12-10 16:00:45,2016-12-13,W_Sales_Event.5794,Develop Mutual Plan Document,Event,32,2016-12-13 00:00:00
W_Opportunity.15391,W_Sales_User.11,2017-01-07 18:57:19,2017-01-13,W_Sales_Event.5795,Send Quote,Event,40,2017-01-13 00:00:00
W_Opportunity.15391,W_Sales_User.11,2017-01-17 11:29:45,2017-01-18,W_Sales_Event.5796,Discuss ideal candidate characteristics,Event,18,2017-01-18 00:00:00
W_Opportunity.15760,W_Sales_User.3,2016-07-17 20:21:30,2016-07-20,W_Sales_Event.5797,Deal Review,Event,42,2016-07-20 00:00:00
W_Opportunity.16379,W_Sales_User.10,2015-06-26 08:34:41,2015-07-01,W_Sales_Event.5798,Call,Event,0,2015-07-01 00:00:00
W_Opportunity.16526,W_Sales_User.9,2017-01-07 11:36:10,2017-01-20,W_Sales_Event.5799,Account Review,Event,0,2017-01-20 00:00:00
W_Opportunity.16786,W_Sales_User.11,2017-05-22 17:18:44,2017-06-01,W_Sales_Event.5800,Account Review,Event,0,2017-06-01 00:00:00
W_Opportunity.16786,W_Sales_User.11,2017-05-22 11:26:03,2017-05-23,W_Sales_Event.5801,Pipeline 1:1,Event,16,2017-05-23 00:00:00
W_Opportunity.16795,W_Sales_User.11,2017-01-29 04:08:07,2017-02-06,W_Sales_Event.5802,Breakfast with CFO,Event,7,2017-02-06 00:00:00
W_Opportunity.16943,W_Sales_User.4,2017-01-09 19:11:00,2017-01-22,W_Sales_Event.5803,Discuss ideal candidate characteristics,Event,0,2017-01-22 00:00:00
W_Opportunity.16943,W_Sales_User.4,2017-01-15 10:16:50,2017-01-22,W_Sales_Event.5804,Week Wrap Up,Event,3,2017-01-22 00:00:00
W_Opportunity.17184,W_Sales_User.5,2017-04-06 13:00:41,2017-04-16,W_Sales_Event.5805,Confirming Final Contract Details,Event,2,2017-04-16 00:00:00
W_Opportunity.17376,W_Sales_User.11,2017-01-16 03:11:29,2017-01-29,W_Sales_Event.5806,Discovery meeting with key executives,Event,0,2017-01-29 00:00:00
W_Opportunity.17623,W_Sales_User.10,2015-06-20 21:13:14,2015-06-27,W_Sales_Event.5807,Project Planning Meeting,Event,0,2015-06-27 00:00:00
W_Opportunity.17633,W_Sales_User.8,2017-04-13 04:49:17,2017-04-13,W_Sales_Event.5808,Deal Review,Event,37,2017-04-13 00:00:00
W_Opportunity.17633,W_Sales_User.8,2017-04-06 20:01:33,2017-04-15,W_Sales_Event.5809,Demonstration to Board of Directors,Event,22,2017-04-15 00:00:00
W_Opportunity.18036,W_Sales_User.6,2015-10-28 08:25:02,2015-11-05,W_Sales_Event.5810,Confirming Final Contract Details,Event,31,2015-11-05 00:00:00
W_Opportunity.18122,W_Sales_User.6,2015-07-24 17:43:04,2015-08-05,W_Sales_Event.5811,Review Final Presentation,Event,14,2015-08-05 00:00:00
W_Opportunity.18122,W_Sales_User.6,2015-07-25 19:46:55,2015-07-29,W_Sales_Event.5812,Customer Briefing,Event,58,2015-07-29 00:00:00
W_Opportunity.18247,W_Sales_User.8,2016-04-09 12:25:47,2016-04-17,W_Sales_Event.5813,Customer Briefing,Event,0,2016-04-17 00:00:00
W_Opportunity.18556,W_Sales_User.2,2016-11-02 14:40:08,2016-11-03,W_Sales_Event.5814,Pipeline 1:1,Event,41,2016-11-03 00:00:00
W_Opportunity.18610,W_Sales_User.5,2015-08-13 23:44:47,2015-08-21,W_Sales_Event.5815,Account Review,Event,26,2015-08-21 00:00:00
W_Opportunity.18610,W_Sales_User.5,2015-08-21 03:14:27,2015-09-03,W_Sales_Event.5816,Board presentation run-through,Event,0,2015-09-03 00:00:00
W_Opportunity.18619,W_Sales_User.11,2017-03-26 20:05:47,2017-04-05,W_Sales_Event.5817,Send Quote,Event,0,2017-04-05 00:00:00
W_Opportunity.18619,W_Sales_User.11,2017-04-14 07:41:39,2017-04-18,W_Sales_Event.5818,Customer Briefing,Event,38,2017-04-18 00:00:00
W_Opportunity.19785,W_Sales_User.4,2017-04-29 11:51:25,2017-05-01,W_Sales_Event.5819,Close plan review with customer,Event,0,2017-05-01 00:00:00
W_Opportunity.19848,W_Sales_User.11,2017-01-27 17:06:29,2017-02-07,W_Sales_Event.5820,Project stakeholder update,Event,2,2017-02-07 00:00:00
W_Opportunity.19848,W_Sales_User.11,2017-01-29 17:29:29,2017-02-07,W_Sales_Event.5821,Phone Interview,Event,35,2017-02-07 00:00:00
W_Opportunity.20192,W_Sales_User.5,2016-03-11 20:20:56,2016-03-23,W_Sales_Event.5822,Discovery call,Event,24,2016-03-23 00:00:00
W_Opportunity.20192,W_Sales_User.5,2016-03-05 15:30:01,2016-03-17,W_Sales_Event.5823,Project Planning Meeting,Event,34,2016-03-17 00:00:00
W_Opportunity.20627,W_Sales_User.8,2015-08-17 09:45:14,2015-08-25,W_Sales_Event.5824,Quarterly Review,Event,46,2015-08-25 00:00:00
W_Opportunity.20752,W_Sales_User.2,2015-09-12 14:07:47,2015-09-21,W_Sales_Event.5825,Team Best Practices Sharing,Event,46,2015-09-21 00:00:00
W_Opportunity.21038,W_Sales_User.11,2015-11-04 19:59:31,2015-11-10,W_Sales_Event.5826,Account Planning,Event,0,2015-11-10 00:00:00
W_Opportunity.21038,W_Sales_User.11,2015-11-02 06:43:57,2015-11-05,W_Sales_Event.5827,Review Final Presentation,Event,0,2015-11-05 00:00:00
W_Opportunity.22824,W_Sales_User.11,2015-07-23 06:40:08,2015-07-26,W_Sales_Event.5828,Deal Review,Event,0,2015-07-26 00:00:00
W_Opportunity.45728,W_Sales_User.13,2016-01-06 14:22:09,2016-01-15,W_Sales_Event.5829,Internal team strategy meeting,Event,32,2016-01-15 00:00:00
W_Opportunity.45728,W_Sales_User.13,2016-01-22 01:22:18,2016-02-01,W_Sales_Event.5830,Confirming Final Contract Details,Event,0,2016-02-01 00:00:00
W_Opportunity.46102,W_Sales_User.9,2015-12-18 23:03:14,2015-12-21,W_Sales_Event.5831,Closing Meeting,Event,0,2015-12-21 00:00:00
W_Opportunity.46102,W_Sales_User.9,2015-12-10 14:55:40,2015-12-17,W_Sales_Event.5832,Breakfast with CFO,Event,59,2015-12-17 00:00:00
W_Opportunity.46422,W_Sales_User.10,2015-08-30 05:43:54,2015-09-10,W_Sales_Event.5833,Call with Director of Marketing,Event,0,2015-09-10 00:00:00
W_Opportunity.46422,W_Sales_User.10,2015-08-27 03:13:13,2015-08-29,W_Sales_Event.5834,Send Quote,Event,0,2015-08-29 00:00:00
W_Opportunity.46533,W_Sales_User.11,2017-03-28 22:04:31,2017-03-29,W_Sales_Event.5835,Internal team strategy meeting,Event,0,2017-03-29 00:00:00
W_Opportunity.46671,W_Sales_User.11,2016-09-16 09:20:39,2016-09-17,W_Sales_Event.5836,Week Wrap Up,Event,23,2016-09-17 00:00:00
W_Opportunity.46699,W_Sales_User.8,2016-01-21 23:16:43,2016-01-27,W_Sales_Event.5837,Forecast Meeting,Event,0,2016-01-27 00:00:00
