External_Id__c,Name,Owner.External_Id__c,NumberOfEmployees,AnnualRevenue,AccountSource,Type,Industry,BillingStreet,BillingCity,BillingState,BillingCountry,YearStarted,Ownership,Rating,CreatedDate__c
W_Account.8329,Burning Glass Technologies,W_Sales_User.14,2518,453854000,Partner,Mid-Market,Machinery,19685 Gibson Summit,New Marissaport,ME,USA,1916,Private,Warm,2015-06-18 00:00:00
W_Account.8330,JDC Legal Solutions,W_Sales_User.16,4757,121749000,Referral,Mid-Market,Utilities,737 Dana Stravenue,Garzaview,CT,USA,1916,Private,Hot,2017-05-03 00:00:00
W_Account.8332,Capital Markets Group,W_Sales_User.7,3202,343226000,Partner,Mid-Market,Hospitality,51367 Wilkerson Throughway,Aaronview,PA,USA,1906,Private,Warm,2015-11-22 00:00:00
W_Account.8333,I Witness Inc,W_Sales_User.16,3660,237987000,Referral,Mid-Market,Utilities,009 Paul Throughway,Lawrencemouth,MA,USA,1954,Private,Hot,2017-05-31 00:00:00
W_Account.8337,Partner Communications,W_Sales_User.16,3220,414261000,Social Media,Mid-Market,Engineering,591 Justin Key,North Michael,KY,USA,1940,Other,Warm,2016-02-24 00:00:00
W_Account.8338,JHM Hotels,W_Sales_User.14,2083,364712000,Cold Call,Mid-Market,Healthcare & Life Sciences,4371 Snow Gardens,New Jamesshire,KY,USA,1913,Private,Cool,2015-12-14 00:00:00
W_Account.8339,Precision Remotes,W_Sales_User.17,4134,215737000,Data.com,Mid-Market,Education,73974 Castillo Vista,Stevenshire,RI,USA,1893,Private,Hot,2016-08-15 00:00:00
W_Account.8341,Michael Anthony Jewelers,W_Sales_User.9,2507,412925000,Referral,Mid-Market,Machinery,34678 Lang Crescent,Kelleymouth,PA,USA,1913,Private,Hot,2016-06-28 00:00:00
W_Account.8343,Domain Logix Corporation,W_Sales_User.17,1733,199877000,Partner,Mid-Market,Apparel,37947 Stephens Orchard,Port Julie,MS,USA,1985,Other,Cool,2015-10-08 00:00:00
W_Account.8347,Eager Beaver Computers,W_Sales_User.17,1585,428264000,Website,Mid-Market,Insurance,234 Rodgers Keys,Weeksmouth,ME,USA,1973,Private,Hot,2017-04-10 00:00:00
W_Account.8350,MarketBoy,W_Sales_User.7,4403,195737000,Social Media,Mid-Market,Transportation,216 Benson Light,North Victor,PA,USA,1973,Subsidiary,Cool,2017-03-13 00:00:00
W_Account.8352,ENVY Medical,W_Sales_User.10,4428,81058000,Partner,Mid-Market,Technology,50154 Ashley Ways,Lake Kimberly,NJ,USA,1938,Private,Warm,2015-10-05 00:00:00
W_Account.8356,Vigilinx,W_Sales_User.7,2304,195661000,Social Media,Mid-Market,Not For Profit,673 Parker Lodge,West Summerchester,PA,USA,1904,Private,Cool,2017-02-06 00:00:00
W_Account.8359,Syncata,W_Sales_User.13,4141,441128000,Social Media,Mid-Market,Construction,9583 Anthony Circle,Port Debra,GA,USA,1950,Subsidiary,Warm,2016-09-24 00:00:00
W_Account.8360,CitizenObserver,W_Sales_User.8,4701,122236000,Referral,Mid-Market,Manufacturing,76366 Nicole Knolls,West Ianton,NY,USA,1997,Private,Warm,2015-12-01 00:00:00
W_Account.8362,Churchill Mortgage Corporation,W_Sales_User.15,4998,446184000,Social Media,Mid-Market,Manufacturing,776 Dana Valley,Washingtonshire,TN,USA,1932,Other,Cool,2016-05-22 00:00:00
W_Account.8364,Datastar USA,W_Sales_User.14,1870,180302000,Marketing Event,Mid-Market,Energy,0747 Allen Plains,Jasonbury,FL,USA,1994,Public,Warm,2016-01-11 00:00:00
W_Account.8365,Viking Electronic Services,W_Sales_User.8,3744,151120000,Cold Call,Mid-Market,Food & Beverage,526 Davidson Junction,South Belinda,NJ,USA,1918,Other,Warm,2016-11-22 00:00:00
W_Account.8367,Gateway Funding,W_Sales_User.11,4692,197129000,Social Media,Mid-Market,Recreation,630 Gonzalez Greens,Brittneyside,PA,USA,1953,Public,Warm,2015-11-10 00:00:00
W_Account.8368,Flash Networks,W_Sales_User.7,4339,340121000,Referral,Mid-Market,Energy,755 Linda Bridge,Martinshire,NY,USA,1894,Private,Warm,2017-05-12 00:00:00
W_Account.8369,Network International,W_Sales_User.15,4055,153832000,Referral,Mid-Market,Environmental,16470 Paula Inlet,South Francisco,MA,USA,1889,Private,Cool,2016-12-30 00:00:00
W_Account.8371,GovWorks,W_Sales_User.10,2544,112761000,Data.com,Mid-Market,Construction,55924 Benjamin Camp,Colestad,LA,USA,1882,Subsidiary,Cool,2015-08-12 00:00:00
W_Account.8372,Redwave Networks,W_Sales_User.13,3469,117329000,Inbound Call,Mid-Market,Telecommunications,7109 Gonzales Road,Pachecoberg,ME,USA,1913,Private,Hot,2015-12-06 00:00:00
W_Account.8373,Fluent Wireless,W_Sales_User.7,1809,326940000,Cold Call,Mid-Market,Consulting,1096 Lisa Spurs,Hardymouth,NJ,USA,1965,Other,Warm,2016-09-29 00:00:00
W_Account.8374,FMC Group Inc,W_Sales_User.15,1002,415418000,Marketing Event,Mid-Market,Utilities,990 Sharon Hill,Port Michael,MA,USA,1988,Other,Warm,2016-11-22 00:00:00
W_Account.8376,Dawson Processing Systems,W_Sales_User.17,4970,83681000,Community,Mid-Market,Technology,835 Johnson Meadows,New Andreaport,GA,USA,1966,Private,Cool,2015-06-12 00:00:00
W_Account.8378,Hella North America Inc,W_Sales_User.17,3724,387373000,Community,Mid-Market,Financial Services,69719 Kyle Circle,Jamesport,MD,USA,1938,Private,Cool,2016-01-02 00:00:00
W_Account.8382,Esser Hayes Insurance Group,W_Sales_User.8,3819,250535000,Data.com,Mid-Market,Government,0031 Lopez Rest,South Scott,OK,USA,1945,Public,Cool,2016-08-18 00:00:00
W_Account.8384,Global Views,W_Sales_User.12,2238,56341000,Inbound Call,Mid-Market,Biotechnology,8069 Mcclain Meadow,North Ashley,CT,USA,1979,Public,Cool,2016-06-12 00:00:00
W_Account.8389,C9,W_Sales_User.7,4341,193167000,Referral,Mid-Market,Construction,43888 Shelby Vista,Port Megantown,OH,USA,1957,Private,Warm,2016-10-26 00:00:00
W_Account.8391,ZiLOG,W_Sales_User.11,4306,295006000,Website,Mid-Market,Manufacturing,124 Hawkins Village,Port Hannah,PA,USA,1986,Other,Warm,2015-07-13 00:00:00
W_Account.8393,ALFY,W_Sales_User.11,2031,431777000,Social Media,Mid-Market,Banking,085 Amy Meadows,Gilmorebury,TX,USA,1978,Other,Warm,2017-03-16 00:00:00
W_Account.8394,Reelplay,W_Sales_User.15,4589,329123000,Data.com,Mid-Market,Shipping,513 Taylor Square,North Nicole,VA,USA,1944,Private,Warm,2016-07-22 00:00:00
W_Account.8396,Biomerieux NA,W_Sales_User.10,2651,479168000,Data.com,Mid-Market,Media,65205 Lewis Junctions,Longfurt,WI,USA,2007,Private,Warm,2017-03-11 00:00:00
W_Account.8398,Centerfield Technology Inc,W_Sales_User.13,3490,298391000,Website,Mid-Market,Communications,1179 William Bypass,Port Mark,GA,USA,1890,Private,Warm,2017-05-09 00:00:00
W_Account.8399,Worlds Inc,W_Sales_User.12,3616,247119000,Social Media,Mid-Market,Government,50368 Ruiz Extension,Jeffersonshire,VA,USA,1896,Subsidiary,Cool,2015-07-15 00:00:00
W_Account.8406,Sherbrooke Associates,W_Sales_User.2,4957,291676000,Marketing Event,Mid-Market,Education,50044 Stephanie Ville,Port Franklinmouth,AK,USA,1946,Private,Hot,2016-05-06 00:00:00
W_Account.8408,Calimetrics,W_Sales_User.11,7641,124593000,Data.com,Mid-Market,Other,177 Chen Courts,Lake Haleyshire,OH,USA,1902,Private,Warm,2016-03-10 00:00:00
W_Account.8409,Real Estate Now,W_Sales_User.6,14767,236204000,Referral,Mid-Market,Environmental,6548 Clarke Falls,Connerburgh,AK,USA,1882,Subsidiary,Cool,2016-10-13 00:00:00
W_Account.8411,Saddle Peak Systems,W_Sales_User.8,17174,350221000,Marketing Event,Mid-Market,Telecommunications,5257 Keith Manor,West Amyberg,MI,USA,1962,Other,Cool,2016-10-13 00:00:00
W_Account.8413,"Goodman & Company, LLP",W_Sales_User.7,7019,355908000,Marketing Event,Mid-Market,Not For Profit,2641 Mayer Village,South Anthonyville,MN,USA,1949,Private,Warm,2015-06-22 00:00:00
W_Account.8419,Pimo.net,W_Sales_User.5,11626,87950000,Marketing Event,Mid-Market,Transportation,00754 West Heights,East Earl,MT,USA,1891,Private,Cool,2016-03-12 00:00:00
W_Account.8424,Berendsen Fluid Power,W_Sales_User.10,6016,385607000,Inbound Call,Mid-Market,Other,1481 Diaz Course,Watkinsfurt,MO,USA,2004,Private,Cool,2015-12-13 00:00:00
W_Account.8426,Encore Electric Inc,W_Sales_User.5,12109,116008000,Partner,Mid-Market,Retail,50850 Jones Way,New Johnport,ID,USA,1936,Subsidiary,Hot,2017-05-11 00:00:00
W_Account.8430,ExecuTrain of Wichita,W_Sales_User.6,18146,369797000,Cold Call,Mid-Market,Manufacturing,19827 Christina Freeway,Bruceshire,WY,USA,1967,Private,Hot,2015-11-20 00:00:00
W_Account.8438,wasatch valley technologies,W_Sales_User.10,9703,300782000,Social Media,Mid-Market,Retail,71345 Dennis Landing,North Aaron,OH,USA,1901,Private,Warm,2016-07-13 00:00:00
W_Account.8440,New Wave Research Incorporated,W_Sales_User.9,17839,300029000,Community,Mid-Market,Environmental,552 Jennifer Station,Joshualand,ND,USA,2005,Private,Hot,2016-07-05 00:00:00
W_Account.8441,Accipiter,W_Sales_User.9,8461,127886000,Community,Mid-Market,Electronics,142 Singh Forest,Alechaven,MO,USA,1940,Other,Hot,2016-10-20 00:00:00
W_Account.8443,Castle Cable Services.Out of biz,W_Sales_User.3,6310,250549000,Referral,Mid-Market,Energy,00634 Bennett Islands,West Sherry,HI,USA,1980,Private,Hot,2017-01-15 00:00:00
W_Account.8444,BeautiControl Cosmetics,W_Sales_User.1,15803,154659000,Referral,Mid-Market,Other,775 Jaime Lane,Smithshire,AZ,USA,1970,Other,Warm,2016-01-18 00:00:00
W_Account.8445,Eagle Broadband,W_Sales_User.9,22816,356035000,Inbound Call,Mid-Market,Insurance,8690 Lee Light,Waynestad,MN,USA,1925,Subsidiary,Cool,2016-02-24 00:00:00
W_Account.8449,Teledyne Instruments dba Oil & Gas,W_Sales_User.2,24755,158180000,Data.com,Mid-Market,Media,899 Vargas Path,Christineborough,CA,USA,1887,Private,Warm,2017-04-06 00:00:00
W_Account.8450,GreenTree Administrators,W_Sales_User.9,16219,114922000,Data.com,Mid-Market,Banking,6232 Collins Orchard,Watsonstad,IL,USA,1972,Other,Hot,2016-06-08 00:00:00
W_Account.8451,Anand Systems,W_Sales_User.10,11447,280655000,Data.com,Mid-Market,Food & Beverage,609 Tara Flats,Port Natalie,SD,USA,1967,Other,Cool,2016-11-30 00:00:00
W_Account.8452,Smart information worldwide,W_Sales_User.5,18207,55201000,Community,Mid-Market,Biotechnology,3868 Christopher Square,Robinsontown,WA,USA,1948,Subsidiary,Warm,2016-04-05 00:00:00
W_Account.8454,ViaSense Inc,W_Sales_User.4,9695,246684000,Community,Mid-Market,Not For Profit,2343 Michael Mills,East Anthony,CA,USA,1951,Private,Cool,2016-10-18 00:00:00
W_Account.8455,Trimagna,W_Sales_User.6,24451,158438000,Partner,Mid-Market,Machinery,577 Garrett Island,Joshuaport,HI,USA,1960,Subsidiary,Warm,2016-01-01 00:00:00
W_Account.8457,ZL International,W_Sales_User.12,24440,442259000,Marketing Event,Mid-Market,Chemicals,52797 Johnson Center,Walkerton,RI,USA,2002,Public,Hot,2016-05-31 00:00:00
W_Account.8459,Big Toe Sports,W_Sales_User.9,18297,487626000,Cold Call,Mid-Market,Other,5502 Saunders Plaza,Janicefort,PA,USA,1897,Private,Warm,2016-11-24 00:00:00
W_Account.8460,Sigma  Cad,W_Sales_User.15,7444,238237000,Community,Mid-Market,Entertainment,521 Joshua Falls,North Jamesmouth,CT,USA,1969,Other,Cool,2016-10-20 00:00:00
W_Account.8465,Computercare,W_Sales_User.8,16692,249246000,Partner,Mid-Market,Transportation,206 Braun Throughway,Richardshire,LA,USA,1979,Other,Cool,2016-01-28 00:00:00
W_Account.8466,ManaSyst,W_Sales_User.7,6344,350671000,Cold Call,Mid-Market,Electronics,102 Jose Shoal,Robertton,NY,USA,2001,Public,Warm,2016-06-02 00:00:00
W_Account.8469,Adtrack,W_Sales_User.14,8022,352500000,Marketing Event,Mid-Market,Government,967 Donald Junctions,Samuelport,SC,USA,1892,Public,Cool,2016-06-23 00:00:00
W_Account.8471,P.C.Daniel,W_Sales_User.8,10181,388836000,Data.com,Mid-Market,Banking,254 Heather Parkway,Trevinohaven,LA,USA,1960,Private,Warm,2015-11-16 00:00:00
W_Account.8474,BlueBolt Networks,W_Sales_User.14,11394,186320000,Cold Call,Mid-Market,Food & Beverage,79095 Cynthia Shoal,Brianmouth,DE,USA,1963,Private,Cool,2016-01-13 00:00:00
W_Account.8477,Bayer Corporation,W_Sales_User.13,13721,192026000,Marketing Event,Mid-Market,Education,6142 Amy Shores,Johnsonshire,KY,USA,2009,Other,Warm,2015-06-14 00:00:00
W_Account.8478,Pro  Check,W_Sales_User.10,22450,60932000,Website,Mid-Market,Financial Services,54931 Joseph Ferry,Owenstown,NJ,USA,1895,Private,Hot,2016-03-10 00:00:00
W_Account.8482,Utopy Inc,W_Sales_User.7,13209,499054000,Data.com,Mid-Market,Transportation,1784 Parrish Coves,Murrayland,NY,USA,1896,Private,Cool,2015-09-11 00:00:00
W_Account.8486,Marketing Bridge,W_Sales_User.14,11135,358338000,Marketing Event,Mid-Market,Electronics,56104 George Square,North Heathertown,TN,USA,1977,Subsidiary,Hot,2016-01-06 00:00:00
W_Account.8488,AER Manufacturing,W_Sales_User.14,22983,218389000,Cold Call,Mid-Market,Retail,0293 Wilson Glens,Ruizstad,FL,USA,1956,Private,Cool,2016-01-03 00:00:00
W_Account.8489,Process 39,W_Sales_User.8,19250,420170000,Data.com,Mid-Market,Electronics,3953 Tyrone Manors,Port Deborahton,OK,USA,1981,Other,Cool,2016-12-01 00:00:00
W_Account.8491,Realization Technologies,W_Sales_User.17,10561,104522000,Partner,Mid-Market,Banking,0935 Moore Corners,South Amberville,NH,USA,1978,Private,Warm,2016-02-11 00:00:00
W_Account.8492,fuzion communications,W_Sales_User.12,9663,218584000,Website,Mid-Market,Construction,9065 Monica Island,Griffithland,MA,USA,1939,Subsidiary,Warm,2016-01-09 00:00:00
W_Account.8499,Global Managed Services,W_Sales_User.17,17014,362110000,Inbound Call,Mid-Market,Agriculture,021 Regina Cliff,New Matthew,CT,USA,1991,Private,Hot,2015-12-30 00:00:00
W_Account.8501,C.A. Specialists,W_Sales_User.8,11687,119257000,Partner,Mid-Market,Chemicals,136 Amy Drive,Elizabethview,IL,USA,1941,Private,Hot,2016-08-01 00:00:00
W_Account.8504,Thomson Delmar Learning,W_Sales_User.3,19044,448965000,Community,Mid-Market,Agriculture,3396 Maria Dam,Kimberlyshire,OR,USA,2004,Private,Warm,2016-10-04 00:00:00
W_Account.8506,Let's Talk.com,W_Sales_User.16,10567,409411000,Community,Mid-Market,Communications,289 Arroyo Run,West Brian,VA,USA,1943,Subsidiary,Cool,2015-07-04 00:00:00
W_Account.8508,Hamot Health Foundation,W_Sales_User.3,10610,354626000,Marketing Event,Mid-Market,Hospitality,290 Hodges Points,East Richard,OR,USA,1936,Private,Cool,2015-09-26 00:00:00
W_Account.8509,Opnix,W_Sales_User.11,7382,61373000,Community,Mid-Market,Media,553 Chavez Island,New Diane,MO,USA,1891,Subsidiary,Warm,2016-06-11 00:00:00
W_Account.8511,"PDF Solutions, Inc.",W_Sales_User.5,18950,439385000,Social Media,Mid-Market,Agriculture,195 Landry Throughway,Strongport,WA,USA,1940,Private,Warm,2017-02-12 00:00:00
W_Account.8515,Global Surgical Corp.,W_Sales_User.11,102389,406117000,Cold Call,Mid-Market,Government,33165 Kelsey Crossing,Fowlerville,KS,USA,1886,Private,Warm,2016-03-31 00:00:00
W_Account.8519,Rubicon Solutions,W_Sales_User.6,46702,213939000,Website,Mid-Market,Recreation,312 Gilbert Ferry,Lake Paulton,HI,USA,1914,Other,Cool,2016-06-01 00:00:00
W_Account.8521,T Christy Enterprises,W_Sales_User.4,83047,186339000,Social Media,Mid-Market,Not For Profit,84936 Harvey Row,New David,HI,USA,1958,Private,Hot,2016-03-16 00:00:00
W_Account.8522,Vertecon,W_Sales_User.5,62449,464581000,Partner,Mid-Market,Transportation,3532 Tracy Walk,Taylorstad,WA,USA,1919,Subsidiary,Cool,2015-10-15 00:00:00
W_Account.8523,Sales Genesis,W_Sales_User.10,45233,154422000,Data.com,Mid-Market,Financial Services,34779 Shane Causeway,Port Davidburgh,ND,USA,1953,Private,Hot,2015-08-22 00:00:00
W_Account.8524,The Media Factory,W_Sales_User.1,117948,163495000,Inbound Call,Mid-Market,Telecommunications,555 Mccullough Springs,North Vickiehaven,WA,USA,1892,Other,Warm,2015-08-23 00:00:00
W_Account.8527,Frenkel of California,W_Sales_User.6,46822,429094000,Inbound Call,Mid-Market,Banking,1915 Campbell Square,Tammyborough,HI,USA,1964,Public,Hot,2016-07-23 00:00:00
W_Account.8528,BetzDearborn,W_Sales_User.10,55436,87544000,Data.com,Mid-Market,Machinery,76544 Scott Fords,East Heather,WI,USA,1903,Subsidiary,Hot,2016-03-29 00:00:00
W_Account.8530,Tenneco Automotive Operating Company,W_Sales_User.9,147594,252511000,Inbound Call,Mid-Market,Technology,134 Rojas Hollow,Bishophaven,OH,USA,1983,Subsidiary,Hot,2015-08-07 00:00:00
W_Account.8532,Mindjet,W_Sales_User.1,106045,356268000,Community,Mid-Market,Environmental,31308 David Trail,Austinport,CA,USA,1906,Public,Cool,2017-03-14 00:00:00
W_Account.8534,Entergy Louisiana,W_Sales_User.8,97329,466821000,Cold Call,Mid-Market,Education,203 Todd Manors,New James,OH,USA,1940,Public,Cool,2015-09-30 00:00:00
W_Account.8535,dataraid,W_Sales_User.3,73488,458635000,Marketing Event,Mid-Market,Recreation,304 Roberts Oval,West Cynthiaton,WA,USA,1962,Private,Hot,2016-02-01 00:00:00
W_Account.8536,KRA,W_Sales_User.1,45043,309890000,Community,Mid-Market,Construction,9029 Pamela Mountains,Houstonchester,OR,USA,2003,Private,Warm,2015-10-25 00:00:00
W_Account.8538,Mission College,W_Sales_User.13,81545,179898000,Referral,Mid-Market,Entertainment,904 Emily Via,Ramoshaven,RI,USA,1930,Other,Hot,2017-05-24 00:00:00
W_Account.8540,Healthsense,W_Sales_User.17,110894,464492000,Inbound Call,Mid-Market,Insurance,0009 Avila Landing,Port Anthony,CT,USA,1920,Private,Cool,2016-08-21 00:00:00
W_Account.8545,Process Networks Plus,W_Sales_User.13,74681,162418000,Data.com,Mid-Market,Media,41238 Hart Manors,East Brett,NC,USA,1970,Public,Warm,2016-03-12 00:00:00
W_Account.8546,Business Technology Associates,W_Sales_User.7,66786,378214000,Website,Mid-Market,Chemicals,438 James Loaf,South Jasonbury,NY,USA,1898,Public,Warm,2016-08-19 00:00:00
W_Account.8549,Cognitive Concepts,W_Sales_User.9,79254,198222000,Social Media,Mid-Market,Transportation,534 Moses Prairie,Callahanberg,AR,USA,1973,Private,Hot,2017-02-27 00:00:00
W_Account.8550,SCI,W_Sales_User.7,111206,377286000,Inbound Call,Mid-Market,Media,15061 Landry Drives,Port Michaelhaven,NY,USA,1924,Other,Cool,2016-06-17 00:00:00
W_Account.8555,Trellion Technologies Inc,W_Sales_User.7,38324,472062000,Marketing Event,Mid-Market,Hospitality,5632 Cohen Village,Lake Emilyburgh,PA,USA,1957,Other,Hot,2015-06-26 00:00:00
W_Account.8558,Northwest Pump & Equipment Co.,W_Sales_User.12,52574,223145000,Marketing Event,Mid-Market,Retail,2983 Phillips Centers,South Heathermouth,GA,USA,1922,Subsidiary,Warm,2016-11-06 00:00:00
W_Account.8559,Exceptional Software Strategies,W_Sales_User.15,106390,213881000,Social Media,Mid-Market,Utilities,609 Autumn Land,Gilmoretown,RI,USA,1984,Public,Cool,2016-12-16 00:00:00
W_Account.8561,Camp Rye'n Water,W_Sales_User.7,67995,139488000,Cold Call,Mid-Market,Financial Services,06608 Blanchard Drives,Lake Shannonmouth,NY,USA,1982,Other,Cool,2016-11-15 00:00:00
W_Account.8566,Promo Edge,W_Sales_User.15,60912,250586000,Marketing Event,Mid-Market,Entertainment,3258 Burnett Stravenue,Brookeborough,ME,USA,1969,Private,Hot,2016-09-25 00:00:00
W_Account.8567,Wal-Mart Stores,W_Sales_User.10,27339,101207000,Marketing Event,Mid-Market,Banking,13386 Eric Ridges,New Brian,TX,USA,1923,Private,Hot,2015-09-28 00:00:00
W_Account.8569,Green Suites Int  l,W_Sales_User.7,34053,381377000,Partner,Mid-Market,Energy,791 Stephen Hills,Port Alicia,NJ,USA,1888,Private,Cool,2017-01-23 00:00:00
W_Account.8570,Vergent Corporation,W_Sales_User.9,117483,207841000,Social Media,Mid-Market,Apparel,39370 Davis Corners,Brookefurt,OK,USA,1946,Other,Cool,2015-07-02 00:00:00
W_Account.8571,Cardinal Health Inc,W_Sales_User.9,146141,92338000,Cold Call,Mid-Market,Hospitality,07125 Murphy Glen,East Thomas,TX,USA,1958,Private,Cool,2016-01-09 00:00:00
W_Account.8574,ECHOBRIDGE,W_Sales_User.8,41188,313314000,Website,Mid-Market,Agriculture,3658 Mckee Meadows,South Brian,NJ,USA,1883,Private,Warm,2015-09-22 00:00:00
W_Account.8579,Winmark Corporation,W_Sales_User.8,145897,63263000,Cold Call,Mid-Market,Apparel,1875 Allison Lodge,North Jonathan,IN,USA,1954,Other,Warm,2015-10-14 00:00:00
W_Account.8584,medsource,W_Sales_User.11,97,1472652000,Cold Call,Enterprise,Hospitality,05991 Lopez Islands,East Roberthaven,NE,USA,1954,Private,Hot,2016-02-25 00:00:00
W_Account.8586,Color Craft Litho,W_Sales_User.6,229,1947647000,Website,Enterprise,Chemicals,6912 Fred Union,Meganstad,WA,USA,1939,Other,Warm,2016-05-09 00:00:00
W_Account.8590,West Coast Merchant Supply,W_Sales_User.9,26,1973435000,Partner,Enterprise,Utilities,562 Nguyen Crossing,Ianfort,IL,USA,1882,Private,Warm,2016-02-23 00:00:00
W_Account.8591,Trumbull Industries.,W_Sales_User.5,93,1406340000,Referral,Enterprise,Recreation,402 Johnson Tunnel,Johnland,CA,USA,2009,Private,Hot,2016-02-11 00:00:00
W_Account.8592,Origin Interactive,W_Sales_User.3,119,1647602000,Data.com,Enterprise,Education,013 Kristina Walk,West Peter,OR,USA,1912,Subsidiary,Warm,2015-11-21 00:00:00
W_Account.8594,Haley Systems,W_Sales_User.3,0,1946111000,Inbound Call,Enterprise,Hospitality,742 Brad Rest,West Sheilachester,AZ,USA,1992,Other,Warm,2017-04-08 00:00:00
W_Account.8596,Wishlist.com,W_Sales_User.7,188,994810000,Website,Enterprise,Telecommunications,244 Veronica Land,Port Ashleystad,NE,USA,2008,Subsidiary,Hot,2015-07-27 00:00:00
