External+AF8-Id+AF8AXw-c,Amount+AF8AXw-c,StageName+AF8AXw-c,ForecastCategory+AF8AXw-c,CloseDate+AF8AXw-c,CreatedDate+AF8AXw-c,Opportunity.External+AF8-Id+AF8AXw-c
W+AF8-OpportunityHistory.4409,35000,Qualification,Pipeline,2016+AC0-04+AC0-01,2015+AC0-12+AC0-31 00:00:00,W+AF8-Opportunity.48026
W+AF8-OpportunityHistory.4408,35000,Negotiation,BestCase,2016+AC0-04+AC0-01,2016+AC0-01+AC0-01 00:00:00,W+AF8-Opportunity.48026
W+AF8-OpportunityHistory.4407,28000,Negotiation,BestCase,2016+AC0-04+AC0-01,2016+AC0-01+AC0-05 00:00:00,W+AF8-Opportunity.48026
W+AF8-OpportunityHistory.4406,25000,Negotiation,BestCase,2016+AC0-04+AC0-01,2016+AC0-02+AC0-01 00:00:00,W+AF8-Opportunity.48026
W+AF8-OpportunityHistory.4405,25000,Closed Lost,Omitted,2016+AC0-04+AC0-01,2016+AC0-02+AC0-07 00:00:00,W+AF8-Opportunity.48026
W+AF8-OpportunityHistory.4404,25000,Needs Analysis,BestCase,2016+AC0-04+AC0-01,2016+AC0-02+AC0-22 00:00:00,W+AF8-Opportunity.48026
W+AF8-OpportunityHistory.4403,25000,Closed Won,Closed,2016+AC0-04+AC0-01,2016+AC0-04+AC0-01 00:00:00,W+AF8-Opportunity.48026
W+AF8-OpportunityHistory.4402,7700,Qualification,Pipeline,2017+AC0-01+AC0-22,2016+AC0-12+AC0-29 00:00:00,W+AF8-Opportunity.48559
W+AF8-OpportunityHistory.4401,7700,Closed Won,Closed,2017+AC0-01+AC0-22,2017+AC0-01+AC0-22 00:00:00,W+AF8-Opportunity.48559
W+AF8-OpportunityHistory.4400,2514,Qualification,Pipeline,2016+AC0-10+AC0-20,2016+AC0-07+AC0-23 00:00:00,W+AF8-Opportunity.48878
W+AF8-OpportunityHistory.4399,2514,Needs Analysis,BestCase,2016+AC0-10+AC0-20,2016+AC0-07+AC0-28 00:00:00,W+AF8-Opportunity.48878
W+AF8-OpportunityHistory.4398,2514,Needs Analysis,BestCase,2016+AC0-09+AC0-07,2016+AC0-08+AC0-04 00:00:00,W+AF8-Opportunity.48878
W+AF8-OpportunityHistory.4397,2514,Closed Won,Closed,2016+AC0-09+AC0-07,2016+AC0-09+AC0-07 00:00:00,W+AF8-Opportunity.48878
W+AF8-OpportunityHistory.4396,12000,Qualification,Pipeline,2015+AC0-08+AC0-29,2015+AC0-06+AC0-03 00:00:00,W+AF8-Opportunity.50346
W+AF8-OpportunityHistory.4395,12000,Proposal/Quote,BestCase,2015+AC0-08+AC0-29,2015+AC0-07+AC0-15 00:00:00,W+AF8-Opportunity.50346
W+AF8-OpportunityHistory.4394,12000,Closed Lost,Omitted,2015+AC0-08+AC0-29,2015+AC0-08+AC0-29 00:00:00,W+AF8-Opportunity.50346
W+AF8-OpportunityHistory.4393,15000,Qualification,Pipeline,2017+AC0-07+AC0-04,2017+AC0-03+AC0-23 00:00:00,W+AF8-Opportunity.52278
W+AF8-OpportunityHistory.4392,15000,Negotiation,BestCase,2017+AC0-07+AC0-04,2017+AC0-04+AC0-20 00:00:00,W+AF8-Opportunity.52278
W+AF8-OpportunityHistory.4391,15000,Negotiation,BestCase,2017+AC0-06+AC0-14,2017+AC0-05+AC0-04 00:00:00,W+AF8-Opportunity.52278
W+AF8-OpportunityHistory.4390,60000,Qualification,Pipeline,2016+AC0-09+AC0-10,2016+AC0-07+AC0-20 00:00:00,W+AF8-Opportunity.52725
W+AF8-OpportunityHistory.4389,60000,Needs Analysis,Commit,2016+AC0-09+AC0-10,2016+AC0-08+AC0-09 00:00:00,W+AF8-Opportunity.52725
W+AF8-OpportunityHistory.4388,60000,Closed Won,Closed,2016+AC0-09+AC0-10,2016+AC0-09+AC0-10 00:00:00,W+AF8-Opportunity.52725
W+AF8-OpportunityHistory.4387,19000,Qualification,Pipeline,2016+AC0-05+AC0-17,2016+AC0-04+AC0-06 00:00:00,W+AF8-Opportunity.53273
W+AF8-OpportunityHistory.4386,19000,Proposal/Quote,BestCase,2016+AC0-05+AC0-17,2016+AC0-05+AC0-02 00:00:00,W+AF8-Opportunity.53273
W+AF8-OpportunityHistory.4385,19000,Closed Won,Closed,2016+AC0-05+AC0-17,2016+AC0-05+AC0-17 00:00:00,W+AF8-Opportunity.53273
W+AF8-OpportunityHistory.4384,60000,Qualification,Pipeline,2016+AC0-01+AC0-28,2015+AC0-10+AC0-27 00:00:00,W+AF8-Opportunity.53458
W+AF8-OpportunityHistory.4383,60000,Needs Analysis,BestCase,2016+AC0-01+AC0-28,2015+AC0-12+AC0-01 00:00:00,W+AF8-Opportunity.53458
W+AF8-OpportunityHistory.4382,50000,Needs Analysis,BestCase,2016+AC0-01+AC0-28,2016+AC0-01+AC0-05 00:00:00,W+AF8-Opportunity.53458
W+AF8-OpportunityHistory.4381,50000,Needs Analysis,BestCase,2016+AC0-01+AC0-08,2016+AC0-01+AC0-05 00:00:00,W+AF8-Opportunity.53458
W+AF8-OpportunityHistory.4380,50000,Closed Lost,Omitted,2016+AC0-01+AC0-08,2016+AC0-01+AC0-08 00:00:00,W+AF8-Opportunity.53458
W+AF8-OpportunityHistory.4379,97000,Qualification,Pipeline,2016+AC0-02+AC0-26,2015+AC0-12+AC0-25 00:00:00,W+AF8-Opportunity.55345
W+AF8-OpportunityHistory.4378,97000,Needs Analysis,BestCase,2016+AC0-02+AC0-26,2015+AC0-12+AC0-28 00:00:00,W+AF8-Opportunity.55345
W+AF8-OpportunityHistory.4377,100000,Needs Analysis,BestCase,2016+AC0-02+AC0-26,2016+AC0-01+AC0-15 00:00:00,W+AF8-Opportunity.55345
W+AF8-OpportunityHistory.4376,100000,Closed Lost,Omitted,2016+AC0-02+AC0-26,2016+AC0-02+AC0-26 00:00:00,W+AF8-Opportunity.55345
W+AF8-OpportunityHistory.4375,96000,Qualification,Pipeline,2015+AC0-12+AC0-25,2015+AC0-10+AC0-28 00:00:00,W+AF8-Opportunity.55569
W+AF8-OpportunityHistory.4374,96000,Needs Analysis,BestCase,2015+AC0-12+AC0-25,2015+AC0-11+AC0-04 00:00:00,W+AF8-Opportunity.55569
W+AF8-OpportunityHistory.4373,100000,Needs Analysis,BestCase,2015+AC0-12+AC0-25,2015+AC0-12+AC0-12 00:00:00,W+AF8-Opportunity.55569
W+AF8-OpportunityHistory.4372,100000,Closed Lost,Omitted,2015+AC0-12+AC0-25,2015+AC0-12+AC0-25 00:00:00,W+AF8-Opportunity.55569
W+AF8-OpportunityHistory.4371,50000,Qualification,Pipeline,2016+AC0-02+AC0-12,2016+AC0-01+AC0-27 00:00:00,W+AF8-Opportunity.60976
W+AF8-OpportunityHistory.4370,50000,Closed Lost,Omitted,2016+AC0-02+AC0-12,2016+AC0-02+AC0-12 00:00:00,W+AF8-Opportunity.60976
W+AF8-OpportunityHistory.4369,110000,Qualification,Pipeline,2016+AC0-02+AC0-20,2015+AC0-12+AC0-21 00:00:00,W+AF8-Opportunity.61284
W+AF8-OpportunityHistory.4368,110000,Proposal/Quote,BestCase,2016+AC0-02+AC0-20,2015+AC0-12+AC0-23 00:00:00,W+AF8-Opportunity.61284
W+AF8-OpportunityHistory.4367,110000,Proposal/Quote,BestCase,2016+AC0-02+AC0-15,2016+AC0-01+AC0-29 00:00:00,W+AF8-Opportunity.61284
W+AF8-OpportunityHistory.4366,110000,Closed Lost,Omitted,2016+AC0-02+AC0-15,2016+AC0-02+AC0-15 00:00:00,W+AF8-Opportunity.61284
W+AF8-OpportunityHistory.4365,19774,Qualification,Pipeline,2016+AC0-02+AC0-27,2016+AC0-02+AC0-04 00:00:00,W+AF8-Opportunity.47167
W+AF8-OpportunityHistory.4364,19774,Proposal/Quote,Commit,2016+AC0-02+AC0-27,2016+AC0-02+AC0-21 00:00:00,W+AF8-Opportunity.47167
W+AF8-OpportunityHistory.4363,19774,Closed Won,Closed,2016+AC0-02+AC0-27,2016+AC0-02+AC0-27 00:00:00,W+AF8-Opportunity.47167
W+AF8-OpportunityHistory.4362,0,Qualification,Pipeline,2015+AC0-08+AC0-09,2015+AC0-07+AC0-18 00:00:00,W+AF8-Opportunity.9848
W+AF8-OpportunityHistory.4361,0,Closed Won,Closed,2015+AC0-08+AC0-09,2015+AC0-08+AC0-09 00:00:00,W+AF8-Opportunity.9848
W+AF8-OpportunityHistory.4360,50000,Qualification,Pipeline,2017+AC0-06+AC0-04,2017+AC0-03+AC0-22 00:00:00,W+AF8-Opportunity.4574
W+AF8-OpportunityHistory.4359,50000,Negotiation,Forecast,2017+AC0-06+AC0-04,2017+AC0-03+AC0-30 00:00:00,W+AF8-Opportunity.4574
W+AF8-OpportunityHistory.4358,50000,Negotiation,Forecast,2017+AC0-06+AC0-14,2017+AC0-05+AC0-02 00:00:00,W+AF8-Opportunity.4574
W+AF8-OpportunityHistory.4357,65789,Qualification,Pipeline,2015+AC0-12+AC0-30,2015+AC0-09+AC0-28 00:00:00,W+AF8-Opportunity.6348
W+AF8-OpportunityHistory.4356,65789,Proposal/Quote,Pipeline,2015+AC0-12+AC0-30,2015+AC0-10+AC0-13 00:00:00,W+AF8-Opportunity.6348
W+AF8-OpportunityHistory.4355,65789,Closed Lost,Omitted,2015+AC0-12+AC0-30,2015+AC0-10+AC0-27 00:00:00,W+AF8-Opportunity.6348
W+AF8-OpportunityHistory.4354,65789,Needs Analysis,BestCase,2015+AC0-12+AC0-30,2015+AC0-11+AC0-15 00:00:00,W+AF8-Opportunity.6348
W+AF8-OpportunityHistory.4353,65789,Proposal/Quote,Pipeline,2015+AC0-12+AC0-30,2015+AC0-11+AC0-27 00:00:00,W+AF8-Opportunity.6348
W+AF8-OpportunityHistory.4352,65789,Proposal/Quote,Pipeline,2015+AC0-12+AC0-02,2015+AC0-11+AC0-28 00:00:00,W+AF8-Opportunity.6348
W+AF8-OpportunityHistory.4351,65789,Closed Lost,Omitted,2015+AC0-12+AC0-02,2015+AC0-12+AC0-02 00:00:00,W+AF8-Opportunity.6348
W+AF8-OpportunityHistory.4350,400000,Qualification,Pipeline,2015+AC0-10+AC0-07,2015+AC0-06+AC0-11 00:00:00,W+AF8-Opportunity.8005
W+AF8-OpportunityHistory.4349,400000,Negotiation,Commit,2015+AC0-10+AC0-07,2015+AC0-06+AC0-23 00:00:00,W+AF8-Opportunity.8005
W+AF8-OpportunityHistory.4348,400000,Negotiation,Commit,2015+AC0-08+AC0-24,2015+AC0-07+AC0-25 00:00:00,W+AF8-Opportunity.8005
W+AF8-OpportunityHistory.4347,400000,Closed Lost,Omitted,2015+AC0-08+AC0-24,2015+AC0-08+AC0-24 00:00:00,W+AF8-Opportunity.8005
W+AF8-OpportunityHistory.4346,35000,Qualification,Pipeline,2017+AC0-05+AC0-19,2017+AC0-03+AC0-28 00:00:00,W+AF8-Opportunity.9716
W+AF8-OpportunityHistory.4345,35000,Needs Analysis,BestCase,2017+AC0-05+AC0-19,2017+AC0-04+AC0-09 00:00:00,W+AF8-Opportunity.9716
W+AF8-OpportunityHistory.4344,35000,Closed Lost,Omitted,2017+AC0-05+AC0-19,2017+AC0-05+AC0-19 00:00:00,W+AF8-Opportunity.9716
W+AF8-OpportunityHistory.4343,645000,Qualification,Pipeline,2016+AC0-04+AC0-15,2016+AC0-02+AC0-19 00:00:00,W+AF8-Opportunity.10279
W+AF8-OpportunityHistory.4342,645000,Needs Analysis,Commit,2016+AC0-04+AC0-15,2016+AC0-02+AC0-20 00:00:00,W+AF8-Opportunity.10279
W+AF8-OpportunityHistory.4341,645000,Needs Analysis,Commit,2016+AC0-04+AC0-27,2016+AC0-02+AC0-28 00:00:00,W+AF8-Opportunity.10279
W+AF8-OpportunityHistory.4340,645000,Needs Analysis,Commit,2016+AC0-05+AC0-03,2016+AC0-03+AC0-21 00:00:00,W+AF8-Opportunity.10279
W+AF8-OpportunityHistory.4339,645000,Proposal/Quote,BestCase,2016+AC0-05+AC0-03,2016+AC0-03+AC0-23 00:00:00,W+AF8-Opportunity.10279
W+AF8-OpportunityHistory.4338,645000,Closed Lost,Omitted,2016+AC0-05+AC0-03,2016+AC0-05+AC0-03 00:00:00,W+AF8-Opportunity.10279
W+AF8-OpportunityHistory.4337,50000,Qualification,BestCase,2017+AC0-08+AC0-20,2017+AC0-05+AC0-31 00:00:00,W+AF8-Opportunity.11083
W+AF8-OpportunityHistory.4336,65789,Qualification,Pipeline,2017+AC0-03+AC0-10,2017+AC0-01+AC0-18 00:00:00,W+AF8-Opportunity.12336
W+AF8-OpportunityHistory.4335,65789,Needs Analysis,BestCase,2017+AC0-03+AC0-10,2017+AC0-02+AC0-02 00:00:00,W+AF8-Opportunity.12336
W+AF8-OpportunityHistory.4334,65789,Closed Lost,Omitted,2017+AC0-03+AC0-10,2017+AC0-03+AC0-10 00:00:00,W+AF8-Opportunity.12336
W+AF8-OpportunityHistory.4333,60000,Qualification,Pipeline,2015+AC0-08+AC0-25,2015+AC0-08+AC0-16 00:00:00,W+AF8-Opportunity.16083
W+AF8-OpportunityHistory.4332,60000,Proposal/Quote,Pipeline,2015+AC0-08+AC0-25,2015+AC0-08+AC0-18 00:00:00,W+AF8-Opportunity.16083
W+AF8-OpportunityHistory.4331,60000,Closed Lost,Omitted,2015+AC0-08+AC0-25,2015+AC0-08+AC0-25 00:00:00,W+AF8-Opportunity.16083
W+AF8-OpportunityHistory.4330,245000,Qualification,Pipeline,2017+AC0-03+AC0-11,2017+AC0-01+AC0-04 00:00:00,W+AF8-Opportunity.17312
W+AF8-OpportunityHistory.4329,245000,Needs Analysis,Commit,2017+AC0-03+AC0-11,2017+AC0-01+AC0-18 00:00:00,W+AF8-Opportunity.17312
W+AF8-OpportunityHistory.4328,250000,Needs Analysis,Commit,2017+AC0-03+AC0-11,2017+AC0-01+AC0-30 00:00:00,W+AF8-Opportunity.17312
W+AF8-OpportunityHistory.4327,250000,Closed Lost,Omitted,2017+AC0-03+AC0-11,2017+AC0-03+AC0-11 00:00:00,W+AF8-Opportunity.17312
W+AF8-OpportunityHistory.4326,150000,Qualification,Pipeline,2015+AC0-08+AC0-20,2015+AC0-06+AC0-24 00:00:00,W+AF8-Opportunity.21921
W+AF8-OpportunityHistory.4325,150000,Closed Lost,Omitted,2015+AC0-08+AC0-20,2015+AC0-06+AC0-26 00:00:00,W+AF8-Opportunity.21921
W+AF8-OpportunityHistory.4324,150000,Proposal/Quote,Pipeline,2015+AC0-08+AC0-20,2015+AC0-08+AC0-08 00:00:00,W+AF8-Opportunity.21921
W+AF8-OpportunityHistory.4323,150000,Closed Lost,Omitted,2015+AC0-08+AC0-20,2015+AC0-08+AC0-20 00:00:00,W+AF8-Opportunity.21921
W+AF8-OpportunityHistory.4322,466554,Qualification,Pipeline,2016+AC0-09+AC0-02,2016+AC0-07+AC0-17 00:00:00,W+AF8-Opportunity.22710
W+AF8-OpportunityHistory.4321,466554,Needs Analysis,Commit,2016+AC0-09+AC0-02,2016+AC0-08+AC0-09 00:00:00,W+AF8-Opportunity.22710
W+AF8-OpportunityHistory.4320,466554,Needs Analysis,Commit,2016+AC0-09+AC0-09,2016+AC0-08+AC0-30 00:00:00,W+AF8-Opportunity.22710
W+AF8-OpportunityHistory.4319,466554,Closed Lost,Omitted,2016+AC0-09+AC0-09,2016+AC0-09+AC0-09 00:00:00,W+AF8-Opportunity.22710
W+AF8-OpportunityHistory.4318,18786,Qualification,Pipeline,2017+AC0-07+AC0-20,2017+AC0-04+AC0-20 00:00:00,W+AF8-Opportunity.45945
W+AF8-OpportunityHistory.4317,18786,Needs Analysis,BestCase,2017+AC0-07+AC0-20,2017+AC0-05+AC0-19 00:00:00,W+AF8-Opportunity.45945
W+AF8-OpportunityHistory.4316,10000,Qualification,Pipeline,2016+AC0-09+AC0-01,2016+AC0-07+AC0-01 00:00:00,W+AF8-Opportunity.46180
W+AF8-OpportunityHistory.4315,10000,Needs Analysis,Pipeline,2016+AC0-09+AC0-01,2016+AC0-07+AC0-04 00:00:00,W+AF8-Opportunity.46180
W+AF8-OpportunityHistory.4314,10000,Needs Analysis,Pipeline,2016+AC0-08+AC0-19,2016+AC0-07+AC0-27 00:00:00,W+AF8-Opportunity.46180
W+AF8-OpportunityHistory.4313,10000,Closed Lost,Omitted,2016+AC0-08+AC0-19,2016+AC0-08+AC0-19 00:00:00,W+AF8-Opportunity.46180
W+AF8-OpportunityHistory.4312,30000,Qualification,Pipeline,2016+AC0-07+AC0-27,2016+AC0-05+AC0-26 00:00:00,W+AF8-Opportunity.47652
W+AF8-OpportunityHistory.4311,30000,Needs Analysis,BestCase,2016+AC0-07+AC0-27,2016+AC0-05+AC0-29 00:00:00,W+AF8-Opportunity.47652
W+AF8-OpportunityHistory.4310,30000,Closed Lost,Omitted,2016+AC0-07+AC0-27,2016+AC0-06+AC0-07 00:00:00,W+AF8-Opportunity.47652
W+AF8-OpportunityHistory.4309,30000,Needs Analysis,BestCase,2016+AC0-07+AC0-27,2016+AC0-06+AC0-26 00:00:00,W+AF8-Opportunity.47652
W+AF8-OpportunityHistory.4308,30000,Closed Lost,Omitted,2016+AC0-07+AC0-27,2016+AC0-07+AC0-27 00:00:00,W+AF8-Opportunity.47652
W+AF8-OpportunityHistory.4307,10000,Qualification,Pipeline,2015+AC0-10+AC0-10,2015+AC0-08+AC0-09 00:00:00,W+AF8-Opportunity.48537
W+AF8-OpportunityHistory.4306,10000,Needs Analysis,Commit,2015+AC0-10+AC0-10,2015+AC0-09+AC0-17 00:00:00,W+AF8-Opportunity.48537
W+AF8-OpportunityHistory.4305,10000,Closed Lost,Omitted,2015+AC0-10+AC0-10,2015+AC0-10+AC0-10 00:00:00,W+AF8-Opportunity.48537
W+AF8-OpportunityHistory.4304,39534,Qualification,Pipeline,2016+AC0-03+AC0-03,2016+AC0-02+AC0-08 00:00:00,W+AF8-Opportunity.49302
W+AF8-OpportunityHistory.4303,39534,Closed Won,Closed,2016+AC0-03+AC0-03,2016+AC0-03+AC0-03 00:00:00,W+AF8-Opportunity.49302
W+AF8-OpportunityHistory.4302,150000,Qualification,Pipeline,2016+AC0-02+AC0-22,2015+AC0-11+AC0-24 00:00:00,W+AF8-Opportunity.49486
W+AF8-OpportunityHistory.4301,150000,Closed Lost,Omitted,2016+AC0-02+AC0-22,2015+AC0-12+AC0-21 00:00:00,W+AF8-Opportunity.49486
W+AF8-OpportunityHistory.4300,150000,Negotiation,Pipeline,2016+AC0-02+AC0-22,2016+AC0-01+AC0-28 00:00:00,W+AF8-Opportunity.49486
W+AF8-OpportunityHistory.4299,150000,Closed Lost,Omitted,2016+AC0-02+AC0-22,2016+AC0-02+AC0-10 00:00:00,W+AF8-Opportunity.49486
W+AF8-OpportunityHistory.4298,150000,Needs Analysis,Commit,2016+AC0-02+AC0-22,2016+AC0-02+AC0-11 00:00:00,W+AF8-Opportunity.49486
W+AF8-OpportunityHistory.4297,150000,Closed Lost,Omitted,2016+AC0-02+AC0-22,2016+AC0-02+AC0-22 00:00:00,W+AF8-Opportunity.49486
W+AF8-OpportunityHistory.4296,130000,Qualification,Pipeline,2016+AC0-12+AC0-13,2016+AC0-10+AC0-13 00:00:00,W+AF8-Opportunity.52871
W+AF8-OpportunityHistory.4295,130000,Needs Analysis,BestCase,2016+AC0-12+AC0-13,2016+AC0-11+AC0-17 00:00:00,W+AF8-Opportunity.52871
W+AF8-OpportunityHistory.4294,130000,Closed Lost,Omitted,2016+AC0-12+AC0-13,2016+AC0-12+AC0-13 00:00:00,W+AF8-Opportunity.52871
W+AF8-OpportunityHistory.4293,20000,Qualification,Pipeline,2015+AC0-12+AC0-15,2015+AC0-09+AC0-29 00:00:00,W+AF8-Opportunity.56337
W+AF8-OpportunityHistory.4292,20000,Closed Lost,Omitted,2015+AC0-12+AC0-15,2015+AC0-10+AC0-06 00:00:00,W+AF8-Opportunity.56337
W+AF8-OpportunityHistory.4291,20000,Needs Analysis,Pipeline,2015+AC0-12+AC0-15,2015+AC0-11+AC0-06 00:00:00,W+AF8-Opportunity.56337
W+AF8-OpportunityHistory.4290,20000,Closed Lost,Omitted,2015+AC0-12+AC0-15,2015+AC0-12+AC0-15 00:00:00,W+AF8-Opportunity.56337
W+AF8-OpportunityHistory.4289,66000,Qualification,Pipeline,2016+AC0-05+AC0-25,2016+AC0-03+AC0-22 00:00:00,W+AF8-Opportunity.57496
W+AF8-OpportunityHistory.4288,66000,Closed Lost,Omitted,2016+AC0-05+AC0-25,2016+AC0-04+AC0-06 00:00:00,W+AF8-Opportunity.57496
W+AF8-OpportunityHistory.4287,66000,Needs Analysis,Commit,2016+AC0-05+AC0-25,2016+AC0-04+AC0-17 00:00:00,W+AF8-Opportunity.57496
W+AF8-OpportunityHistory.4286,70000,Needs Analysis,Commit,2016+AC0-05+AC0-25,2016+AC0-05+AC0-01 00:00:00,W+AF8-Opportunity.57496
W+AF8-OpportunityHistory.4285,70000,Closed Lost,Omitted,2016+AC0-05+AC0-25,2016+AC0-05+AC0-25 00:00:00,W+AF8-Opportunity.57496
W+AF8-OpportunityHistory.4284,110000,Qualification,Pipeline,2016+AC0-02+AC0-13,2015+AC0-12+AC0-11 00:00:00,W+AF8-Opportunity.50756
W+AF8-OpportunityHistory.4283,110000,Negotiation,Commit,2016+AC0-02+AC0-13,2015+AC0-12+AC0-21 00:00:00,W+AF8-Opportunity.50756
W+AF8-OpportunityHistory.4282,100000,Negotiation,Commit,2016+AC0-02+AC0-13,2016+AC0-01+AC0-13 00:00:00,W+AF8-Opportunity.50756
W+AF8-OpportunityHistory.4281,100000,Closed Won,Closed,2016+AC0-02+AC0-13,2016+AC0-02+AC0-13 00:00:00,W+AF8-Opportunity.50756
W+AF8-OpportunityHistory.4280,42000,Qualification,Pipeline,2016+AC0-08+AC0-31,2016+AC0-06+AC0-19 00:00:00,W+AF8-Opportunity.5810
W+AF8-OpportunityHistory.4279,42000,Proposal/Quote,Commit,2016+AC0-08+AC0-31,2016+AC0-06+AC0-24 00:00:00,W+AF8-Opportunity.5810
W+AF8-OpportunityHistory.4278,42000,Closed Lost,Omitted,2016+AC0-08+AC0-31,2016+AC0-07+AC0-29 00:00:00,W+AF8-Opportunity.5810
W+AF8-OpportunityHistory.4277,42000,Proposal/Quote,Commit,2016+AC0-08+AC0-31,2016+AC0-08+AC0-08 00:00:00,W+AF8-Opportunity.5810
W+AF8-OpportunityHistory.4276,50000,Proposal/Quote,Commit,2016+AC0-08+AC0-31,2016+AC0-08+AC0-24 00:00:00,W+AF8-Opportunity.5810
W+AF8-OpportunityHistory.4275,50000,Closed Lost,Omitted,2016+AC0-08+AC0-31,2016+AC0-08+AC0-31 00:00:00,W+AF8-Opportunity.5810
W+AF8-OpportunityHistory.4274,0,Qualification,Pipeline,2016+AC0-12+AC0-10,2016+AC0-10+AC0-05 00:00:00,W+AF8-Opportunity.8098
W+AF8-OpportunityHistory.4273,0,Proposal/Quote,BestCase,2016+AC0-12+AC0-10,2016+AC0-11+AC0-02 00:00:00,W+AF8-Opportunity.8098
W+AF8-OpportunityHistory.4272,0,Closed Lost,Omitted,2016+AC0-12+AC0-10,2016+AC0-12+AC0-10 00:00:00,W+AF8-Opportunity.8098
W+AF8-OpportunityHistory.4271,347000,Qualification,Pipeline,2017+AC0-03+AC0-04,2016+AC0-12+AC0-19 00:00:00,W+AF8-Opportunity.8620
W+AF8-OpportunityHistory.4270,347000,Proposal/Quote,BestCase,2017+AC0-03+AC0-04,2017+AC0-01+AC0-03 00:00:00,W+AF8-Opportunity.8620
W+AF8-OpportunityHistory.4269,352000,Proposal/Quote,BestCase,2017+AC0-03+AC0-04,2017+AC0-01+AC0-14 00:00:00,W+AF8-Opportunity.8620
W+AF8-OpportunityHistory.4268,350000,Proposal/Quote,BestCase,2017+AC0-03+AC0-04,2017+AC0-02+AC0-07 00:00:00,W+AF8-Opportunity.8620
W+AF8-OpportunityHistory.4267,350000,Negotiation,Pipeline,2017+AC0-03+AC0-04,2017+AC0-02+AC0-15 00:00:00,W+AF8-Opportunity.8620
W+AF8-OpportunityHistory.4266,350000,Closed Lost,Omitted,2017+AC0-03+AC0-04,2017+AC0-03+AC0-04 00:00:00,W+AF8-Opportunity.8620
W+AF8-OpportunityHistory.4265,10000,Qualification,Pipeline,2016+AC0-03+AC0-04,2015+AC0-12+AC0-13 00:00:00,W+AF8-Opportunity.11590
W+AF8-OpportunityHistory.4264,10000,Negotiation,BestCase,2016+AC0-03+AC0-04,2015+AC0-12+AC0-30 00:00:00,W+AF8-Opportunity.11590
W+AF8-OpportunityHistory.4263,10000,Closed Lost,Omitted,2016+AC0-03+AC0-04,2016+AC0-01+AC0-09 00:00:00,W+AF8-Opportunity.11590
W+AF8-OpportunityHistory.4262,10000,Proposal/Quote,Commit,2016+AC0-03+AC0-04,2016+AC0-01+AC0-19 00:00:00,W+AF8-Opportunity.11590
W+AF8-OpportunityHistory.4261,10000,Closed Won,Closed,2016+AC0-03+AC0-04,2016+AC0-03+AC0-04 00:00:00,W+AF8-Opportunity.11590
W+AF8-OpportunityHistory.4260,1620,Qualification,Forecast,2017+AC0-08+AC0-02,2017+AC0-05+AC0-21 00:00:00,W+AF8-Opportunity.14675
W+AF8-OpportunityHistory.4259,100000,Qualification,Pipeline,2015+AC0-12+AC0-14,2015+AC0-10+AC0-11 00:00:00,W+AF8-Opportunity.17519
W+AF8-OpportunityHistory.4258,100000,Negotiation,Commit,2015+AC0-12+AC0-14,2015+AC0-11+AC0-14 00:00:00,W+AF8-Opportunity.17519
W+AF8-OpportunityHistory.4257,100000,Closed Lost,Omitted,2015+AC0-12+AC0-14,2015+AC0-12+AC0-14 00:00:00,W+AF8-Opportunity.17519
W+AF8-OpportunityHistory.4256,110000,Qualification,Pipeline,2017+AC0-02+AC0-27,2017+AC0-01+AC0-04 00:00:00,W+AF8-Opportunity.18439
W+AF8-OpportunityHistory.4255,110000,Closed Lost,Omitted,2017+AC0-02+AC0-27,2017+AC0-01+AC0-09 00:00:00,W+AF8-Opportunity.18439
W+AF8-OpportunityHistory.4254,110000,Proposal/Quote,BestCase,2017+AC0-02+AC0-27,2017+AC0-02+AC0-11 00:00:00,W+AF8-Opportunity.18439
W+AF8-OpportunityHistory.4253,110000,Closed Lost,Omitted,2017+AC0-02+AC0-27,2017+AC0-02+AC0-27 00:00:00,W+AF8-Opportunity.18439
W+AF8-OpportunityHistory.4252,20000,Qualification,Pipeline,2016+AC0-12+AC0-30,2016+AC0-12+AC0-01 00:00:00,W+AF8-Opportunity.46119
W+AF8-OpportunityHistory.4251,20000,Proposal/Quote,Pipeline,2016+AC0-12+AC0-30,2016+AC0-12+AC0-09 00:00:00,W+AF8-Opportunity.46119
W+AF8-OpportunityHistory.4250,20000,Proposal/Quote,Pipeline,2017+AC0-01+AC0-17,2017+AC0-01+AC0-10 00:00:00,W+AF8-Opportunity.46119
W+AF8-OpportunityHistory.4249,20000,Proposal/Quote,Pipeline,2017+AC0-02+AC0-25,2017+AC0-02+AC0-20 00:00:00,W+AF8-Opportunity.46119
W+AF8-OpportunityHistory.4248,20000,Closed Lost,Omitted,2017+AC0-02+AC0-25,2017+AC0-02+AC0-25 00:00:00,W+AF8-Opportunity.46119
W+AF8-OpportunityHistory.4247,97000,Qualification,Pipeline,2017+AC0-06+AC0-06,2017+AC0-03+AC0-23 00:00:00,W+AF8-Opportunity.47059
W+AF8-OpportunityHistory.4246,97000,Negotiation,BestCase,2017+AC0-06+AC0-06,2017+AC0-04+AC0-03 00:00:00,W+AF8-Opportunity.47059
W+AF8-OpportunityHistory.4245,90000,Negotiation,BestCase,2017+AC0-06+AC0-06,2017+AC0-04+AC0-27 00:00:00,W+AF8-Opportunity.47059
